person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:emily yakal,Emily A Yakal,3,0,0,3,3,0,0,0,graph_matched
person:g schuhknecht,G. Schuhknecht,3,0,0,3,3,0,0,0,graph_matched
person:gary patrick hopkins,Gary Patrick Hopkins,3,0,0,3,3,0,0,0,graph_matched
person:guojia wan,Guojia Wan,3,0,0,3,3,0,0,0,graph_matched
person:john walsh,John J Walsh,3,0,0,3,3,0,0,0,graph_matched
person:joseph downs,Joseph Downs,3,0,0,3,3,0,0,0,graph_matched
person:joseph hsu,Joseph Hsu,3,0,0,3,3,0,0,0,graph_matched
person:luke tseng,Luke Tseng,3,0,0,3,3,0,0,0,graph_matched
person:m shao,M. Shao,3,0,0,3,3,0,0,0,graph_matched
person:m sumathipala,M. Sumathipala,3,0,0,3,3,0,0,0,graph_matched
person:martin guhmann,Martin Gühmann,3,0,0,3,3,0,0,0,graph_matched
person:maurice peemen,Maurice Peemen,3,0,0,3,3,0,0,0,graph_matched
person:meghan leonard,Meghan Leonard,3,0,0,3,3,0,0,0,graph_matched
person:miller wilt,Miller Wilt,3,0,0,3,3,0,0,0,graph_matched
person:miriam flynn,Miriam A. Flynn,3,0,0,3,3,0,0,0,graph_matched
person:nicolo ceffa,Nicolò Ceffa,3,0,0,3,3,0,0,0,graph_matched
person:pat gunn,Pat Gunn,3,0,0,3,3,0,0,0,graph_matched
person:paul martin,Paul R. Martin,3,0,0,3,3,0,0,0,graph_matched
person:pavel koshevoy,Pavel A. Koshevoy,3,0,0,3,3,0,0,0,graph_matched
person:r turnbull,R. Turnbull,3,0,0,3,3,0,0,0,graph_matched
person:serene dhawan,Serene Dhawan,3,0,0,3,3,0,0,0,graph_matched
person:t uram,T. Uram,3,0,0,3,3,0,0,0,graph_matched
person:william zhang,William Zhang,3,0,0,3,3,0,0,0,graph_matched
person:akinao nose,Akinao Nose,3,0,0,3,2,1,0,0,graph_matched
person:alana richards,Alana Richards,3,0,0,3,2,1,0,0,graph_matched
person:emil kind,Emil Kind,3,0,0,3,2,1,0,0,graph_matched
person:emre aksay,Emre R. F. Aksay,3,0,0,3,2,1,0,0,graph_matched
person:eyal gruntman,Eyal Gruntman,3,0,0,3,2,1,0,0,graph_matched
person:finja klemm,Finja Klemm,3,0,0,3,2,1,0,0,graph_matched
person:ilina moitra,Ilina Moitra,3,0,0,3,2,1,0,0,graph_matched
person:j berg,J. Berg,3,0,0,3,2,1,0,0,graph_matched
person:j kuchenbecker,J. Kuchenbecker,3,0,0,3,2,1,0,0,graph_matched
person:jean livet,Jean Livet,3,0,0,3,2,1,0,0,graph_matched
person:jeebika dahal,Jeebika Dahal,3,0,0,3,2,1,0,0,graph_matched
person:jerald kralik,Jerald D. Kralik,3,0,0,3,2,1,0,0,graph_matched
person:jiang ning zhou,Jiang-Ning Zhou,3,0,0,3,2,1,0,0,graph_matched
person:katrin franke,Katrin Franke,3,0,0,3,2,1,0,0,graph_matched
person:lindsey kitchell,Lindsey M. Kitchell,3,0,0,3,2,0,1,0,graph_matched
person:michael john dolan,Michael-John Dolan,3,0,0,3,2,1,0,0,graph_matched
person:n gouwens,N. Gouwens,3,0,0,3,2,1,0,0,graph_matched
person:po jui chen,Po-Jui Chen,3,0,0,3,2,1,0,0,graph_matched
person:priya manavalan,Priya Manavalan,3,0,0,3,2,0,1,0,graph_matched
person:t jarsky,T. Jarsky,3,0,0,3,2,1,0,0,graph_matched
person:xudong zhao,Xudong Zhao,3,0,0,3,2,1,0,0,graph_matched
person:yunming gao,Yunming Gao,3,0,0,3,2,1,0,0,graph_matched
person:alban cenameri,Alban Cenameri,3,0,0,3,1,2,0,0,graph_matched
person:alexis weinreb,Alexis Weinreb,3,0,0,3,1,2,0,0,graph_matched
person:bokyoung lee,Bokyoung Lee,3,0,0,3,1,2,0,0,graph_matched
person:brian lee,Brian R. Lee,3,0,0,3,1,2,0,0,graph_matched
person:christoph sommer,Christoph Sommer,3,0,0,3,1,2,0,0,graph_matched
person:chun xiao huang,Chun-Xiao Huang,3,0,0,3,1,2,0,0,graph_matched
person:daniela egas santander,Daniela Egas Santander,3,0,0,3,1,2,0,0,graph_matched
person:dazheng feng,Dazheng Feng,3,0,0,3,1,2,0,0,graph_matched
person:e varol,E. Varol,3,0,0,3,1,2,0,0,graph_matched
person:eva laurell,Eva Laurell,3,0,0,3,1,2,0,0,graph_matched
person:gaia novarino,Gaia Novarino,3,0,0,3,1,2,0,0,graph_matched
person:haosheng sun,Haosheng Sun,3,0,0,3,1,2,0,0,graph_matched
person:hui gong,Hui Gong,3,0,0,4,1,2,0,0,graph_matched
person:julia lyudchik,Julia Lyudchik,3,0,0,3,1,2,0,0,graph_matched
person:lufeng ding,Lufeng Ding,3,0,0,3,1,2,0,0,graph_matched
person:megumu takahashi,Megumu Takahashi,3,0,0,3,1,2,0,0,graph_matched
person:molly strom,Molly Strom,3,0,0,3,1,2,0,0,graph_matched
person:shujing zhang,Shujing Zhang,3,0,0,3,1,2,0,0,graph_matched
person:tingting jiang,Tingting Jiang,3,0,0,3,1,2,0,0,graph_matched
person:tingting su,Tingting Su,3,0,0,3,1,2,0,0,graph_matched
person:vincent bazinet,Vincent Bazinet,3,0,0,3,1,2,0,0,graph_matched
person:wan qing yu,Wan-Qing Yu,3,0,0,3,1,1,1,0,graph_matched
person:yangning lu,Yangning Lu,3,0,0,3,1,2,0,0,graph_matched
person:yisheng he,Yisheng He,3,0,0,3,1,2,0,0,graph_matched
person:a goodchild,A. Goodchild,3,0,0,3,0,3,0,0,graph_matched
person:a van der linden,A. Van der Linden,3,0,0,3,0,3,0,0,graph_matched
person:aiqun li,Aiqun Li,3,0,0,4,0,3,0,0,graph_matched
person:bao lei zhang,Bao-Lei Zhang,3,0,0,4,0,3,0,0,graph_matched
person:berta vidal,Berta Vidal,3,0,0,3,0,3,0,0,graph_matched
person:bosiljka tasic,Bosiljka Tasic,3,0,0,3,0,3,0,0,graph_matched
person:c gerfen,C. Gerfen,3,0,0,3,0,3,0,0,graph_matched
person:chris mezias,Chris Mezias,3,0,0,3,0,3,0,0,graph_matched
person:courtney lau,Courtney Lau,3,0,0,3,0,3,0,0,graph_matched
person:cristian goina,Cristian Goina,3,0,0,3,0,3,0,0,graph_matched
person:cyril cros,Cyril C Cros,3,0,0,3,0,3,0,0,graph_matched
person:g ahlsen,G. Ahlsen,3,0,0,3,0,3,0,0,graph_matched
person:g shafiei,G. Shafiei,3,0,0,3,0,2,1,0,graph_matched
person:hannah hochgerner,Hannah Hochgerner,3,0,0,3,0,3,0,0,graph_matched
person:hassana oyibo,Hassana K. Oyibo,3,0,0,3,0,3,0,0,graph_matched
person:hyun seung mun,Hyun-Seung Mun,3,0,0,3,0,3,0,0,graph_matched
person:jes dreier,Jes Dreier,3,0,0,3,0,3,0,0,graph_matched
person:john crary,John F. Crary,3,0,0,3,0,3,0,0,graph_matched
person:jonathan brewer,Jonathan Brewer,3,0,0,3,0,3,0,0,graph_matched
person:julie harris,Julie A. Harris,3,0,0,3,0,3,0,0,graph_matched
person:karen hibbard,Karen L. Hibbard,3,0,0,3,0,3,0,0,graph_matched
person:katherine watters,Katherine E Watters,3,0,0,3,0,3,0,0,graph_matched
person:l cossell,L. Cossell,3,0,0,3,0,3,0,0,graph_matched
person:l shapiro,L. Shapiro,3,0,0,3,0,3,0,0,graph_matched
person:lori glenwinkel,Lori Glenwinkel,3,0,0,3,0,3,0,0,graph_matched
person:luis garcia,Luis Garcia,3,0,0,4,0,3,0,0,graph_matched
person:m taormina,M. Taormina,3,0,0,3,0,3,0,0,graph_matched
person:mariana diales rocha,Mariana Diales Rocha,3,0,0,3,0,3,0,0,graph_matched
person:ming chin wu,Ming-Chin Wu,3,0,0,3,0,3,0,0,graph_matched
person:p hof,P. Hof,3,0,0,3,0,3,0,0,graph_matched
person:phinikoula katsamba,Phinikoula S. Katsamba,3,0,0,3,0,3,0,0,graph_matched
person:s leitner,S. Leitner,3,0,0,3,0,3,0,0,graph_matched
person:s zsebok,S. Zsebők,3,0,0,3,0,3,0,0,graph_matched
person:sabrina bascones,Sabrina Bascones,3,0,0,3,0,3,0,0,graph_matched
person:soo jung oh,Soo Jung Oh,3,0,0,3,0,3,0,0,graph_matched
person:r douglas,R. Douglas,2,0,2,0,1,1,0,1,graph_matched
person:stephen wong,Stephen T. C. Wong,2,0,2,0,1,1,0,1,graph_matched
person:alon zaslaver,Alon Zaslaver,2,0,2,0,2,0,0,0,graph_matched
person:andrew leifer,Andrew M Leifer,2,0,2,0,2,0,0,0,graph_matched
person:aradhana singh,Aradhana Singh,2,0,2,0,2,0,0,0,graph_matched
person:c dovrolis,C. Dovrolis,2,0,2,0,2,0,0,0,graph_matched
person:damon clark,Damon A. Clark,2,0,2,0,2,0,0,0,graph_matched
person:david tank,David W. Tank,2,0,2,0,2,0,0,0,graph_matched
person:edward boyden,Edward S. Boyden,2,0,2,0,2,0,0,0,graph_matched
person:ellie heckscher,Ellie S. Heckscher,2,0,2,0,2,0,0,0,graph_matched
person:j kutz,J. Kutz,2,0,2,0,2,0,0,0,graph_matched
person:james jeanne,James M. Jeanne,2,0,2,0,2,0,0,0,graph_matched
person:jonathan pillow,Jonathan W. Pillow,2,0,2,0,2,0,0,0,graph_matched
person:stanley heinze,Stanley Heinze,2,0,2,0,2,0,0,0,graph_matched
person:sung soo kim,Sung Soo Kim,2,0,2,0,2,0,0,0,graph_matched
person:william kristan jr,William B. Kristan Jr.,2,0,2,0,2,0,0,0,graph_matched
person:a fornito,A. Fornito,2,0,2,0,1,1,0,0,graph_matched
person:anirvan ghosh,Anirvan Ghosh,2,0,2,0,1,1,0,0,graph_matched
person:chiara zurzolo,Chiara Zurzolo,2,0,2,0,1,1,0,0,graph_matched
person:d ville,D. Ville,2,0,2,0,1,1,0,0,graph_matched
person:fang guo,Fang Guo,2,0,2,0,1,1,0,0,graph_matched
person:h hioki,H. Hioki,2,0,2,0,1,1,0,0,graph_matched
person:h makse,H. Makse,2,0,2,0,1,1,0,0,graph_matched
person:ilona grunwald kadow,Ilona C. Grunwald Kadow,2,0,2,0,1,1,0,0,graph_matched
person:k kaun,K. Kaun,2,0,2,0,1,1,0,0,graph_matched
person:m hausser,M. Häusser,2,0,2,0,1,1,0,0,graph_matched
person:marion silies,Marion Silies,2,0,2,0,1,1,0,0,graph_matched
person:vivek venkatachalam,Vivek Venkatachalam,2,0,2,0,1,1,0,0,graph_matched
person:yoonsuck choe,Yoonsuck Choe,2,0,2,0,1,1,0,0,graph_matched
person:zengcai guo,Zengcai V. Guo,2,0,2,0,1,1,0,0,graph_matched
person:a mousley,A. Mousley,2,0,2,0,0,2,0,0,graph_matched
person:b sakmann,B. Sakmann,2,0,2,0,0,2,0,0,graph_matched
person:b scholl,B. Scholl,2,0,2,0,0,2,0,0,graph_matched
person:c eroglu,C. Eroglu,2,0,2,1,0,2,0,0,graph_matched
person:chao peng,Chao Peng,2,0,2,0,0,2,0,0,graph_matched
person:j danzl,J. Danzl,2,0,2,0,0,2,0,0,graph_matched
person:jacob vogel,Jacob W. Vogel,2,0,2,0,0,2,0,0,graph_matched
person:jagan srinivasan,Jagan Srinivasan,2,0,2,0,0,2,0,0,graph_matched
person:jeffrey smith,Jeffrey C. Smith,2,0,2,0,0,2,0,0,graph_matched
person:matthew pecot,Matthew Y. Pecot,2,0,2,0,0,2,0,0,graph_matched
person:r rosenbaum,R. Rosenbaum,2,0,2,0,0,2,0,0,graph_matched
person:steven zucker,Steven W. Zucker,2,0,2,0,0,2,0,0,graph_matched
person:wen jie xu,Wen-Jie Xu,2,0,2,0,0,2,0,0,graph_matched
person:b fenyves,B. Fenyves,2,1,1,0,2,0,0,0,graph_matched
person:j de lucas,J. M. de Lucas,2,1,1,0,2,0,0,0,graph_matched
person:maria paz fernandez,María Paz Fernández,2,1,1,0,2,0,0,0,graph_matched
person:samia mohinta,Samia Mohinta,2,1,1,0,2,0,0,0,graph_matched
person:a simon,A. Simon,2,1,1,0,1,1,0,0,graph_matched
person:anton arkhipov,Anton Arkhipov,2,1,1,0,1,1,0,0,graph_matched
person:bradly alicea,Bradly Alicea,2,1,1,0,1,1,0,0,graph_matched
person:d arendt,D. Arendt,2,1,1,0,1,1,0,0,graph_matched
person:el kaioum moutuou,El-kaioum M. Moutuou,2,1,1,0,1,1,0,0,graph_matched
person:istvan kovacs,István A. Kovács,2,1,1,0,1,1,0,0,graph_matched
person:j hizanidis,J. Hizanidis,2,1,1,0,1,1,0,0,graph_matched
person:j karbowski,J. Karbowski,2,1,1,0,1,1,0,0,graph_matched
person:jianren song,Jianren Song,2,1,1,0,1,1,0,0,graph_matched
person:maxwell turner,Maxwell H. Turner,2,1,1,0,1,1,0,0,graph_matched
person:s chu,S. Chu,2,1,1,0,1,1,0,0,graph_matched
person:s flavell,S. Flavell,2,1,1,0,1,1,0,0,graph_matched
person:e marder,E. Marder,2,1,1,0,0,2,0,0,graph_matched
person:g drion,G. Drion,2,1,1,0,0,2,0,0,graph_matched
person:manuel schroter,Manuel S. Schröter,2,1,1,0,0,2,0,0,graph_matched
person:orkun akin,Orkun Akin,2,1,1,0,0,2,0,0,graph_matched
person:sen song,Sen Song,2,1,1,0,0,2,0,0,graph_matched
person:tetsuo yamamori,Tetsuo Yamamori,2,1,1,0,0,2,0,0,graph_matched
person:z kisvarday,Z. Kisvárday,2,1,1,0,0,2,0,0,graph_matched
person:carey priebe,Carey E. Priebe,2,0,1,1,2,0,0,1,graph_matched
person:j diamond,J. Diamond,2,0,1,1,2,0,0,1,graph_matched
person:s williams,S. Williams,2,0,1,1,2,0,0,1,graph_matched
person:h bulow,H. Bülow,2,0,1,1,1,1,0,1,graph_matched
person:j magee,J. Magee,2,0,1,1,1,1,0,1,graph_matched
person:a bahl,A. Bahl,2,0,1,1,2,0,0,0,graph_matched
person:a merchan perez,Á. Merchán-Pérez,2,0,1,1,2,0,0,0,graph_matched
person:alexander kim,Alexander J. Kim,2,0,1,1,2,0,0,0,graph_matched
person:b hochner,B. Hochner,2,0,1,1,2,0,0,0,graph_matched
person:h kazama,H. Kazama,2,0,1,1,2,0,0,0,graph_matched
person:j simpson,J. Simpson,2,0,1,1,2,0,0,0,graph_matched
person:m he,M. Heß,2,0,1,1,2,0,0,0,graph_matched
person:michael pankratz,Michael J. Pankratz,2,0,1,1,2,0,0,0,graph_matched
person:nuno macarico da costa,Nuno Maçarico da Costa,2,0,1,1,2,0,0,0,graph_matched
person:peter csermely,Peter Csermely,2,0,1,1,2,0,0,0,graph_matched
person:zepeng yao,Zepeng Yao,2,0,1,1,2,0,0,0,graph_matched
person:bingqing zhao,Bingqing Zhao,2,0,1,1,1,1,0,0,graph_matched
person:brian robinson,Brian S. Robinson,2,0,1,1,1,0,1,0,graph_matched
person:constantin pape,Constantin Pape,2,0,1,1,1,1,0,0,graph_matched
person:d zeidler,D. Zeidler,2,0,1,1,1,1,0,0,graph_matched
person:dandan zhu,Dandan Zhu,2,0,1,1,1,1,0,0,graph_matched
person:david bader,David A. Bader,2,0,1,1,1,0,1,0,graph_matched
person:e niebur,E. Niebur,2,0,1,1,1,1,0,0,graph_matched
person:gang yan,Gang Yan,2,0,1,1,1,1,0,0,graph_matched
person:gwyneth liu,Gwyneth Liu,2,0,1,1,1,1,0,0,graph_matched
person:h vergara,H. Vergara,2,0,1,1,1,1,0,0,graph_matched
person:habib benali,Habib Benali,2,0,1,1,1,1,0,0,graph_matched
person:j blagburn,J. Blagburn,2,0,1,1,1,1,0,0,graph_matched
person:j sanes,J. Sanes,2,0,1,1,1,1,0,0,graph_matched
person:jan pielage,Jan Pielage,2,0,1,1,1,1,0,0,graph_matched
person:jonathan krebs,Jonathan Krebs,2,0,1,1,1,1,0,0,graph_matched
person:junichi hata,Junichi Hata,2,0,1,1,1,1,0,0,graph_matched
person:k kording,K. Kording,2,0,1,1,1,0,1,0,graph_matched
person:luxuan wang,Luxuan Wang,2,0,1,1,1,1,0,0,graph_matched
person:m buice,M. Buice,2,0,1,1,1,1,0,0,graph_matched
person:m dal maschio,M. dal Maschio,2,0,1,1,1,1,0,0,graph_matched
person:m heuvel,M. P. Heuvel,2,0,1,1,1,1,0,0,graph_matched
person:m hoon,M. Hoon,2,0,1,1,1,1,0,0,graph_matched
person:minggang wang,MingGang Wang,2,0,1,1,1,1,0,0,graph_matched
person:rafael yuste,Rafael Yuste,2,0,1,1,1,1,0,0,graph_matched
person:raunak sinha,Raunak Sinha,2,0,1,1,1,1,0,0,graph_matched
person:reza abbasi asl,Reza Abbasi-Asl,2,0,1,1,1,1,0,0,graph_matched
person:rudy behnia,Rudy Behnia,2,0,1,1,1,1,0,0,graph_matched
person:s brown,S. P. Brown,2,0,1,1,1,1,0,0,graph_matched
person:s suweis,S. Suweis,2,0,1,1,1,1,0,0,graph_matched
person:shin ishii,Shin Ishii,2,0,1,1,1,1,0,0,graph_matched
person:v folli,V. Folli,2,0,1,1,1,1,0,0,graph_matched
person:wei wei,Wei Wei,2,0,1,1,1,1,0,0,graph_matched
person:a gozzi,A. Gozzi,2,0,1,1,0,2,0,0,graph_matched
person:a roberts,A. Roberts,2,0,1,1,0,2,0,0,graph_matched
person:alexander german,Alexander German,2,0,1,1,0,1,1,0,graph_matched
person:b honig,B. Honig,2,0,1,1,0,2,0,0,graph_matched
person:beiya xu,Beiya Xu,2,0,1,1,0,2,0,0,graph_matched
person:borys wrobel,Borys Wróbel,2,0,1,1,0,1,1,0,graph_matched
person:c hilgetag,C. Hilgetag,2,0,1,1,0,2,0,0,graph_matched
person:d fair,D. Fair,2,0,1,1,0,1,1,0,graph_matched
person:d van essen,D. V. Van Essen,2,0,1,1,0,2,0,0,graph_matched
person:david osumi sutherland,David Osumi-Sutherland,2,0,1,1,0,0,2,0,graph_matched
person:f kao,F. Kao,2,0,1,1,0,2,0,0,graph_matched
person:fangming xie,Fangming Xie,2,0,1,1,0,2,0,0,graph_matched
person:h sompolinsky,H. Sompolinsky,2,0,1,2,0,2,0,0,graph_matched
person:henrik skibbe,Henrik Skibbe,2,0,1,1,0,2,0,0,graph_matched
person:j armstrong,J. D. Armstrong,2,0,1,1,0,0,2,0,graph_matched
person:jeffrey percival,Jeffrey W Percival,2,0,1,1,0,2,0,0,graph_matched
person:jingdao chen,Jingdao Chen,2,0,1,1,0,2,0,0,graph_matched
person:juliane thoener,Juliane Thoener,2,0,1,1,0,2,0,0,graph_matched
person:n brunel,N. Brunel,2,0,1,1,0,2,0,0,graph_matched
person:r levi,R. Levi,2,0,1,1,0,2,0,0,graph_matched
person:s saitoh,S. Saitoh,2,0,1,1,0,2,0,0,graph_matched
person:sarah king,Sarah B. King,2,0,1,1,0,2,0,0,graph_matched
person:shiuan tze wu,Shiuan-Tze Wu,2,0,1,1,0,2,0,0,graph_matched
person:w liao,W. Liao,2,0,1,1,0,2,0,0,graph_matched
person:b hulse,B. Hulse,2,2,0,0,2,0,0,1,graph_matched
person:barry bentley,Barry L. Bentley,2,2,0,0,2,0,0,1,graph_matched
person:bryant avila,Bryant Avila,2,2,0,0,2,0,0,0,graph_matched
person:dean pospisil,Dean A. Pospisil,2,2,0,0,2,0,0,0,graph_matched
person:jason pipkin,Jason Pipkin,2,2,0,0,2,0,0,0,graph_matched
person:p yadav,P. Yadav,2,2,0,0,2,0,0,0,graph_matched
person:philip shiu,Philip K. Shiu,2,2,0,0,2,0,0,0,graph_matched
person:v sampathkumar,V. Sampathkumar,2,2,0,0,2,0,0,0,graph_matched
person:a arnatkeviciute,A. Arnatkevic̆iūtė,2,2,0,0,1,1,0,0,graph_matched
person:adam haber,Adam Haber,2,2,0,0,1,1,0,0,graph_matched
person:angela zhang,Angela Zhang,2,2,0,0,1,1,0,0,graph_matched
person:carlo giachello,Carlo N. G. Giachello,2,2,0,0,1,1,0,0,graph_matched
person:filip milisav,Filip Milisav,2,2,0,0,1,1,0,0,graph_matched
person:florian unger,Florian Unger,2,2,0,0,1,1,0,0,graph_matched
person:ishani ganguly,Ishani Ganguly,2,2,0,0,1,1,0,0,graph_matched
person:janne lappalainen,Janne K. Lappalainen,2,2,0,0,1,1,0,0,graph_matched
person:jingbin yuan,Jingbin Yuan,2,2,0,0,1,0,1,0,graph_matched
person:kaylynn coates,Kaylynn E. Coates,2,2,0,0,1,1,0,0,graph_matched
person:lev givon,Lev E. Givon,2,2,0,0,1,1,0,0,graph_matched
person:m cirunay,M. Cirunay,2,2,0,0,1,1,0,0,graph_matched
person:maximilian schmidt,Maximilian Schmidt,2,2,0,0,1,1,0,0,graph_matched
person:omar hafez,Omar A. Hafez,2,2,0,0,1,1,0,0,graph_matched
person:t furuta,T. Furuta,2,2,0,0,1,1,0,0,graph_matched
person:xiaomeng han,Xiaomeng Han,2,2,0,0,1,1,0,0,graph_matched
person:caleb doll,Caleb A. Doll,2,2,0,0,0,2,0,0,graph_matched
person:cody baker,Cody Baker,2,2,0,0,0,2,0,0,graph_matched
person:douglas portman,Douglas S. Portman,2,2,0,0,0,2,0,0,graph_matched
person:elizabeth diloreto,Elizabeth M. DiLoreto,2,2,0,0,0,2,0,0,graph_matched
person:heike blockus,Heike Blockus,2,2,0,0,0,2,0,0,graph_matched
person:jacob yates,Jacob L. Yates,2,2,0,0,0,2,0,0,graph_matched
person:julia michalska,Julia M. Michalska,2,2,0,0,0,2,0,0,graph_matched
person:l collins,L. Collins,2,2,0,0,0,2,0,0,graph_matched
person:louise atkinson,Louise E. Atkinson,2,2,0,0,0,2,0,0,graph_matched
person:lukas anneser,Lukas Anneser,2,2,0,0,0,2,0,0,graph_matched
person:nestor timonidis,Nestor Timonidis,2,2,0,0,0,2,0,0,graph_matched
person:nichalas nelson,Nichalas Nelson,2,2,0,0,0,2,0,0,graph_matched
person:nobuhiko ohno,Nobuhiko Ohno,2,2,0,0,0,2,0,0,graph_matched
person:oren richter,Oren Richter,2,2,0,0,0,2,0,0,graph_matched
person:r fields,R. Fields,2,2,0,0,0,2,0,0,graph_matched
person:s goodman,S. L. Goodman,2,2,0,0,0,2,0,0,graph_matched
person:w nowinski,W. Nowinski,2,2,0,0,0,2,0,0,graph_matched
person:wenqin du,Wenqin Du,2,2,0,0,0,2,0,0,graph_matched
person:yaroslav molkov,Yaroslav I. Molkov,2,2,0,0,0,2,0,0,graph_matched
person:yu xiao,Yu Xiao,2,2,0,0,0,2,0,0,graph_matched
person:d turner evans,D. Turner-Evans,2,1,0,1,2,0,0,1,graph_matched
person:julia buhmann,Julia M. Buhmann,2,1,0,1,2,0,0,1,graph_matched
person:l varshney,L. Varshney,2,1,0,1,2,0,0,1,graph_matched
person:t bartol,T. Bartol,2,1,0,1,2,0,0,1,graph_matched
person:tran minh quan,Tran Minh Quan,2,1,0,1,2,0,0,1,graph_matched
person:e barsotti,E. Barsotti,2,1,0,1,1,1,0,1,graph_matched
person:l tang,L. T. Tang,2,1,0,1,1,1,0,1,graph_matched
person:matthew berck,Matthew E. Berck,2,1,0,1,1,1,0,1,graph_matched
person:tao hu,Tao Hu,2,1,0,1,1,1,0,1,graph_matched
person:alex kunin,Alex Kunin,2,1,0,1,2,0,0,0,graph_matched
person:alexandra kerbl,Alexandra Kerbl,2,1,0,1,2,0,0,0,graph_matched
person:alexandra rother,Alexandra Rother,2,1,0,1,2,0,0,0,graph_matched
person:ali karimi,Ali Karimi,2,1,0,1,2,0,0,0,graph_matched
person:anubhav sinha,Anubhav Sinha,2,1,0,1,2,0,0,0,graph_matched
person:dimitrios giakoumas,Dimitrios S. Giakoumas,2,1,0,1,2,0,0,0,graph_matched
person:f drawitsch,F. Drawitsch,2,1,0,1,2,0,0,0,graph_matched
person:flavie bidel,Flavie Bidel,2,1,0,1,2,0,0,0,graph_matched
person:gabor szilagyi,Gábor S. Szilágyi,2,1,0,1,2,0,0,0,graph_matched
person:haoxing zhu,Haoxing Zhu,2,1,0,1,2,0,0,0,graph_matched
person:haoze jia,Haoze Jia,2,1,0,1,2,0,0,0,graph_matched
person:i tastekin,I. Tastekin,2,1,0,1,2,0,0,0,graph_matched
person:jaeyeong han,Jaeyeong Han,2,1,0,1,2,0,0,0,graph_matched
person:jessica jones,Jessica M Jones,2,1,0,1,2,0,0,0,graph_matched
person:juan nunez iglesias,Juan Nunez-Iglesias,2,1,0,1,2,0,0,0,graph_matched
person:julius jonaitis,Julius Jonaitis,2,1,0,1,2,0,0,0,graph_matched
person:k sabrin,K. M. Sabrin,2,1,0,1,2,0,0,0,graph_matched
person:kristyn lizbinski,Kristyn M. Lizbinski,2,1,0,1,2,0,0,0,graph_matched
person:m sayre,M. E. Sayre,2,1,0,1,2,0,0,0,graph_matched
person:m turegano lopez,M. Turégano-Lopez,2,1,0,1,2,0,0,0,graph_matched
person:makoto someya,Makoto Someya,2,1,0,1,2,0,0,0,graph_matched
person:nils reinhard,Nils Reinhard,2,1,0,1,2,0,0,0,graph_matched
person:p kosta,P. Kosta,2,1,0,1,2,0,0,0,graph_matched
person:richard betzel,Richard F. Betzel,2,1,0,1,2,0,0,0,graph_matched
person:s engert,S. Engert,2,1,0,1,2,0,0,0,graph_matched
person:sarah pugliese,Sarah M. Pugliese,2,1,0,1,2,0,0,0,graph_matched
person:sebastian huckesfeld,Sebastian Hückesfeld,2,1,0,1,2,0,0,0,graph_matched
person:shi yan lee,Shi Yan Lee,2,1,0,1,2,0,0,0,graph_matched
person:t sizemore,T. Sizemore,2,1,0,1,2,0,0,0,graph_matched
person:tae song chung,Tae-Song Chung,2,1,0,1,2,0,0,0,graph_matched
person:tim kaler,Tim Kaler,2,1,0,1,2,0,0,0,graph_matched
person:yanan lv,Yanan Lv,2,1,0,1,2,0,0,0,graph_matched
person:yuchao jiang,Yuchao Jiang,2,1,0,1,2,0,0,0,graph_matched
person:alon kaufman,Alon Kaufman,2,1,0,1,1,1,0,0,graph_matched
person:andras ecker,András Ecker,2,1,0,1,1,1,0,0,graph_matched
person:aurelia song,Aurelia Song,2,1,0,1,1,1,0,0,graph_matched
person:ayana hellevik,Ayana M. Hellevik,2,1,0,1,1,1,0,0,graph_matched
person:ben piazza,Ben Piazza,2,1,0,1,1,1,0,0,graph_matched
person:bingzhang wang,Bingzhang Wang,2,1,0,1,1,1,0,0,graph_matched
person:denis turcu,Denis Turcu,2,1,0,1,1,1,0,0,graph_matched
person:e dona,E. Donà,2,1,0,1,1,1,0,0,graph_matched
person:enrico lanza,Enrico Lanza,2,1,0,1,1,1,0,0,graph_matched
person:jan watteyne,Jan Watteyne,2,1,0,1,1,1,0,0,graph_matched
person:jayati gera,Jayati Gera,2,1,0,1,1,1,0,0,graph_matched
person:jinfang li,Jinfang Li,2,1,0,1,1,1,0,0,graph_matched
person:joshua morgan,Joshua Morgan,2,1,0,1,1,0,1,0,graph_matched
person:julia santos,Julia Santos,2,1,0,1,1,1,0,0,graph_matched
person:k siju,K. Siju,2,1,0,1,1,1,0,0,graph_matched
person:kevin takasaki,Kevin Takasaki,2,1,0,1,1,1,0,0,graph_matched
person:kyle loizos,Kyle Loizos,2,1,0,1,1,1,0,0,graph_matched
person:li jun chen,Li-jun Chen,2,1,0,1,1,1,0,0,graph_matched
person:liangyu tao,Liangyu Tao,2,1,0,1,1,1,0,0,graph_matched
person:mohammad dindoost,Mohammad Dindoost,2,1,0,1,1,0,1,0,graph_matched
person:na young seo,Na-Young Seo,2,1,0,1,1,1,0,0,graph_matched
person:olaf sporns,Olaf Sporns,2,1,0,1,1,1,0,0,graph_matched
person:p fua,P. Fua,2,1,0,1,1,1,0,0,graph_matched
person:p ozdil,P. G. Özdil,2,1,0,1,1,1,0,0,graph_matched
person:paul watkins,Paul V. Watkins,2,1,0,1,1,1,0,0,graph_matched
