work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_77f7a01eb5b8c41e,Connectome studies on Drosophila: a short perspective on a tiny brain,adjacent_relevant,0.84,False,19,10.0,11.0,21.0,1.1,strong,11.0,0.9684098752322804,1,False,0,broker,1,G. Jefferis / Sven Dorkenwald,I. Meinertzhagen,2016.0,Journal of neurogenetics,I. Meinertzhagen,2016.0,Journal of neurogenetics,integrated,True,True,False,True,True
work_78203103685e9d4e,Automatic discovery of cell types and microcircuitry from neural connectomics,core_relevant,0.96,False,63,6.0,0.0,6.0,0.0,moderate,6.0,0.9705335810990178,2,False,0,only_in,7,Brock Andrew Wester / Jordan K. Matelsky,Eric Jonas; Konrad Paul Kording,2014.0,eLife,Eric Jonas; Konrad Paul Kording,2014.0,eLife,integrated,True,True,False,True,True
work_783a1dd4e73fe636,Multiplexed volumetric CLEM enabled by scFvs provides insights into the cytology of cerebellar cortex,adjacent_relevant,0.85,False,9,2.0,7.0,9.0,3.5,moderate,7.0,0.8664719936288824,21,True,19,broker,0,J. Lichtman / Hanspeter Pfister,Xiaomeng Han; Xiaotang Lu; Peter H. Li; Shuohong Wang; R. Schalek; Y. Meirovitch; Zudi Lin; Jason Adhinarta; Karl D. Murray; Leah M. MacNiven; Daniel R. Berger; Yuelong Wu; Tao Fang; Elif Sevde Meral; Shadnan Asraf; Hidde L. Ploegh; Hanspeter Pfister; D. Wei; Viren Jain; James S. Trimmer; J. Lichtman,2024.0,Nature Communications,Xiaomeng Han; Xiaotang Lu; Peter H. Li; Shuohong Wang; R. Schalek; Y. Meirovitch; Zudi Lin; Jason Adhinarta; Karl D. Murray; Leah M. MacNiven; Daniel R. Berger; Yuelong Wu; Tao Fang; Elif Sevde Meral; Shadnan Asraf; Hidde L. Ploegh; Hanspeter Pfister; D. Wei; Viren Jain; James S. Trimmer; J. Lichtman,2024.0,Nature Communications,integrated,True,True,False,True,True
work_7881b883406a7ba1,SANTIAGO: Spine Association for Neuron Topology Improvement and Graph Optimization,core_relevant,0.94,False,1,0.0,5.0,5.0,5.0,moderate,5.0,0.4597823201486594,4,False,0,only_out,7,Brock Andrew Wester / Jordan K. Matelsky,William R. Gray Roncal; Colin S. Lea; Akira Baruah; Gregory Hager,2016.0,arXiv.org,William R. Gray Roncal; Colin S. Lea; Akira Baruah; Gregory Hager,2016.0,arXiv.org,integrated,True,True,False,True,True
work_790c4fa540195de1,High-performance probes for light and electron microscopy,adjacent_relevant,0.83,False,263,8.0,1.0,9.0,0.125,moderate,5.0,0.9219538093973983,19,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Sarada Viswanathan; M. E. Williams; Erik B. Bloss; T. Stasevich; C. M. Speer; Aljoscha Nern; B. Pfeiffer; Bryan M. Hooks; Wei-Ping Li; Brian P. English; Teresa Tian; G. L. Henry; J. Macklin; Ronak Patel; C. Gerfen; X. Zhuang; Yalin Wang; G. Rubin; L. Looger,2015.0,Nature Methods,Sarada Viswanathan; M. E. Williams; Erik B. Bloss; T. Stasevich; C. M. Speer; Aljoscha Nern; B. Pfeiffer; Bryan M. Hooks; Wei-Ping Li; Brian P. English; Teresa Tian; G. L. Henry; J. Macklin; Ronak Patel; C. Gerfen; X. Zhuang; Yalin Wang; G. Rubin; L. Looger,2015.0,Nature Methods,integrated,True,True,False,True,True
work_791a1f8bfcc43bc6,A null model of the mouse whole-neocortex micro-connectome,adjacent_relevant,0.82,False,44,1.0,2.0,3.0,2.0,moderate,2.0,0.8038226705601275,6,False,0,broker,5,M. Helmstaedter / D. Chklovskii,Michael W. Reimann; Michael Gevaert; Ying Shi; Huanxiang Lu; H. Markram; Eilif B. Muller,2019.0,Nature Communications,Michael W. Reimann; Michael Gevaert; Ying Shi; Huanxiang Lu; H. Markram; Eilif B. Muller,2019.0,Nature Communications,integrated,True,True,False,True,True
work_791ccba206b1bbdc,Neural signal propagation atlas of C. elegans,core_relevant,0.97,False,5,0.0,10.0,10.0,10.0,strong,9.0,0.3992567029466419,4,False,0,only_out,13,Caio Seguin / B. Mišić,F. Randi; A. Sharma; Sophie Dvali; Andrew M Leifer,2022.0,,F. Randi; A. Sharma; Sophie Dvali; Andrew M Leifer,2022.0,,integrated,True,True,False,True,True
work_793b3b98c8e44d43,MCMC sampling of directed flag complexes with fixed undirected graphs,core_relevant,0.88,False,10,0.0,3.0,3.0,3.0,moderate,3.0,0.590390230953013,2,False,0,only_out,94,Florian Unger / Jonathan Krebs,Florian Unger; Jonathan Krebs,2023.0,Journal of Applied and Computational Topology,Florian Unger; Jonathan Krebs,2023.0,Journal of Applied and Computational Topology,integrated,True,True,False,True,True
work_7946dbb6802bb908,Complexity and Vulnerability Analysis of the C. Elegans Gap Junction Connectome,core_relevant,0.94,False,5,0.0,7.0,7.0,7.0,moderate,4.0,0.2710379612423679,3,False,0,only_out,95,James M. Kunert-Graf / D. Galas,James M. Kunert-Graf; Nikita A. Sakhanenko; D. Galas,2017.0,Entropy,James M. Kunert-Graf; Nikita A. Sakhanenko; D. Galas,2017.0,Entropy,integrated,True,True,False,True,True
work_79637f99f0c0390e,NEUROMODULATION OF NEURONAL CIRCUITS: BACK TO THE FUTURE,adjacent_relevant,0.81,False,899,16.0,0.0,16.0,0.0,strong,10.0,0.9731882134324396,1,False,0,only_in,49,E. Marder / Cori Bargmann,E. Marder,2012.0,Neuron,E. Marder,2012.0,Neuron,integrated,True,True,False,True,True
work_796386b4ebec693b,The CNS connectome of a tadpole larva of Ciona intestinalis (L.) highlights sidedness in the brain of a chordate sibling,core_relevant,0.96,True,246,27.0,3.0,30.0,0.111,strong,11.0,0.9779665516325988,3,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Kerrianne Ryan; Zhiyuan Lu; I. Meinertzhagen,2016.0,eLife,Kerrianne Ryan; Zhiyuan Lu; I. Meinertzhagen,2016.0,eLife,integrated,True,True,False,True,True
work_798e413af36b6f31,Biologically-Constrained Graphs for Global Connectomics Reconstruction,core_relevant,0.95,False,37,16.0,10.0,26.0,0.625,strong,11.0,0.9166445447305548,6,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Brian Matejek; Daniel Haehn; Haidong Zhu; D. Wei; T. Parag; H. Pfister,2019.0,Computer Vision and Pattern Recognition,Brian Matejek; Daniel Haehn; Haidong Zhu; D. Wei; T. Parag; H. Pfister,2019.0,Computer Vision and Pattern Recognition,integrated,True,True,False,True,True
work_79981ad4ed5b69f7,Temperature cues are integrated in a flexible circadian neuropeptidergic feedback circuit to remodel sleep-wake patterns in flies,core_relevant,0.94,False,5,0.0,10.0,10.0,10.0,strong,7.0,0.5513671356517122,3,False,0,only_out,0,J. Lichtman / Hanspeter Pfister,Xin Yuan; Hailiang Li; Fang Guo,2024.0,PLoS Biology,Xin Yuan; Hailiang Li; Fang Guo,2024.0,PLoS Biology,integrated,True,True,False,True,True
work_79a23415110e1412,Systems neuroscience: Auditory processing at synaptic resolution.,core_relevant,0.92,False,2,1.0,3.0,4.0,3.0,moderate,3.0,0.8205468542606849,2,False,0,broker,1,G. Jefferis / Sven Dorkenwald,A. S. Bates; G. Jefferis,2022.0,Current Biology,A. S. Bates; G. Jefferis,2022.0,Current Biology,integrated,True,True,False,True,True
work_79d3436af1375244,Image-based correction of continuous and discontinuous non-planar axial distortion in serial section microscopy,core_relevant,0.95,False,25,6.0,7.0,13.0,1.167,strong,10.0,0.9548712503318292,3,False,0,broker,2,Albert Cardona / R. D. Fetter,Philipp Hanslovsky; J. Bogovic; S. Saalfeld,2015.0,Bioinform.,Philipp Hanslovsky; J. Bogovic; S. Saalfeld,2015.0,Bioinform.,integrated,True,True,False,True,True
work_79f974e385905be1,Electrophysiological validation of premotor interneurons monosynaptically connected to the aCC motoneuron in the Drosophila larval CNS,core_relevant,0.9,False,4,1.0,2.0,3.0,2.0,moderate,3.0,0.8155030528271834,7,False,0,broker,2,Albert Cardona / R. D. Fetter,Carlo N. G. Giachello; A. Zarin; H. Kohsaka; Yuen Ngan Fan; A. Nose; M. Landgraf; R. Baines,2020.0,bioRxiv,Carlo N. G. Giachello; A. Zarin; H. Kohsaka; Yuen Ngan Fan; A. Nose; M. Landgraf; R. Baines,2020.0,bioRxiv,integrated,True,True,False,True,True
work_7a094f6e7f331df0,Whole-brain chemosensory responses of both C. elegans sexes,core_relevant,0.93,False,4,0.0,6.0,6.0,6.0,moderate,6.0,0.0661003451022033,11,False,0,only_out,4,Oliver Hobert / Steven J. Cook,Maedeh Seyedolmohadesin; Xingyang Fu; M. Torkashvand; S. Rasouli; Samuel Lang; Liangzi Li; Cristine Kalinski; Steven J. Cook; Frank C. Schroeder; Eviatar Yemini; Vivek Venkatachalam,2025.0,bioRxiv,Maedeh Seyedolmohadesin; Xingyang Fu; M. Torkashvand; S. Rasouli; Samuel Lang; Liangzi Li; Cristine Kalinski; Steven J. Cook; Frank C. Schroeder; Eviatar Yemini; Vivek Venkatachalam,2025.0,bioRxiv,integrated,True,True,False,True,True
work_7a72a1edac8e6c06,Deep and Wide Multiscale Recursive Networks for Robust Image Labeling,role_bridge,0.85,False,45,8.0,1.0,9.0,0.125,moderate,7.0,0.9822139633660738,2,False,0,broker,1,G. Jefferis / Sven Dorkenwald,Gary B. Huang; Viren Jain,2013.0,International Conference on Learning Representations,Gary B. Huang; Viren Jain,2013.0,International Conference on Learning Representations,integrated,True,True,False,True,True
work_7a7ede8e181b212c,Segregated Subnetworks of Intracortical Projection Neurons in Primary Visual Cortex.,adjacent_relevant,0.79,False,65,1.0,1.0,2.0,1.0,weak,2.0,0.7621449429254048,4,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Mean-Hwan Kim; Petr Znamenskiy; M. Iacaruso; T. Mrsic-Flogel,2018.0,Neuron,Mean-Hwan Kim; Petr Znamenskiy; M. Iacaruso; T. Mrsic-Flogel,2018.0,Neuron,integrated,True,True,False,True,True
work_7aacccf8f2da1b54,"Transfection via whole-cell recording in vivo: bridging single-cell physiology, genetics and connectomics",adjacent_relevant,0.81,False,135,1.0,0.0,1.0,0.0,weak,1.0,0.8123174940270772,6,False,0,only_in,0,J. Lichtman / Hanspeter Pfister,E. Rancz; K. M. Franks; M. Schwarz; Bruno Pichler; Andreas T. Schaefer; T. Margrie,2011.0,Nature Neuroscience,E. Rancz; K. M. Franks; M. Schwarz; Bruno Pichler; Andreas T. Schaefer; T. Margrie,2011.0,Nature Neuroscience,integrated,True,True,False,True,True
work_7ab3302f7f8fd0a5,Learning and Segmenting Dense Voxel Embeddings for 3D Neuron Reconstruction,core_relevant,0.96,False,33,4.0,7.0,11.0,1.75,strong,10.0,0.8001061852933369,4,False,0,broker,3,H. Sebastian Seung / Kea-Joo Lee,Kisuk Lee; R. Lu; Kyle L. Luther; H. Seung,2019.0,IEEE Transactions on Medical Imaging,Kisuk Lee; R. Lu; Kyle L. Luther; H. Seung,2019.0,IEEE Transactions on Medical Imaging,integrated,True,True,False,True,True
work_7af331d8bd9da513,Increasing Electrical Stimulation Efficacy in Degenerated Retina: Stimulus Waveform Design in a Multiscale Computational Model,adjacent_relevant,0.79,False,33,1.0,1.0,2.0,1.0,weak,2.0,0.7719670825590655,6,False,0,broker,6,James R. Anderson / Bryan William Jones,Kyle Loizos; R. Marc; M. Humayun; James R. Anderson; Bryan William Jones; G. Lazzi,2018.0,IEEE transactions on neural systems and rehabilitation engineering,Kyle Loizos; R. Marc; M. Humayun; James R. Anderson; Bryan William Jones; G. Lazzi,2018.0,IEEE transactions on neural systems and rehabilitation engineering,integrated,True,True,False,True,True
work_7afda5ab9166c6fb,Network anatomy and in vivo physiology of visual cortical neurons,core_relevant,0.95,True,889,57.0,1.0,58.0,0.018,strong,11.0,0.9986726838332892,10,False,0,hub,1,G. Jefferis / Sven Dorkenwald,D. Bock; W. Lee; Aaron Kerlin; M. Andermann; Greg Hood; A. Wetzel; S. Yurgenson; E. Soucy; Hyon-Suk Kim; R. Reid,2011.0,Nature,D. Bock; W. Lee; Aaron Kerlin; M. Andermann; Greg Hood; A. Wetzel; S. Yurgenson; E. Soucy; Hyon-Suk Kim; R. Reid,2011.0,Nature,integrated,True,True,False,True,True
work_7b0d0494a4639719,ZeVis: A Visual Analytics System for Exploration of a Larval Zebrafish Brain in Serial-Section Electron Microscopy Images,core_relevant,0.94,False,3,1.0,10.0,11.0,10.0,strong,8.0,0.6992301566233077,7,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Junyoung Choi; David Grant Colburn Hildebrand; Jungmin Moon; Tran Minh Quan; T. Tuan; Sungahn Ko; Won-Ki Jeong,2021.0,IEEE Access,Junyoung Choi; David Grant Colburn Hildebrand; Jungmin Moon; Tran Minh Quan; T. Tuan; Sungahn Ko; Won-Ki Jeong,2021.0,IEEE Access,integrated,True,True,False,True,True
work_7b173df5e3f0b797,Computational inference of the molecular logic for synaptic connectivity in C. elegans,core_relevant,0.92,False,68,3.0,0.0,3.0,0.0,moderate,3.0,0.8624900451287497,3,False,0,only_in,4,Oliver Hobert / Steven J. Cook,V. Varadan; David M. Miller; D. Anastassiou,2006.0,Intelligent Systems in Molecular Biology,V. Varadan; David M. Miller; D. Anastassiou,2006.0,Intelligent Systems in Molecular Biology,integrated,True,True,False,True,True
work_7bd29d9809ae56eb,Large-volume en-bloc staining for electron microscopy-based connectomics,core_relevant,0.97,True,274,20.0,1.0,21.0,0.05,strong,11.0,0.9625696840987524,3,False,0,broker,5,M. Helmstaedter / D. Chklovskii,Yunfeng Hua; Philip Laserstein; M. Helmstaedter,2015.0,Nature Communications,Yunfeng Hua; Philip Laserstein; M. Helmstaedter,2015.0,Nature Communications,integrated,True,True,False,True,True
work_7bdad385499dc937,Imaging Three-Dimensional Brain Organoid Architecture from Meso- to Nanoscale across Development,role_bridge,0.85,False,22,1.0,0.0,1.0,0.0,weak,1.0,0.7576320679585877,8,False,0,only_in,0,J. Lichtman / Hanspeter Pfister,J. Rodriguez-Gatica; Vira Iefremova; L. Sokhranyaeva; S. W. Yeung; Y. Breitkreuz; Oliver Bruestle; M. Schwarz; U. Kubitscheck,2021.0,bioRxiv,J. Rodriguez-Gatica; Vira Iefremova; L. Sokhranyaeva; S. W. Yeung; Y. Breitkreuz; Oliver Bruestle; M. Schwarz; U. Kubitscheck,2021.0,bioRxiv,integrated,True,True,False,True,True
work_7bf4cfb87937a38b,Learning the wiring rules of a mammalian cortical column,adjacent_relevant,0.81,False,0,0.0,20.0,20.0,20.0,strong,11.0,0.4151844969471728,2,False,0,only_out,0,J. Lichtman / Hanspeter Pfister,Oren Richter; Elad Schneidman,2026.0,bioRxiv,Oren Richter; Elad Schneidman,2026.0,bioRxiv,integrated,True,True,False,True,True
work_7c2aa766f501961b,New insights into retinal circuits through EM connectomics: what we have learnt and what remains to be learned,adjacent_relevant,0.85,False,2,1.0,5.0,6.0,5.0,moderate,5.0,0.7982479426599416,5,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Abhilash Sawant; Aindrila Saha; Jake Khoussine; Raunak Sinha; M. Hoon,2023.0,Frontiers in Ophthalmology,Abhilash Sawant; Aindrila Saha; Jake Khoussine; Raunak Sinha; M. Hoon,2023.0,Frontiers in Ophthalmology,integrated,True,True,False,True,True
work_7c3d9ac93c390d36,The Viking viewer for connectomics: scalable multi-user annotation and summarization of large volume data sets,core_relevant,0.96,False,70,12.0,0.0,12.0,0.0,strong,6.0,0.9856649853995222,9,False,0,only_in,6,James R. Anderson / Bryan William Jones,James R. Anderson; Shoeb Mohammed; B. Grimm; Bryan William Jones; Pavel A. Koshevoy; T. Tasdizen; T. Tasdizen; R. Whitaker; R. E. Marc,2011.0,Journal of Microscopy,James R. Anderson; Shoeb Mohammed; B. Grimm; Bryan William Jones; Pavel A. Koshevoy; T. Tasdizen; T. Tasdizen; R. Whitaker; R. E. Marc,2011.0,Journal of Microscopy,integrated,True,True,False,True,True
work_7df753477b31a600,Connectomic Analysis of Brain Networks: Novel Techniques and Future Directions,adjacent_relevant,0.85,False,27,1.0,4.0,5.0,4.0,moderate,5.0,0.7709052296256969,6,False,0,broker,20,Rembrandt Bakker / P. Tiesinga,Z. Kisvárday; D. Lyon; K. Rockland; J. L. Cazemier; F. Clascá; P. Tiesinga,2016.0,Frontiers in Neuroanatomy,Z. Kisvárday; D. Lyon; K. Rockland; J. L. Cazemier; F. Clascá; P. Tiesinga,2016.0,Frontiers in Neuroanatomy,integrated,True,True,False,True,True
work_7dfc100d5e4e218b,Circuit motifs and graph properties of connectome development in C. elegans,core_relevant,0.95,False,6,4.0,8.0,12.0,2.0,strong,9.0,0.8399256702946641,5,False,0,broker,7,Brock Andrew Wester / Jordan K. Matelsky,Jordan K. Matelsky; Raphael Norman-Tenazas; Felicia Davenport; E. Reilly; William Gray-Roncal,2021.0,bioRxiv,Jordan K. Matelsky; Raphael Norman-Tenazas; Felicia Davenport; E. Reilly; William Gray-Roncal,2021.0,bioRxiv,integrated,True,True,False,True,True
work_7eaece935269f9eb,Fibration symmetries and cluster synchronization in the Caenorhabditis elegans connectome,core_relevant,0.94,False,3,1.0,8.0,9.0,8.0,moderate,6.0,0.7393151048579771,5,False,0,broker,4,Oliver Hobert / Steven J. Cook,Bryant Avila; Matteo Serafino; P. Augusto; Manuel Zimmer; H. Makse,2024.0,PLoS ONE,Bryant Avila; Matteo Serafino; P. Augusto; Manuel Zimmer; H. Makse,2024.0,PLoS ONE,integrated,True,True,False,True,True
work_7ed8d73ae2a0bf85,Analyzing Image Segmentation for Connectomics,core_relevant,0.97,False,26,6.0,9.0,15.0,1.5,strong,11.0,0.8826652508627555,2,False,0,broker,1,G. Jefferis / Sven Dorkenwald,Stephen M. Plaza; Jan Funke,2018.0,Front. Neural Circuits,Stephen M. Plaza; Jan Funke,2018.0,Front. Neural Circuits,integrated,True,True,False,True,True
work_7edbf75269bec8b3,"Cognitive limits of larval Drosophila: testing for conditioned inhibition, sensory preconditioning, and second-order conditioning",adjacent_relevant,0.84,False,4,0.0,4.0,4.0,4.0,moderate,4.0,0.0185824263339527,8,False,0,only_out,2,Albert Cardona / R. D. Fetter,Edanur Sen; A. El-keredy; Nina Jacob; Nino Mancini; Gülüm Asnaz; Annekathrin Widmann; B. Gerber; Juliane Thoener,2024.0,"Learning & memory (Cold Spring Harbor, N.Y.)",Edanur Sen; A. El-keredy; Nina Jacob; Nino Mancini; Gülüm Asnaz; Annekathrin Widmann; B. Gerber; Juliane Thoener,2024.0,"Learning & memory (Cold Spring Harbor, N.Y.)",integrated,True,True,False,True,True
work_7ee1f288ebd5d281,Anatomy and function of an excitatory network in the visual cortex,core_relevant,0.97,True,486,108.0,9.0,117.0,0.083,strong,11.0,0.997079904433236,7,False,0,hub,3,H. Sebastian Seung / Kea-Joo Lee,Wei-Chung Allen Lee; Vincent Bonin; Michael Reed; Brett J. Graham; Greg Hood; Katie Glattfelder; R. Reid,2016.0,Nature,Wei-Chung Allen Lee; Vincent Bonin; Michael Reed; Brett J. Graham; Greg Hood; Katie Glattfelder; R. Reid,2016.0,Nature,integrated,True,True,False,True,True
work_7f2045fbc2f9c317,Segmentation fusion for connectomics,core_relevant,0.96,False,89,5.0,0.0,5.0,0.0,moderate,5.0,0.9800902574993364,6,False,0,only_in,0,J. Lichtman / Hanspeter Pfister,Amelio Vázquez Reina; M. Gelbart; Daniel Huang; J. Lichtman; E. Miller; H. Pfister,2011.0,Vision,Amelio Vázquez Reina; M. Gelbart; Daniel Huang; J. Lichtman; E. Miller; H. Pfister,2011.0,Vision,integrated,True,True,False,True,True
work_7fc5d3b2b2fb4fec,Songbird connectome reveals tunneling of migratory neurons in the adult striatum,core_relevant,0.96,False,1,1.0,5.0,6.0,5.0,moderate,5.0,0.7000265463233342,6,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Naomi R. Shvedov; Simon J. Castonguay; Alexandra Rother; D. Schick; J. Kornfeld; B. Scott,2025.0,bioRxiv,Naomi R. Shvedov; Simon J. Castonguay; Alexandra Rother; D. Schick; J. Kornfeld; B. Scott,2025.0,bioRxiv,integrated,True,True,False,True,True
work_7fce0617a583457f,Robust Associative Learning Is Sufficient to Explain the Structural and Dynamical Properties of Local Cortical Circuits,adjacent_relevant,0.85,False,18,1.0,0.0,1.0,0.0,weak,1.0,0.7132997079904433,3,False,0,only_in,0,J. Lichtman / Hanspeter Pfister,Danke Zhang; Chi Zhang; A. Stepanyants,2018.0,Journal of Neuroscience,Danke Zhang; Chi Zhang; A. Stepanyants,2018.0,Journal of Neuroscience,integrated,True,True,False,True,True
work_7fd39b6d64027898,SmartEM: machine-learning guided electron microscopy,core_relevant,0.97,False,3,0.0,18.0,18.0,18.0,strong,11.0,0.5035837536501194,24,True,22,only_out,0,J. Lichtman / Hanspeter Pfister,Y. Meirovitch; I. Chandok; C. Park; P. Potocek; Lu Mi; Shashata Sawmya; Yicong Li; Thomas Athey; Vladislav Susoy; N. Karlupia; Yuelong Wu; Daniel R. Berger; R. Schalek; Caitlyn Bishop; Daniel Xenes; Hannah Martinez; Jordan K. Matelsky; Brock Andrew Wester; H. Pfister; R. Schoenmakers; Maurice Peemen; J. Lichtman; A. Samuel; N. Shavit,2025.0,Nature Methods,Y. Meirovitch; I. Chandok; C. Park; P. Potocek; Lu Mi; Shashata Sawmya; Yicong Li; Thomas Athey; Vladislav Susoy; N. Karlupia; Yuelong Wu; Daniel R. Berger; R. Schalek; Caitlyn Bishop; Daniel Xenes; Hannah Martinez; Jordan K. Matelsky; Brock Andrew Wester; H. Pfister; R. Schoenmakers; Maurice Peemen; J. Lichtman; A. Samuel; N. Shavit,2025.0,Nature Methods,integrated,True,True,False,True,True
work_7fe8ac21d730c5c5,Inter-individual stereotypy of the Platynereis larval visual connectome,core_relevant,0.97,False,46,27.0,3.0,30.0,0.111,strong,11.0,0.9869923015662332,6,False,0,broker,2,Albert Cardona / R. D. Fetter,N. Randel; R. Shahidi; C. Verasztó; L. A. Bezares-Calderón; Steffen Schmidt; G. Jékely,2015.0,eLife,N. Randel; R. Shahidi; C. Verasztó; L. A. Bezares-Calderón; Steffen Schmidt; G. Jékely,2015.0,eLife,integrated,True,True,False,True,True
work_800bea12e5b9660d,Caenorhabditis elegans and the network control framework—FAQs,adjacent_relevant,0.88,False,37,2.0,4.0,6.0,2.0,moderate,5.0,0.9078842580302628,7,False,0,broker,4,Oliver Hobert / Steven J. Cook,Emma K. Towlson; P. Vértes; Gang Yan; Yee Lian Chew; Denise S Walker; W. Schafer; A. Barabási,2018.0,Philosophical Transactions of the Royal Society B: Biological Sciences,Emma K. Towlson; P. Vértes; Gang Yan; Yee Lian Chew; Denise S Walker; W. Schafer; A. Barabási,2018.0,Philosophical Transactions of the Royal Society B: Biological Sciences,integrated,True,True,False,True,True
work_804f9d846f9416e6,State-Dependent Organization of Microscale Functional Circuitry in Visual Cortex,core_relevant,0.96,False,0,0.0,9.0,9.0,9.0,moderate,4.0,0.556941863551898,6,False,0,only_out,4,Oliver Hobert / Steven J. Cook,Rahul Biswas; H. K. Senevirathne; Yujing Wang; Jiang Zhang; Soma Mukherjee; R. Abbasi-Asl,2026.0,bioRxiv,Rahul Biswas; H. K. Senevirathne; Yujing Wang; Jiang Zhang; Soma Mukherjee; R. Abbasi-Asl,2026.0,bioRxiv,integrated,True,True,False,True,True
work_80846559d1313185,Deep residual contextual and subpixel convolution network for automated neuronal structure segmentation in micro-connectomics,core_relevant,0.97,False,6,1.0,7.0,8.0,7.0,moderate,6.0,0.6809131935226971,6,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Chi Xiao; Bei Hong; Jing Liu; Yuanyan Tang; Qiwei Xie; Hua Han,2022.0,Comput. Methods Programs Biomed.,Chi Xiao; Bei Hong; Jing Liu; Yuanyan Tang; Qiwei Xie; Hua Han,2022.0,Comput. Methods Programs Biomed.,integrated,True,True,False,True,True
work_810e10ac7d2c5311,Estimating the impact of structural directionality: How reliable are undirected connectomes?,adjacent_relevant,0.88,False,41,11.0,17.0,28.0,1.545,strong,7.0,0.9660207061322008,3,False,0,broker,96,Penelope J. Kale / Leonardo L. Gollo,Penelope J. Kale; A. Zalesky; Leonardo L. Gollo,2018.0,Network Neuroscience,Penelope J. Kale; A. Zalesky; Leonardo L. Gollo,2018.0,Network Neuroscience,integrated,True,True,False,True,True
work_816ef4846a8b44e3,Mesoscale Connectomics,adjacent_relevant,0.86,False,70,1.0,5.0,6.0,5.0,moderate,5.0,0.7780727369259357,1,False,0,broker,3,H. Sebastian Seung / Kea-Joo Lee,Hongkui Zeng,2018.0,Current Opinion in Neurobiology,Hongkui Zeng,2018.0,Current Opinion in Neurobiology,integrated,True,True,False,True,True
work_81b57bb8bd076686,Architecture of the Mouse Brain Synaptome,adjacent_relevant,0.88,False,219,1.0,2.0,3.0,2.0,moderate,3.0,0.7581629944252721,11,False,0,broker,5,M. Helmstaedter / D. Chklovskii,Fei Zhu; Mélissa Cizeron; Zhen Qiu; Ruth Benavides-Piccione; M. Kopanitsa; N. Skene; Babis Koniaris; J. DeFelipe; E. Fransen; N. Komiyama; S. Grant,2018.0,Neuron,Fei Zhu; Mélissa Cizeron; Zhen Qiu; Ruth Benavides-Piccione; M. Kopanitsa; N. Skene; Babis Koniaris; J. DeFelipe; E. Fransen; N. Komiyama; S. Grant,2018.0,Neuron,integrated,True,True,False,True,True
work_81c3af9943fafccc,Uncovering brain tissue architecture across scales with super-resolution light microscopy,adjacent_relevant,0.83,False,3,1.0,2.0,3.0,2.0,moderate,3.0,0.7196708255906556,14,False,0,broker,8,Julia Lyudchik / Alban Cenameri,Julia M. Michalska; Julia Lyudchik; P. Velicky; Hana Korinkova; J. Watson; Alban Cenameri; C. Sommer; Alessandro Venturino; K. Roessler; T. Czech; S. Siegert; G. Novarino; P. Jonas; J. Danzl,2022.0,bioRxiv,Julia M. Michalska; Julia Lyudchik; P. Velicky; Hana Korinkova; J. Watson; Alban Cenameri; C. Sommer; Alessandro Venturino; K. Roessler; T. Czech; S. Siegert; G. Novarino; P. Jonas; J. Danzl,2022.0,bioRxiv,integrated,True,True,False,True,True
work_81da438199f08eec,Joint Deformable Registration of Large EM Image Volumes: A Matrix Solver Approach,core_relevant,0.97,False,16,9.0,5.0,14.0,0.556,strong,10.0,0.9381470666312716,3,False,0,broker,1,G. Jefferis / Sven Dorkenwald,K. Khairy; Gennady Denisov; S. Saalfeld,2018.0,arXiv.org,K. Khairy; Gennady Denisov; S. Saalfeld,2018.0,arXiv.org,integrated,True,True,False,True,True
work_827a33de3049b04b,Postsynaptic cell type and synaptic distance do not determine efficiency of monosynaptic rabies virus spread measured at synaptic resolution,adjacent_relevant,0.86,False,8,0.0,4.0,4.0,4.0,moderate,4.0,0.2574993363419166,7,False,0,only_out,2,Albert Cardona / R. D. Fetter,M. Patiño; Will N Lagos; Neelakshi S. Patne; P. A. Miyazaki; S. K. Bhamidipati; F. Collman; E. Callaway,2023.0,eLife,M. Patiño; Will N Lagos; Neelakshi S. Patne; P. A. Miyazaki; S. K. Bhamidipati; F. Collman; E. Callaway,2023.0,eLife,integrated,True,True,False,True,True
