work_id,title,year_n,cites,decision,proposed_layer,contextual_sublabel,quality,quality_reason,is_ultra,is_emergent,max_io,in_deg,out_deg,citation_role,graph_status,venue,authors
work_4d0bb2dac32d5f80,Clinical parameters affect the structure and function of superficial pyramidal neurons in the adult human neocortex,2024.0,4,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,no_graph,Brain Communications,M. Lenz; Pia Kruse; Amelie Eichler; Jakob Straehle; Hanna Hemeling; Phyllis Stöhr; Jürgen Beck; Andreas Vlachos
work_52c3157475b348eb,Subcellular pathways through VGluT3-expressing mouse amacrine cells provide locally tuned object-motion-selective signals in the retina,2024.0,4,core_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Nature Communications,Karl Friedrichsen; Jen-Chun Hsiang; Chin-I Lin; Liam McCoy; Katia Valkova; D. Kerschensteiner; Josh L. Morgan
work_55546f314d441530,A two-layer neural circuit controls fast forward locomotion in Drosophila.,2024.0,4,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Current Biology,Qianhui Zhao; Xinhang Li; Jun Wen; Yinhui He; Nenggan Zheng; Wenchang Li; A. Cardona; Zhefeng Gong
work_7edbf75269bec8b3,"Cognitive limits of larval Drosophila: testing for conditioned inhibition, sensory preconditioning, and second-order conditioning",2024.0,4,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,0.0,4.0,only_out,integrated,"Learning & memory (Cold Spring Harbor, N.Y.)",Edanur Sen; A. El-keredy; Nina Jacob; Nino Mancini; Gülüm Asnaz; Annekathrin Widmann; B. Gerber; Juliane Thoener
work_a68a9d6ab83ca9c9,Morphology and synapse topography optimize linear encoding of synapse numbers in Drosophila looming responsive descending neurons,2024.0,4,core_relevant,contextual,complementary,pass,ok,False,False,2.0,1.0,2.0,broker,integrated,bioRxiv,Anthony Moreno-Sanchez; Alexander N. Vasserman; Hyojong Jang; B. Hina; Catherine R. von Reyn; Jessica Ausborn
work_ab36762bb6325eed,Estimating orientation in natural scenes: A spiking neural network model of the insect central complex,2024.0,4,core_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,bioRxiv,Rachael Stentiford; James C. Knight; Thomas Nowotny; Andrew O. Philippides; Paul Graham
work_c100d45c17eea38c,VF2-PS: Parallel and Scalable Subgraph Monomorphism in Arachne,2024.0,4,adjacent_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,IEEE Conference on High Performance Extreme Computing,Mohammad Dindoost; Oliver Alvarado Rodriguez; Sounak Bagchi; Palina Pauliuchenka; Zhihui Du; David A. Bader
work_f0db5f459abbc488,Implementing engrams from a machine learning perspective: XOR as a basic motif,2024.0,4,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,arXiv.org,J. M. D. Lucas; M. P. Fernández; Lara Lloret Iglesias
work_2547e9b9bab8dbf7,Histopathological and ultrastructural changes in different cell types during ischemic and hemorrhagic stroke.,2025.0,4,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,no_graph,Ageing Research Reviews,Houlian Zhang; N. Xing; Junmin Wang; Jing Zhang; Cao Jia; Yifei Li; Hualin Fan; Yiying Liu; Fatemeh Dialameh; Nannan Cheng; Yanyan Sun; Junyang Wang; Menglu Wang; Moxin Wu; Xiaoping Yin; Wei Zhu; Jing Li; Jiewen Zhang; Chao Jiang; Fei Xing; M. Zille; Xiaochong Fan; Xuemei Chen; Jian Wang
work_30b183a150c2351a,Controlling Reciprocity in Binary and Weighted Networks: A Novel Density-Conserving Approach,2025.0,4,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Fatemeh Hadaeghi; Kayson Fakhar; Claus C. Hilgetag
work_7ccfffa27b0f0285,Aggression across sexes from a contextual- and circuit-based perspective.,2025.0,4,core_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Current Opinion in Neurobiology,Catherine E. Schretter
work_f1b81ab0f201501a,Temporal and Notch identity determine layer targeting and synapse location of medulla neurons,2025.0,4,core_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,bioRxiv,I. Holguera; Y-C-D. Chen; Y-C-D. Chen; F. Simon; A. Gaffney; J. D. Rodas; S. Córdoba; C. Desplan
work_fde970338418a1c7,Transfer learning improves performance in volumetric electron microscopy organelle segmentation across tissues,2025.0,4,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Bioinformatics Advances,Ronald Xie; Ben Mulcahy; Ali Darbandi; Sagar Marwah; Fez Ali; Yuna Lee; G. Parlakgul; Gökhan S. Hotamışlıgil; Bo Wang; S. Macparland; Mei Zhen; Gary Bader
work_fe515cb1dd582648,Recurrent connectivity supports carbon dioxide sensitivity in Aedes aegypti mosquitoes,2025.0,4,core_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,bioRxiv,J. Bao; Wesley Alford; Avinash Khandelwal; L. Walsh; George Lantz; Santiago Poncio; L. Capdevila; Yervand Azatian; Brian DePasquale; David Grant Colburn Hildebrand; Meg A. Younger; Wei-Chung Allen Lee
work_2528fed4e090c0a8,"Brain-wide mapping of oligodendrocyte organization, oligodendrogenesis, and myelin injury",2026.0,4,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,no_graph,Cell,Y. K. Xu; Abigail Bush; Ephraim Musheyev; Jacob Umans; Lingzi Zhang; Anna Kim; Sen Zhang; Jaime Eugenin von Bernhardi; Yuqing Yan; Jeremias Sulam; D. Bergles
work_f27f20d5a5121194,Q&A: What is the Open Connectome Project?,2011.0,3,adjacent_relevant,contextual,bridge,pass,ok,False,False,5.0,0.0,5.0,only_out,integrated,Neural Systems & Circuits,J. Vogelstein
work_0a33489ddde95484,A distance constrained synaptic plasticity model of C. elegans neuronal network,2016.0,3,core_relevant,contextual,complementary,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,,R. Badhwar; Ganesh Bagler
work_32508f097eb3c1ce,Reconstruction of Neural Circuits Using Serial Block-Face Scanning Electron Microscopy,2016.0,3,core_relevant,contextual,complementary,pass,ok,False,False,4.0,0.0,4.0,only_out,integrated,,Gyu Hyun Kim; Sang-Hoon Lee; Kea-Joo Lee
work_73f655c300b2c7a4,"Verifying, Challenging, and Discovering New Synapses Among Fully EM-Reconstructed Neurons in the Leech Ganglion",2018.0,3,core_relevant,contextual,complementary,pass,ok,False,False,16.0,0.0,16.0,only_out,integrated,bioRxiv,Jason Pipkin; E. Bushong; Mark Ellisman; William B. Kristan Jr.
work_75c6fb7f1776db5a,Analysis Tools for Large Connectomes,2018.0,3,adjacent_relevant,contextual,bridge,pass,ok,False,False,6.0,0.0,6.0,only_out,integrated,Front. Neural Circuits,Louis K. Scheffer
work_1358cc4e6d15d0c8,Refined parcellation of the nervous system by algorithmic detection of hidden features within communities.,2019.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,10.0,1.0,10.0,broker,integrated,Physical Review E,Dongmei Shi; A. Levina; H. Noori
work_01fc48c8442aa598,Convergent developmental principles between Caenorhabditis elegans and human connectomes.,2021.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,Trends in Cognitive Sciences,Jinbo Zhang; Longzhou Xu; Zaixu Cui
work_7b0d0494a4639719,ZeVis: A Visual Analytics System for Exploration of a Larval Zebrafish Brain in Serial-Section Electron Microscopy Images,2021.0,3,core_relevant,contextual,bridge,pass,ok,False,False,10.0,1.0,10.0,broker,integrated,IEEE Access,Junyoung Choi; David Grant Colburn Hildebrand; Jungmin Moon; Tran Minh Quan; T. Tuan; Sungahn Ko; Won-Ki Jeong
work_d0cb089a1b552d5f,A Transcriptome Community-and-Module Approach of the Human Mesoconnectome,2021.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,0.0,3.0,only_out,integrated,Entropy,O. Paredes; Jhonatan B. López; C. Covantes-Osuna; Vladimir Ocegueda-Hernández; R. Romo-Vázquez; J. A. Morales
work_ea2cf10c91de2f4e,Goodness of fit for log-linear ERGMs,2021.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,,Elizabeth Gross; Sonja Petrovi'c; Despina Stasi
work_1c3c5fd2357f6e90,Unraveling Functional Diversity of Cortical Synaptic Architecture Through the Lens of Population Coding,2022.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Frontiers in Synaptic Neuroscience,Jacob L. Yates; B. Scholl
work_233791307c27b82f,U-RISC: An Annotated Ultra-High-Resolution Electron Microscopy Dataset Challenging the Existing Deep Learning Algorithms,2022.0,3,core_relevant,contextual,bridge,pass,ok,False,False,4.0,0.0,4.0,only_out,integrated,Frontiers in Computational Neuroscience,Ruohua Shi; Wenyao Wang; Zhixuan Li; Liuyuan He; Kaiwen Sheng; Lei Ma; Kai Du; Tingting Jiang; Tiejun Huang
work_3a65e3433ca551c8,Unusual Mathematical Approaches Untangle Nervous Dynamics,2022.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,7.0,0.0,7.0,only_out,integrated,Biomedicines,Arturo Tozzi; L. Mariniello
work_4eeefad5ede282bc,Single-Neuron Labeling in Fixed Tissue and Targeted Volume Electron Microscopy,2022.0,3,core_relevant,contextual,complementary,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,Frontiers in Neuroanatomy,M. Turégano-Lopez; Andrea Santuy; Asta Kastanauskaite; José-Rodrigo Rodríguez; J. DeFelipe; Á. Merchán-Pérez
work_5985ee7f25014d98,Connectomics Annotation Metadata Standardization for Increased Accessibility and Queryability,2022.0,3,role_bridge,contextual,bridge,pass,ok,False,False,7.0,0.0,7.0,only_out,integrated,Frontiers in Neuroinformatics,Morgan Sanchez; D. Moore; Erik C. Johnson; Brock Andrew Wester; J. Lichtman; William R. Gray Roncal
work_81c3af9943fafccc,Uncovering brain tissue architecture across scales with super-resolution light microscopy,2022.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,1.0,2.0,broker,integrated,bioRxiv,Julia M. Michalska; Julia Lyudchik; P. Velicky; Hana Korinkova; J. Watson; Alban Cenameri; C. Sommer; Alessandro Venturino; K. Roessler; T. Czech; S. Siegert; G. Novarino; P. Jonas; J. Danzl
work_97f41e44e771df3f,Simplex Closing Probabilities in Directed Graphs,2022.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,Computational geometry,F. Unger; Jonathan Krebs; Michael G. Müller
work_e84e63b37ea89c53,"RealNeuralNetworks.jl: An Integrated Julia Package for Skeletonization, Morphological Analysis, and Synaptic Connectivity Analysis of Terabyte-Scale 3D Neural Segmentations",2022.0,3,core_relevant,contextual,bridge,pass,ok,False,False,6.0,0.0,6.0,only_out,integrated,Frontiers in Neuroinformatics,Ting Zhao; Jingpeng Wu; N. Turner; J. Bae; Ashwin Vishwanathan; H. Seung
work_0895071c07a2d46b,Toward Morphologic Atlasing of the Human Whole Brain at the Nanoscale,2023.0,3,adjacent_relevant,contextual,bridge,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Big Data and Cognitive Computing,W. Nowinski
work_9c0fed59f7a0812e,Regional variation in the organization and connectivity of the first synapse in the primate night vision pathway,2023.0,3,core_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,iScience,Aindrila Saha; J. Zúñiga; Kainat Mian; Haoshen Zhai; Paul J Derr; M. Hoon; Raunak Sinha
work_a9283c4cc9510a89,Cellular and laminar architecture: A short history and commentary,2023.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,The Journal of comparative neurology,K. Rockland
work_aea20c42d6eebc8d,Studying zebrafish nervous system structure and function in health and disease with electron microscopy,2023.0,3,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,"Development, Growth and Differentiation",S. Markert
work_d6f28c58b5507fa3,Chemical cognition: chemoconnectomics and convergent evolution of integrative systems in animals,2023.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,12.0,0.0,12.0,only_out,integrated,Animal Cognition,Leonid L. Moroz; D. Y. Romanova
work_df04a73501872e4e,The cellular architecture of memory modules in Drosophila supports stochastic input integration,2023.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,0.0,4.0,only_out,integrated,eLife,Omar A. Hafez; Benjamin Escribano; Rouven L. Ziegler; J. J. Hirtz; E. Niebur; Jan Pielage
work_fbe2b89bf67be127,Connectomic reconstruction predicts the functional organization of visual inputs to the navigation center of the Drosophila brain,2023.0,3,core_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,bioRxiv,Dustin Garner; Emil Kind; Aljoscha Nern; Lucy Houghton; Arthur Zhao; Gizem Sancer; G. Rubin; Mathias F. Wernet; Sung Soo Kim
work_0d6070f19ac2ba89,ATUM-Tomo: A multi-scale approach to cellular ultrastructure by combined volume scanning electron microscopy and electron tomography,2024.0,3,core_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Georg Kislinger; G. Fabig; A. Wehn; Lucia Rodriguez; Hanyi Jiang; Cornelia Niemann; Andrey S. Klymchenko; N. Plesnila; Thomas Misgeld; Thomas Müller-Reichert; I. Khalin; Martina Schifferer
work_2cc3229a1ee783db,FUNCTIONS OF C. ELEGANS NEURONS FROM SYNAPTIC CONNECTIVITY,2024.0,3,core_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,0.0,only_in,integrated,bioRxiv,Scott W. Emmons
work_31486f2a35f6fd01,Connectome-based prediction of functional impairment in experimental stroke models,2024.0,3,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,no_graph,PLoS ONE,Oliver Schmitt; Peter Eipert; Yonggang Wang; Atsushi Kanoke; Gratianne Rabiller; Jialing Liu
work_5436166536896437,Brain functions emerge as thermal equilibrium states of the connectome,2024.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,17.0,1.0,17.0,broker,integrated,,El-kaioum M. Moutuou; Habib Benali
work_688b4a2626c16814,On human nanoscale synaptome: Morphology modeling and storage estimation,2024.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,0.0,3.0,only_out,integrated,PLoS ONE,W. Nowinski
work_74ae11cddb4ef3c5,Cell nuclei segmentation in mm-scale x-ray holographic nanotomography images of mouse brain tissue,2024.0,3,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Optical Engineering + Applications,Andrea Nathansen; Matthis Clausen; Manuel Berning; E. MacKenzie; Yuxin Zhang; A. Pacureanu; Andreas T. Schaefer; Norman Rzepka; Carles Bosch
work_7c6166a6cee7212b,High-Complexity Barcoded Rabies Virus for Scalable Circuit Mapping Using Single-Cell and Single-Nucleus Sequencing,2024.0,3,adjacent_relevant,contextual,bridge,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,bioRxiv,David Shin; Madeleine E. Urbanek; H. Larson; Anthony J. Moussa; Kevin Y Lee; Donovan L. Baker; Elio Standen-Bloom; Sangeetha Ramachandran; D. Bogdanoff; C. Cadwell; T. Nowakowski
work_7dd7962792f95bf5,Volume Electron Microscopy for Genetically and Molecularly Defined Neural Circuits.,2024.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Neurosciences research,Nobuhiko Ohno; F. Karube; Fumino Fujiyama
work_92f0ed50dd791967,Generating brain-wide connectome using synthetic axonal morphologies,2024.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,0.0,3.0,only_out,integrated,bioRxiv,Remy Petkantchin; Adrien Berchet; Hanchuan Peng; Henry Markram; Lida Kanari
work_13ee78a548c160ad,Building the connectome of a small brain with a simple stochastic developmental generative model,2025.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,14.0,1.0,14.0,broker,integrated,Proceedings of the National Academy of Sciences of the United States of America,Oren Richter; Elad Schneidman
work_16ee371b07754d0f,Neuromorphic Simulation of Drosophila Melanogaster Brain Connectome on Loihi 2,2025.0,3,core_relevant,contextual,bridge,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,arXiv.org,Felix Wang; Bradley H. Theilman; Fred Rothganger; William M. Severa; C. Vineyard; J. Aimone
work_27862cae1d42d251,Evaluating ultrastructural preservation quality in banked brain tissue,2025.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,0.0,3.0,only_out,integrated,bioRxiv,Macy Garrood; Alicia Keberle; Allison Sowa; William Janssen; E. Thorn; Claudia De Sanctis; K. Farrell; John F. Crary; Andrew T. McKenzie
work_6f59f36ba7767917,"Taking flight, the use of Drosophila melanogaster for neuroscience research in Uruguay.",2025.0,3,adjacent_relevant,contextual,bridge,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,Neuroscience,Gonzalo Budelli; M. J. Ferreiro; Carmen Bolatto
work_80928a99db9d25e0,A neural circuit for context-dependent multimodal signaling in Drosophila,2025.0,3,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Nature Communications,Elsa Steinfath; Afshin Khalili; Melanie Stenger; Bjarne L Schultze; Sarath Ravindran Nair; Kimia Alizadeh; Jan Clemens
work_b0a12b86ef1a815f,Structural Heterogeneity of the Drosophila Brain Network,2025.0,3,core_relevant,contextual,complementary,pass,ok,False,False,2.0,1.0,2.0,broker,integrated,,Xiaoyu Zhang; Pengcheng Yang; Yifei Zhang; Bo-Wei Qin; Qiang Luo; Wei Lin; Xin Lu
work_b0b12be54338c4b8,Connectomic traces of Hebbian plasticity in the entorhinal-hippocampal system,2025.0,3,core_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,bioRxiv,Eleonora Grasso; Maria Corteze; Helene Schmidt
work_ce9aa9b4ba4b8580,Benchmarking overlapping community detection methods for applications in human connectomics,2025.0,3,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Annie G. Bryant; Aditi Jha; Sumeet Agarwal; Patrick Cahill; Brandon Lam; S. Oldham; A. Arnatkevic̆iūtė; A. Fornito; BD Fulcher
work_ec203e98203cd559,Olfactory Testing and Gray Matter Volume: A Combined Approach to Predict the Conversion to Alzheimer,2025.0,3,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Brain Science,C. Casadio; Daniela Ballotta; Francesco Ricci; Vanessa Zanelli; Omar Carpentiero; Maria Giulia Corni; Elisa Bardi; Nicola Filippini; Fausta Lui; P. Nichelli; Maria Angela Molinari; F. Benuzzi
work_f1ac0655f883a197,The Oviposition Inhibitory Neuron is a Potential Hub of Multi-Circuit Integration in the Drosophila Brain,2025.0,3,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,eNeuro,Rhessa A. Weber-Langstaff; P. Srivastava; Alexander B. Kunin; Gabrielle J. Gutierrez
work_ffd02d540e3fbbee,Multi-output computation by single neuron biophysics in a visual system,2025.0,3,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,bioRxiv,H. S. Seung
work_17509aa737f1ddf4,From synapse to system: mechanistic pathways of neural signaling dysfunction in psychiatric disorders,2026.0,3,adjacent_relevant,contextual,translation,pass,ok,False,False,7.0,0.0,7.0,only_out,integrated,Frontiers in Cell and Developmental Biology,Rohan Gupta; N. Jha; Naveen Kumar; R. Nagraik; Karthikeyan Ravi
work_26581c4cc7535660,Development of a Big Data Framework for Connectomic Research,2015.0,2,core_relevant,contextual,bridge,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,arXiv.org,Terrence Adams
work_e7c74c02d0c73cf1,Connectomics at cellular precision,2016.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,1.0,4.0,broker,integrated,e-Neuroforum,M. Helmstaedter
work_ea8522586569e367,A connectomic approach to the lateral geniculate nucleus,2017.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,0.0,3.0,only_out,integrated,Visual Neuroscience,Josh L. Morgan
work_a20ba66636876b3e,Multiscale and Multimodal Imaging for Connectomics,2019.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,9.0,0.0,9.0,only_out,integrated,,Ankur Gogoi; G. Keiser; F. Kao; A. Chiang
work_a7e11f7da01cff90,Connectomics: Bringing Fly Neural Circuits into Focus.,2020.0,2,core_relevant,contextual,complementary,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,Current Biology,Kristyn M. Lizbinski; James M. Jeanne
work_fe499165039bbf2f,"Leveraging Tools from Autonomous Navigation for Rapid, Robust Neuron Connectivity",2020.0,2,core_relevant,contextual,complementary,pass,ok,False,False,3.0,2.0,3.0,broker,integrated,bioRxiv,Nathan Drenkow; Justin Joyce; Jordan K. Matelsky; Jennifer Heiko; Reem Larabi; Brock Andrew Wester; D. Kleissas; William R. Gray Roncal
work_1dd7c9a9eb85ed50,Large-scale dendritic spine extraction and analysis through petascale computing,2021.0,2,core_relevant,contextual,bridge,pass,ok,False,False,5.0,0.0,5.0,only_out,integrated,bioRxiv,Gregg A. Wildenberg; Hanyu Li; Griffin Badalamente; T. Uram; N. Ferrier; N. Kasthuri
work_21faf952fda7708d,Progress towards a cellularly resolved mouse mesoconnectome is empowered by data fusion and new neuroanatomy techniques.,2021.0,2,adjacent_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Neuroscience and Biobehavioral Reviews,Nestor Timonidis; P. Tiesinga
work_2a895c41d7dc42a3,"Title: Multi-Scale LM/EM Neuronal Imaging from Brain to Synapse with a Tissue Clearing Method, ScaleSF",2021.0,2,core_relevant,contextual,complementary,pass,ok,False,False,5.0,0.0,5.0,only_out,integrated,bioRxiv,T. Furuta; Kenta Yamauchi; Shinichiro Okamoto; Megumu Takahashi; S. Kakuta; Yoko Ishida; Aya Takenaka; Atsushi Yoshida; Y. Uchiyama; Masato Koike; Kaoru Isa; T. Isa; H. Hioki
work_2df8be6327964093,Desmosomal connectomics of all somatic muscles in an annelid larva,2021.0,2,core_relevant,contextual,complementary,pass,ok,False,False,9.0,1.0,9.0,broker,integrated,bioRxiv,S. Jasek; C. Verasztó; Emelie A. Brodrick; R. Shahidi; Tom Kazimiers; A. Kerbl; G. Jékely
work_4590b0e98877a3a3,Functional Connectome Analysis of the Striatum with Optogenetics.,2021.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,Advances in Experimental Medicine and Biology,N. Chuhma
work_48cfa5f3aa4b5d20,Sex-specific topology of the nociceptive circuit shapes dimorphic behavior in C. elegans,2021.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Vladyslava Pechuk; Gal Goldman; Yehuda Salzberg; Aditi H. Chaubey; R. A. Bola; Jonathon Hoffman; Morgan L Endreson; Renee M. Miller; Noah Reger; Douglas S. Portman; D. M. Ferkey; Elad Schneidman; Meital Oren-Suissa
work_4e83dd54ab62f570,SynCoPa: Visualizing Connectivity Paths and Synapses Over Detailed Morphologies,2021.0,2,adjacent_relevant,contextual,bridge,pass,ok,False,False,7.0,1.0,7.0,broker,integrated,Frontiers in Neuroinformatics,S. Galindo; Pablo Toharia; O. D. Robles; L. Pastor
work_687d2510f540339e,A weighted network analysis framework for the hourglass effect—And its application in the C. elegans connectome,2021.0,2,core_relevant,contextual,complementary,pass,ok,False,False,8.0,0.0,8.0,only_out,integrated,bioRxiv,Ishaan Batta; Qihang Yao; K. M. Sabrin; C. Dovrolis
work_7c688ddd3be395b9,A historical perspective on training students to create standardized maps of novel brain structure: Newly-uncovered resonances between past and present research-based neuroanatomy curricula,2021.0,2,adjacent_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Neuroscience Letters,Arshad M. Khan; Christina E. D’Arcy; Jeffrey T. Olimpo
work_a8301f93442a5582,Subgraph nomination: query by example subgraph retrieval in networks,2021.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Statistics and computing,Al-Fahad Al-Qadhi; C. Priebe; Hayden S. Helm; V. Lyzinski
work_f7ecc587c80f537e,Leveraging semantically similar queries for ranking via combining representations,2021.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,arXiv.org,Hayden S. Helm; Marah Abdin; B. Pedigo; Shweti Mahajan; V. Lyzinski; Youngser Park; A. Basu; Piali Choudhury; Christopher M. White; Weiwei Yang; C. Priebe
work_1bc550704e02bb7c,Expansion Sequencing of RNA Barcoded Neurons in the Mammalian Brain: Progress and Implications for Molecularly Annotated Connectomics,2022.0,2,core_relevant,contextual,bridge,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,bioRxiv,Daniel R. Goodwin; Alex G. Vaughan; Daniel Leible; Shahar Alon; G. L. Henry; Annie A. Cheng; Xiaoyin Chen; Ruihan Zhang; Andrew G. Xue; A. Wassie; Anubhav Sinha; Yosuke Bando; Atsushi Kajita; A. Marblestone; A. Zador; E. Boyden; George M. Church; Richie E. Kohman
work_4a82596aff271554,Complex topological features of reservoirs shape learning performances in bio-inspired recurrent neural networks,2022.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,0.0,3.0,only_out,integrated,,Valeria d'Andrea; M. Puppin; M. Kessler; 14 ViaSommarive; 38123 Povo; Italy; D. Galilei'; U. Padova; 8. viaMarzolo; 35131 Padova
work_5a544ca02f2eeb6f,Research trends and hotspots on connectomes from 2005 to 2021: A bibliometric and latent Dirichlet allocation application study,2022.0,2,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Frontiers in Neuroscience,Yangye Yan; Guoxin Fan; X. Liao; Xudong Zhao
work_79a23415110e1412,Systems neuroscience: Auditory processing at synaptic resolution.,2022.0,2,core_relevant,contextual,complementary,pass,ok,False,False,3.0,1.0,3.0,broker,integrated,Current Biology,A. S. Bates; G. Jefferis
work_850cb29d47fc3dc9,Scalable Biologically-Aware Skeleton Generation for Connectomic Volumes,2022.0,2,core_relevant,contextual,bridge,pass,ok,False,False,5.0,1.0,5.0,broker,integrated,IEEE Transactions on Medical Imaging,Brian Matejek; Tim Franzmeyer; D. Wei; Xueying Wang; Jinglin Zhao; K. Palágyi; J. Lichtman; H. Pfister
work_b8ad6936479c6e73,Genetically encoded sensors for analysing neurotransmission among synaptically-connected neurons,2022.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,bioRxiv,Yutaka Shindo; Keita Ashida; K. Masamoto; H. Takuwa; Manami Takahashi; Makoto Higuchi; Ryuto Ide; K. Hotta; K. Oka
work_fd6f2aa9a63d2293,Joint reconstruction of neuron and ultrastructure via connectivity consensus in electron microscope volumes,2022.0,2,core_relevant,contextual,bridge,pass,ok,False,False,15.0,0.0,15.0,only_out,integrated,BMC Bioinformatics,Bei Hong; Jing Liu; Hao Zhai; Jiazheng Liu; Lijun Shen; Xi Chen; Qiwei Xie; Hua Han
work_2d64fdbc21798739,Data-driven motif discovery in biological neural networks,2023.0,2,adjacent_relevant,contextual,complementary,pass,ok,False,False,14.0,2.0,14.0,broker,integrated,bioRxiv,Jordan K. Matelsky; Michael S. Robinette; Brock Andrew Wester; William Gray-Roncal; Erik C. Johnson; E. Reilly
work_4520228f7f3302c2,Network Community Detection in Connectomics Data using Graph Theory,2023.0,2,core_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,IEEE International Conference on Bioinformatics and Biomedicine,Leandro González-Montesino; D. H. Grass-Boada; Rubén Armañanzas
