person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:jeff brown,Jeff B. Brown,3,2,0,1,2,1,0,0,full
person:a arnatkeviciute,A. Arnatkevic̆iūtė,3,2,0,1,1,1,1,0,full
person:christopher lynn,Christopher W. Lynn,3,2,0,1,1,2,0,0,full
person:g ocker,G. Ocker,3,2,0,1,1,2,0,0,full
person:jingbin yuan,Jingbin Yuan,3,2,0,1,1,1,1,0,full
person:joshua morgan,Joshua Morgan,3,2,0,1,1,1,1,0,full
person:mohammad dindoost,Mohammad Dindoost,3,2,0,1,1,1,1,0,full
person:p ozdil,P. G. Özdil,3,2,0,1,1,2,0,0,full
person:seth taylor,Seth R. Taylor,3,2,0,1,1,2,0,0,full
person:thomas templier,Thomas Templier,3,2,0,1,1,1,1,0,full
person:yan hao,Yan Hao,3,2,0,1,1,2,0,0,full
person:a brown,A. P. Brown,3,2,0,1,0,3,0,0,full
person:chen chieh liao,Chen-Chieh Liao,3,2,0,1,0,3,0,0,full
person:julia michalska,Julia M. Michalska,3,2,0,1,0,3,0,0,full
person:m economo,M. Economo,3,2,0,1,0,3,0,0,full
person:nuno apostolo,Nuno Apóstolo,3,2,0,1,0,3,0,0,full
person:s mingote,S. Mingote,3,2,0,1,0,3,0,0,full
person:c barnes,C. L. Barnes,3,1,0,2,3,0,0,2,full
person:s loomba,S. Loomba,3,1,0,2,3,0,0,2,full
person:brendan celii,Brendan Celii,3,1,0,2,3,0,0,1,full
person:i tastekin,I. Tastekin,3,1,0,2,3,0,0,1,full
person:nils reinhard,Nils Reinhard,3,1,0,2,3,0,0,1,full
person:julia buhmann,Julia M. Buhmann,3,1,0,2,2,1,0,1,full
person:k nguyen,K. Nguyen,3,1,0,2,2,1,0,1,full
person:rachel wilson,Rachel I. Wilson,3,1,0,2,2,1,0,1,full
person:jakob straehle,Jakob Straehle,3,1,0,2,1,1,1,1,full
person:nino mancini,Nino Mancini,3,1,0,2,1,2,0,1,full
person:albina asadulina,Albina Asadulina,3,1,0,2,3,0,0,0,full
person:andrea santuy,Andrea Santuy,3,1,0,2,3,0,0,0,full
person:arya shahbazi,Arya Shahbazi,3,1,0,2,3,0,0,0,full
person:b pratt,B. Pratt,3,1,0,2,3,0,0,0,full
person:f drawitsch,F. Drawitsch,3,1,0,2,3,0,0,0,full
person:mariela petkova,Mariela D. Petkova,3,1,0,2,3,0,0,0,full
person:nathan klapoetke,Nathan C. Klapoetke,3,1,0,2,3,0,0,0,full
person:sophie dvali,Sophie Dvali,3,1,0,2,3,0,0,0,full
person:sung soo moon,Sung Soo Moon,3,1,0,2,3,0,0,0,full
person:valentin gillet,Valentin Gillet,3,1,0,2,3,0,0,0,full
person:d rolnick,D. Rolnick,3,1,0,2,2,1,0,0,full
person:daniel barabasi,Dániel L. Barabási,3,1,0,2,2,1,0,0,full
person:daniel franco barranco,Daniel Franco-Barranco,3,1,0,2,2,0,1,0,full
person:e iseri,E. Iseri,3,1,0,2,2,1,0,0,full
person:e kerzner,E. Kerzner,3,1,0,2,2,1,0,0,full
person:emily heckman,Emily L. Heckman,3,1,0,2,2,1,0,0,full
person:eva dyer,Eva L. Dyer,3,1,0,2,2,1,0,0,full
person:g meissner,G. Meissner,3,1,0,2,2,1,0,0,full
person:j boulanger weill,J. Boulanger-Weill,3,1,0,2,2,1,0,0,full
person:jason adhinarta,Jason K. Adhinarta,3,1,0,2,2,1,0,0,full
person:jongpil shin,Jongpil Shin,3,1,0,2,2,0,1,0,full
person:meng xu,Meng Xu,3,1,0,2,2,1,0,0,full
person:piero sanfilippo,Piero Sanfilippo,3,1,0,2,2,1,0,0,full
person:shih huan huang,Shih-Huan Huang,3,1,0,2,2,1,0,0,full
person:theresa mckim,Theresa H. McKim,3,1,0,2,2,1,0,0,full
person:xiao jun gu,Xiao-Jun Gu,3,1,0,2,2,1,0,0,full
person:ye yuan,Ye Yuan,3,1,0,2,2,1,0,0,full
person:zhangcan ding,Zhangcan Ding,3,1,0,3,2,1,0,0,full
person:benjamin li,Benjamin Li,3,1,0,2,1,2,0,0,full
person:chunxiuzi liu,Chunxiuzi Liu,3,1,0,2,1,2,0,0,full
person:jan watteyne,Jan Watteyne,3,1,0,2,1,1,1,0,full
person:jie zhi cheng,Jie-Zhi Cheng,3,1,0,2,1,2,0,0,full
person:kaifeng chen,Kaifeng Chen,3,1,0,2,1,2,0,0,full
person:kayson fakhar,Kayson Fakhar,3,1,0,2,1,0,2,0,full
person:m ahrens,M. Ahrens,3,1,0,2,1,2,0,0,full
person:maryam majeed,Maryam Majeed,3,1,0,2,1,2,0,0,full
person:nicole guittari,Nicole K. Guittari,3,1,0,2,1,0,2,0,full
person:po yuan wang,Po-Yuan Wang,3,1,0,2,1,1,1,0,full
person:s jbabdi,S. Jbabdi,3,1,0,2,1,1,1,0,full
person:a makarova,A. Makarova,3,1,0,2,0,3,0,0,full
person:a palyanov,A. Palyanov,3,1,0,2,0,3,0,0,full
person:bowen dempsey,Bowen Dempsey,3,1,0,2,0,3,0,0,full
person:c cadwell,C. Cadwell,3,1,0,2,0,3,0,0,full
person:chaitali anand,Chaitali Anand,3,1,0,2,0,3,0,0,full
person:hayden helm,Hayden S. Helm,3,1,0,2,0,3,0,0,full
person:houri hintiryan,Houri Hintiryan,3,1,0,3,0,3,0,0,full
person:j hansen,J. Hansen,3,1,0,2,0,3,0,0,full
person:k knoblauch,K. Knoblauch,3,1,0,2,0,3,0,0,full
person:k rockland,K. Rockland,3,1,0,2,0,2,1,0,full
person:l kuan,L. Kuan,3,1,0,2,0,3,0,0,full
person:m martone,M. Martone,3,1,0,2,0,2,1,0,full
person:m schwarz,M. Schwarz,3,1,0,2,0,2,1,0,full
person:matteo cantarelli,Matteo Cantarelli,3,1,0,2,0,2,1,0,full
person:osung kwon,Osung Kwon,3,1,0,2,0,2,1,0,full
person:p gleeson,P. Gleeson,3,1,0,2,0,2,1,0,full
person:p velicky,P. Velicky,3,1,0,2,0,3,0,0,full
person:robert carrillo,Robert A. Carrillo,3,1,0,2,0,3,0,0,full
person:robert court,Robert Court,3,1,0,2,0,0,3,0,full
person:ryan conrad,Ryan Conrad,3,1,0,2,0,1,2,0,full
person:sammy lee,Sammy C. S. Lee,3,1,0,2,0,3,0,0,full
person:sheng le,Sheng Le,3,1,0,2,0,3,0,0,full
person:siqi yang,Siqi Yang,3,1,0,2,0,2,1,0,full
person:v lev ram,V. Lev-Ram,3,1,0,2,0,1,2,0,full
person:wei cheng chang,Wei-Cheng Chang,3,1,0,2,0,3,0,0,full
person:kai kuehner,Kai Kuehner,3,0,0,3,3,0,0,3,full
person:merlin moore,Merlin Moore,3,0,0,3,3,0,0,3,full
person:amalia braun,Amalia Braun,3,0,0,3,3,0,0,2,full
person:david aley,David Aley,3,0,0,3,3,0,0,2,full
person:j wagner carena,J. Wagner-Carena,3,0,0,3,3,0,0,2,full
person:krzysztof kruk,Krzysztof Kruk,3,0,0,3,3,0,0,2,full
person:lei ann chang,Lei-Ann Chang,3,0,0,3,3,0,0,2,full
person:sarah morejohn,Sarah Morejohn,3,0,0,3,3,0,0,2,full
person:benjamin field,Benjamin Field,3,0,0,3,2,1,0,2,full
person:christopher baker,Christopher A. Baker,3,0,0,3,2,1,0,2,full
person:a fragniere,A. M. Fragniere,3,0,0,3,3,0,0,1,full
person:a scott,A. K. Scott,3,0,0,3,3,0,0,1,full
person:a suleiman,A. Suleiman,3,0,0,3,3,0,0,1,full
person:alex thomson,Alex G. Thomson,3,0,0,3,3,0,0,1,full
person:alexis santana cruz,Alexis Santana-Cruz,3,0,0,3,3,0,0,1,full
person:andrea sandoval,Andrea Sandoval,3,0,0,3,3,0,0,1,full
person:charlotte helfrich forster,Charlotte Helfrich-Förster,3,0,0,3,3,0,0,1,full
person:christos papadopoulos,Christos Papadopoulos,3,0,0,3,3,0,0,1,full
person:dagmar kainmueller,Dagmar Kainmueller,3,0,0,3,3,0,0,1,full
person:dennis bailey,Dennis Bailey,3,0,0,3,3,0,0,1,full
person:edgar walker,Edgar Y. Walker,3,0,0,3,3,0,0,1,full
person:emily manley,Emily A Manley,3,0,0,3,3,0,0,1,full
person:g hopkins,G. Hopkins,3,0,0,3,3,0,0,1,full
person:j rymer,J. Rymer,3,0,0,3,3,0,0,1,full
person:j spacek,J. Špaček,3,0,0,3,3,0,0,1,full
person:j walsh,J. Walsh,3,0,0,3,3,0,0,1,full
person:k fairbanks,K. Fairbanks,3,0,0,3,3,0,0,1,full
person:l kamentsky,L. Kamentsky,3,0,0,3,3,0,0,1,full
person:logan thomas,Logan A. Thomas,3,0,0,3,3,0,0,1,full
person:lucy houghton,Lucy Houghton,3,0,0,3,3,0,0,1,full
person:matthew nichols,Matthew Nichols,3,0,0,3,3,0,0,1,full
person:mike roberts,Mike Roberts,3,0,0,3,3,0,0,1,full
person:natasha cheatham,Natasha Cheatham,3,0,0,3,3,0,0,1,full
person:nikitas serafetinidis,Nikitas Serafetinidis,3,0,0,3,3,0,0,1,full
person:o duclos,O. Duclos,3,0,0,3,3,0,0,1,full
person:philip laserstein,Philip Laserstein,3,0,0,3,3,0,0,1,full
person:s ryan,S. Ryan,3,0,0,3,3,0,0,1,full
person:salil bidaye,Salil S. Bidaye,3,0,0,3,3,0,0,1,full
person:sari mclin,Sari McLin,3,0,0,3,3,0,0,1,full
person:yongguo yu,Yongguo Yu,3,0,0,3,3,0,0,1,full
person:ana correia,Ana Correia,3,0,0,3,2,1,0,1,full
person:dorota tarnogorska,Dorota Tarnogorska,3,0,0,3,2,1,0,1,full
person:j borycz,J. Borycz,3,0,0,3,2,1,0,1,full
person:laia serratosa capdevila,Laia Serratosa Capdevila,3,0,0,3,2,1,0,1,full
person:mark larson,Mark Larson,3,0,0,3,2,1,0,1,full
person:angela wong,Angela Wong,3,0,0,3,1,2,0,1,full
person:d milkie,D. Milkie,3,0,0,3,1,1,1,1,full
person:erhan bas,Erhan Bas,3,0,0,3,1,2,0,1,full
person:h meyer,H. S. Meyer,3,0,0,3,1,2,0,1,full
person:julie tran,Julie Tran,3,0,0,3,1,2,0,1,full
person:taehoon kim,Taehoon Kim,3,0,0,3,1,1,1,1,full
person:ting yuan wang,Ting-Yuan Wang,3,0,0,3,1,2,0,1,full
person:a pollreisz,A. Pollreisz,3,0,0,3,3,0,0,0,full
person:benjamin jourdan,Benjamin Jourdan,3,0,0,3,3,0,0,0,full
person:brian hu,Brian Hu,3,0,0,3,3,0,0,0,full
person:brian khov,Brian Khov,3,0,0,3,3,0,0,0,full
person:clay reid,Clay Reid,3,0,0,3,3,0,0,0,full
person:cristine kalinski,Cristine Kalinski,3,0,0,3,3,0,0,0,full
person:d budden,D. Budden,3,0,0,3,3,0,0,0,full
person:diego perez,Diego Perez,3,0,0,3,3,0,0,0,full
person:emily yakal,Emily A Yakal,3,0,0,3,3,0,0,0,full
person:g schuhknecht,G. Schuhknecht,3,0,0,3,3,0,0,0,full
person:gary patrick hopkins,Gary Patrick Hopkins,3,0,0,3,3,0,0,0,full
person:john walsh,John J Walsh,3,0,0,3,3,0,0,0,full
person:joseph downs,Joseph Downs,3,0,0,3,3,0,0,0,full
person:luke tseng,Luke Tseng,3,0,0,3,3,0,0,0,full
person:m montero crespo,M. Montero-Crespo,3,0,0,4,3,0,0,0,full
person:m shao,M. Shao,3,0,0,3,3,0,0,0,full
person:m sumathipala,M. Sumathipala,3,0,0,3,3,0,0,0,full
person:martin guhmann,Martin Gühmann,3,0,0,3,3,0,0,0,full
person:meghan leonard,Meghan Leonard,3,0,0,3,3,0,0,0,full
person:miller wilt,Miller Wilt,3,0,0,3,3,0,0,0,full
person:nicolo ceffa,Nicolò Ceffa,3,0,0,3,3,0,0,0,full
person:pat gunn,Pat Gunn,3,0,0,3,3,0,0,0,full
person:paul martin,Paul R. Martin,3,0,0,3,3,0,0,0,full
person:pavel koshevoy,Pavel A. Koshevoy,3,0,0,3,3,0,0,0,full
person:a robie,A. Robie,3,0,0,3,2,0,1,0,full
person:akinao nose,Akinao Nose,3,0,0,3,2,1,0,0,full
person:alana richards,Alana Richards,3,0,0,3,2,1,0,0,full
person:d mastronarde,D. Mastronarde,3,0,0,3,2,1,0,0,full
person:eyal gruntman,Eyal Gruntman,3,0,0,3,2,1,0,0,full
person:finja klemm,Finja Klemm,3,0,0,3,2,1,0,0,full
person:h le,H. Le,3,0,0,3,2,0,1,0,full
person:ilina moitra,Ilina Moitra,3,0,0,3,2,1,0,0,full
person:j berg,J. Berg,3,0,0,3,2,1,0,0,full
person:j kuchenbecker,J. Kuchenbecker,3,0,0,3,2,1,0,0,full
person:jeebika dahal,Jeebika Dahal,3,0,0,3,2,1,0,0,full
person:jiang ning zhou,Jiang-Ning Zhou,3,0,0,3,2,1,0,0,full
person:jinglin zhao,Jinglin Zhao,3,0,0,3,2,0,1,0,full
person:katrin franke,Katrin Franke,3,0,0,3,2,1,0,0,full
person:lindsey kitchell,Lindsey M. Kitchell,3,0,0,3,2,0,1,0,full
person:masako terada,Masako Terada,3,0,0,3,2,0,1,0,full
person:max aragon,Max J Aragon,3,0,0,3,2,0,1,0,full
person:michael john dolan,Michael-John Dolan,3,0,0,3,2,1,0,0,full
person:n gouwens,N. Gouwens,3,0,0,3,2,1,0,0,full
person:po jui chen,Po-Jui Chen,3,0,0,3,2,1,0,0,full
person:priya manavalan,Priya Manavalan,3,0,0,3,2,0,1,0,full
person:r dalley,R. Dalley,3,0,0,3,2,1,0,0,full
person:r schoenmakers,R. Schoenmakers,3,0,0,3,2,1,0,0,full
person:t jarsky,T. Jarsky,3,0,0,3,2,1,0,0,full
person:thomas misgeld,Thomas Misgeld,3,0,0,3,2,0,1,0,full
person:won dong jang,Won-Dong Jang,3,0,0,3,2,0,1,0,full
person:yunming gao,Yunming Gao,3,0,0,3,2,1,0,0,full
person:zhaoxuan ruan,Zhaoxuan Ruan,3,0,0,3,2,0,1,0,full
person:a marblestone,A. Marblestone,3,0,0,3,1,1,1,0,full
person:alexis weinreb,Alexis Weinreb,3,0,0,3,1,2,0,0,full
person:ben fulcher,Ben D. Fulcher,3,0,0,3,1,1,1,0,full
person:brian lee,Brian R. Lee,3,0,0,3,1,2,0,0,full
person:chun xiao huang,Chun-Xiao Huang,3,0,0,3,1,2,0,0,full
person:daniela egas santander,Daniela Egas Santander,3,0,0,3,1,2,0,0,full
person:e varol,E. Varol,3,0,0,3,1,2,0,0,full
person:eva laurell,Eva Laurell,3,0,0,3,1,2,0,0,full
person:haosheng sun,Haosheng Sun,3,0,0,3,1,2,0,0,full
person:j zhuang,J. Zhuang,3,0,0,3,1,2,0,0,full
person:julia lyudchik,Julia Lyudchik,3,0,0,3,1,2,0,0,full
person:kunal lillaney,Kunal Lillaney,3,0,0,3,1,0,2,0,full
person:longzhou xu,Longzhou Xu,3,0,0,3,1,2,0,0,full
person:lufeng ding,Lufeng Ding,3,0,0,3,1,2,0,0,full
person:megumu takahashi,Megumu Takahashi,3,0,0,3,1,2,0,0,full
person:molly strom,Molly Strom,3,0,0,3,1,2,0,0,full
person:muye zhu,Muye Zhu,3,0,0,4,1,2,0,0,full
person:n iyer,N. Iyer,3,0,0,3,1,1,1,0,full
person:nenggan zheng,Nenggan Zheng,3,0,0,3,1,2,0,0,full
person:o gliko,O. Gliko,3,0,0,3,1,2,0,0,full
person:oliver alvarado rodriguez,Oliver Alvarado Rodriguez,3,0,0,3,1,1,1,0,full
person:peng xie,Peng Xie,3,0,0,3,1,2,0,0,full
person:tingting su,Tingting Su,3,0,0,3,1,2,0,0,full
person:vincent bazinet,Vincent Bazinet,3,0,0,3,1,2,0,0,full
person:wan qing yu,Wan-Qing Yu,3,0,0,3,1,1,1,0,full
person:yongbin wei,Yongbin Wei,3,0,0,3,1,2,0,0,full
person:zhen qiu,Zhen Qiu,3,0,0,3,1,2,0,0,full
person:ziwei huang,Ziwei Huang,3,0,0,3,1,2,0,0,full
person:a goodchild,A. Goodchild,3,0,0,3,0,3,0,0,full
person:a van der linden,A. Van der Linden,3,0,0,3,0,3,0,0,full
person:bao lei zhang,Bao-Lei Zhang,3,0,0,4,0,3,0,0,full
person:benjamin ouellette,Benjamin Ouellette,3,0,0,3,0,3,0,0,full
person:berta vidal,Berta Vidal,3,0,0,3,0,3,0,0,full
person:chenxi jin,Chenxi Jin,3,0,0,3,0,2,1,0,full
person:chris mezias,Chris Mezias,3,0,0,3,0,3,0,0,full
person:cristian goina,Cristian Goina,3,0,0,3,0,3,0,0,full
person:cyril cros,Cyril C Cros,3,0,0,3,0,3,0,0,full
person:d ferkey,D. M. Ferkey,3,0,0,3,0,3,0,0,full
person:danqian liu,Danqian Liu,3,0,0,3,0,3,0,0,full
person:elizabeth li,Elizabeth Li,3,0,0,3,0,3,0,0,full
person:g ahlsen,G. Ahlsen,3,0,0,3,0,3,0,0,full
person:hannah hochgerner,Hannah Hochgerner,3,0,0,3,0,3,0,0,full
person:hassana oyibo,Hassana K. Oyibo,3,0,0,3,0,3,0,0,full
person:hongtu ma,Hongtu Ma,3,0,0,3,0,2,1,0,full
person:hsien chi kuo,Hsien-Chi Kuo,3,0,0,3,0,3,0,0,full
person:i diez,I. Díez,3,0,0,3,0,3,0,0,full
person:j watson,J. Watson,3,0,0,3,0,3,0,0,full
person:jes dreier,Jes Dreier,3,0,0,3,0,3,0,0,full
person:john crary,John F. Crary,3,0,0,3,0,3,0,0,full
person:jonathan brewer,Jonathan Brewer,3,0,0,3,0,3,0,0,full
person:k deisseroth,K. Deisseroth,3,0,0,3,0,1,2,0,full
person:karen hibbard,Karen L. Hibbard,3,0,0,3,0,3,0,0,full
person:karla hirokawa,Karla E. Hirokawa,3,0,0,3,0,3,0,0,full
person:katherine watters,Katherine E Watters,3,0,0,3,0,3,0,0,full
person:l ahmadinia,L. Ahmadinia,3,0,0,3,0,3,0,0,full
person:l cossell,L. Cossell,3,0,0,3,0,3,0,0,full
person:l shapiro,L. Shapiro,3,0,0,3,0,3,0,0,full
person:laila el hifnawi,Laila El-Hifnawi,3,0,0,3,0,3,0,0,full
person:lijie zhan,Lijie Zhan,3,0,0,3,0,2,1,0,full
person:lin gou,Lin Gou,3,0,0,4,0,3,0,0,full
person:lori glenwinkel,Lori Glenwinkel,3,0,0,3,0,3,0,0,full
person:luis garcia,Luis Garcia,3,0,0,4,0,3,0,0,full
person:m taormina,M. Taormina,3,0,0,3,0,3,0,0,full
person:mariana diales rocha,Mariana Diales Rocha,3,0,0,3,0,3,0,0,full
person:nicola palomero gallagher,Nicola Palomero-Gallagher,3,0,0,3,0,3,0,0,full
person:p thompson,P. Thompson,3,0,0,3,0,0,3,0,full
person:pei tseng lee,Pei-Tseng Lee,3,0,0,3,0,3,0,0,full
person:phil lesnar,Phil Lesnar,3,0,0,3,0,3,0,0,full
person:phinikoula katsamba,Phinikoula S. Katsamba,3,0,0,3,0,3,0,0,full
person:r romero garcia,R. Romero‐Garcia,3,0,0,3,0,3,0,0,full
person:robert anderson,Robert J Anderson,3,0,0,3,0,1,2,0,full
person:s khayrulin,S. Khayrulin,3,0,0,3,0,3,0,0,full
person:s leitner,S. Leitner,3,0,0,3,0,3,0,0,full
person:s sunkin,S. Sunkin,3,0,0,3,0,3,0,0,full
person:s zsebok,S. Zsebők,3,0,0,3,0,3,0,0,full
person:sabrina bascones,Sabrina Bascones,3,0,0,3,0,3,0,0,full
person:seita yamashita,Seita Yamashita,3,0,0,4,0,3,0,0,full
person:soo jung oh,Soo Jung Oh,3,0,0,3,0,3,0,0,full
person:t wachtler,T. Wachtler,3,0,0,3,0,1,2,0,full
person:tongchao li,Tongchao Li,3,0,0,3,0,3,0,0,full
person:v dercksen,V. J. Dercksen,3,0,0,3,0,3,0,0,full
person:wei deng,Wei Deng,3,0,0,3,0,2,1,0,full
person:wei xiong,Wei Xiong,3,0,0,3,0,3,0,0,full
person:william schafer,William R. Schafer,3,0,0,3,0,3,0,0,full
person:xiuli kuang,Xiuli Kuang,3,0,0,3,0,3,0,0,full
person:y qi,Y. Qi,3,0,0,3,0,2,1,0,full
person:yikai liang,Yikai Liang,3,0,0,3,0,2,1,0,full
person:yoav ben simon,Yoav Ben-Simon,3,0,0,3,0,3,0,0,full
person:yuan ming zheng,Yuan-Ming Zheng,3,0,0,3,0,2,1,0,full
person:zhenqing chen,Zhenqing Chen,3,0,0,3,0,3,0,0,full
person:zhuhao wu,Zhuhao Wu,3,0,0,3,0,3,0,0,full
person:s brenner,S. Brenner,2,0,2,0,2,0,0,2,full
person:r douglas,R. Douglas,2,0,2,0,1,1,0,1,full
person:stephen wong,Stephen T. C. Wong,2,0,2,0,1,1,0,1,full
person:alon zaslaver,Alon Zaslaver,2,0,2,0,2,0,0,0,full
person:andrew leifer,Andrew M Leifer,2,0,2,0,2,0,0,0,full
person:c dovrolis,C. Dovrolis,2,0,2,0,2,0,0,0,full
person:damon clark,Damon A. Clark,2,0,2,0,2,0,0,0,full
person:david tank,David W. Tank,2,0,2,0,2,0,0,0,full
person:domenico ursino,Domenico Ursino,2,0,2,0,2,0,0,0,full
person:edward boyden,Edward S. Boyden,2,0,2,0,2,0,0,0,full
person:ellie heckscher,Ellie S. Heckscher,2,0,2,0,2,0,0,0,full
person:j kutz,J. Kutz,2,0,2,0,2,0,0,0,full
person:james jeanne,James M. Jeanne,2,0,2,0,2,0,0,0,full
person:jonathan pillow,Jonathan W. Pillow,2,0,2,0,2,0,0,0,full
person:william kristan jr,William B. Kristan Jr.,2,0,2,0,2,0,0,0,full
person:anirvan ghosh,Anirvan Ghosh,2,0,2,0,1,1,0,0,full
person:carsten dachsbacher,Carsten Dachsbacher,2,0,2,0,1,0,1,0,full
person:chiara zurzolo,Chiara Zurzolo,2,0,2,0,1,1,0,0,full
person:fang guo,Fang Guo,2,0,2,0,1,1,0,0,full
person:h hioki,H. Hioki,2,0,2,0,1,1,0,0,full
person:h makse,H. Makse,2,0,2,0,1,1,0,0,full
person:ilona grunwald kadow,Ilona C. Grunwald Kadow,2,0,2,0,1,1,0,0,full
person:j dowling,J. Dowling,2,0,2,0,1,1,0,0,full
person:k kaun,K. Kaun,2,0,2,0,1,1,0,0,full
person:m hausser,M. Häusser,2,0,2,0,1,1,0,0,full
person:p heng,P. Heng,2,0,2,0,1,1,0,0,full
person:satoshi kurihara,Satoshi Kurihara,2,0,2,0,1,0,1,0,full
person:vivek venkatachalam,Vivek Venkatachalam,2,0,2,0,1,1,0,0,full
person:yoonsuck choe,Yoonsuck Choe,2,0,2,0,1,1,0,0,full
person:zengcai guo,Zengcai V. Guo,2,0,2,0,1,1,0,0,full
person:a mousley,A. Mousley,2,0,2,0,0,2,0,0,full
person:b mathur,B. Mathur,2,0,2,0,0,2,0,0,full
person:b sakmann,B. Sakmann,2,0,2,0,0,2,0,0,full
person:b scholl,B. Scholl,2,0,2,0,0,2,0,0,full
person:c eroglu,C. Eroglu,2,0,2,1,0,2,0,0,full
person:c stigloher,C. Stigloher,2,0,2,0,0,1,1,0,full
person:chao peng,Chao Peng,2,0,2,0,0,2,0,0,full
person:gary bader,Gary D. Bader,2,0,2,0,0,1,1,0,full
person:j suckling,J. Suckling,2,0,2,0,0,2,0,0,full
person:jacob vogel,Jacob W. Vogel,2,0,2,0,0,2,0,0,full
person:jagan srinivasan,Jagan Srinivasan,2,0,2,0,0,2,0,0,full
person:jeffrey olimpo,Jeffrey T. Olimpo,2,0,2,0,0,1,1,0,full
person:jeffrey smith,Jeffrey C. Smith,2,0,2,0,0,2,0,0,full
person:joerg bewersdorf,Joerg Bewersdorf,2,0,2,0,0,2,0,0,full
person:m breakspear,M. Breakspear,2,0,2,0,0,1,1,0,full
person:m daley,M. Daley,2,0,2,0,0,1,1,0,full
person:m munoz,M. A. Muñoz,2,0,2,0,0,2,0,0,full
person:matthew pecot,Matthew Y. Pecot,2,0,2,0,0,2,0,0,full
person:p basser,P. Basser,2,0,2,0,0,2,0,0,full
person:r rosenbaum,R. Rosenbaum,2,0,2,0,0,2,0,0,full
person:r tsien,R. Tsien,2,0,2,0,0,1,1,0,full
person:renmin han,Renmin Han,2,0,2,0,0,2,0,0,full
person:s sinha,S. Sinha,2,0,2,0,0,2,0,0,full
person:steven zucker,Steven W. Zucker,2,0,2,0,0,2,0,0,full
person:b fenyves,B. Fenyves,2,1,1,0,2,0,0,0,full
person:samia mohinta,Samia Mohinta,2,1,1,0,2,0,0,0,full
person:a simon,A. Simon,2,1,1,0,1,1,0,0,full
person:anton arkhipov,Anton Arkhipov,2,1,1,0,1,1,0,0,full
person:danping chen,Danping Chen,2,1,1,0,1,0,1,0,full
person:el kaioum moutuou,El-kaioum M. Moutuou,2,1,1,0,1,1,0,0,full
person:hernan makse,Hernán A. Makse,2,1,1,0,1,1,0,0,full
person:istvan kovacs,István A. Kovács,2,1,1,0,1,1,0,0,full
person:j hizanidis,J. Hizanidis,2,1,1,0,1,1,0,0,full
person:j karbowski,J. Karbowski,2,1,1,0,1,1,0,0,full
person:maxwell turner,Maxwell H. Turner,2,1,1,0,1,1,0,0,full
person:s flavell,S. Flavell,2,1,1,0,1,1,0,0,full
person:azusa kamikouchi,Azusa Kamikouchi,2,1,1,0,0,2,0,0,full
person:c antonopoulos,C. Antonopoulos,2,1,1,0,0,2,0,0,full
person:cencheng shen,Cencheng Shen,2,1,1,0,0,2,0,0,full
person:d holschneider,D. Holschneider,2,1,1,0,0,2,0,0,full
person:daniel graham,Daniel J. Graham,2,1,1,0,0,2,0,0,full
person:e marder,E. Marder,2,1,1,0,0,2,0,0,full
person:g drion,G. Drion,2,1,1,0,0,2,0,0,full
person:helen spiers,Helen Spiers,2,1,1,0,0,0,2,0,full
person:ian stewart,Ian Stewart,2,1,1,0,0,2,0,0,full
person:l agnati,L. Agnati,2,1,1,0,0,2,0,0,full
person:l pastor,L. Pastor,2,1,1,0,0,1,1,0,full
person:l swanson,L. Swanson,2,1,1,0,0,1,1,0,full
person:m berlanga,M. Berlanga,2,1,1,0,0,1,1,0,full
person:manuel schroter,Manuel S. Schröter,2,1,1,0,0,2,0,0,full
person:o gunturkun,O. Güntürkün,2,1,1,0,0,2,0,0,full
person:orkun akin,Orkun Akin,2,1,1,0,0,2,0,0,full
person:quan wen,Quan Wen,2,1,1,0,0,2,0,0,full
person:r kotter,R. Kötter,2,1,1,0,0,2,0,0,full
person:sen song,Sen Song,2,1,1,0,0,2,0,0,full
person:takuya hayashi,Takuya Hayashi,2,1,1,0,0,2,0,0,full
person:tamara boto,Tamara Boto,2,1,1,0,0,2,0,0,full
person:tetsuo yamamori,Tetsuo Yamamori,2,1,1,0,0,2,0,0,full
person:xianxiang tong,Xianxiang Tong,2,1,1,0,0,2,0,0,full
person:xu fei du,Xu-Fei Du,2,1,1,0,0,1,1,0,full
person:yusuf osmanl oglu,Yusuf Osmanlıoğlu,2,1,1,0,0,1,1,0,full
person:z kisvarday,Z. Kisvárday,2,1,1,0,0,2,0,0,full
person:j diamond,J. Diamond,2,0,1,1,2,0,0,1,full
person:l prieto godino,L. Prieto-Godino,2,0,1,1,2,0,0,1,full
person:nilay yapici,Nilay Yapici,2,0,1,1,2,0,0,1,full
person:richard mann,Richard S. Mann,2,0,1,1,2,0,0,1,full
person:s williams,S. Williams,2,0,1,1,2,0,0,1,full
person:d anderson,D. J. Anderson,2,0,1,1,1,1,0,1,full
person:h bulow,H. Bülow,2,0,1,1,1,1,0,1,full
person:j magee,J. Magee,2,0,1,1,1,1,0,1,full
person:a bahl,A. Bahl,2,0,1,1,2,0,0,0,full
person:alexander kim,Alexander J. Kim,2,0,1,1,2,0,0,0,full
person:b hochner,B. Hochner,2,0,1,1,2,0,0,0,full
person:guozhang chen,Guozhang Chen,2,0,1,1,2,0,0,0,full
