person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:guojia wan,Guojia Wan,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:john walsh,John J Walsh,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:joseph downs,Joseph Downs,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:luke tseng,Luke Tseng,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:m shao,M. Shao,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:m sumathipala,M. Sumathipala,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:martin guhmann,Martin Gühmann,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:meghan leonard,Meghan Leonard,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:miller wilt,Miller Wilt,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:pat gunn,Pat Gunn,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:paul martin,Paul R. Martin,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:pavel koshevoy,Pavel A. Koshevoy,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:thomas athey,Thomas Athey,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:alana richards,Alana Richards,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:d mastronarde,D. Mastronarde,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:david peale,David Peale,3,0,0,3,2,0,1,0,integrated_plus_rescue
person:eyal gruntman,Eyal Gruntman,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:huei fang yang,Huei-Fang Yang,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:ilina moitra,Ilina Moitra,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:j berg,J. Berg,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:j kuchenbecker,J. Kuchenbecker,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:jeebika dahal,Jeebika Dahal,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:jerald kralik,Jerald D. Kralik,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:kechen zhang,Kechen Zhang,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:keun young kim,Keun-Young Kim,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:lijun shen,Lijun Shen,3,0,0,3,2,0,1,0,integrated_plus_rescue
person:lindsey kitchell,Lindsey M. Kitchell,3,0,0,3,2,0,1,0,integrated_plus_rescue
person:n gouwens,N. Gouwens,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:p nicovich,P. Nicovich,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:philipp berens,Philipp Berens,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:seung hee lee,Seung-Hee Lee,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:t jarsky,T. Jarsky,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:yingjie yang,Yingjie Yang,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:yongchuan zhu,Yongchuan Zhu,3,0,0,3,2,1,0,0,integrated_plus_rescue
person:alban cenameri,Alban Cenameri,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:alexis weinreb,Alexis Weinreb,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:chenxuan wang,Chenxuan Wang,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:daniela egas santander,Daniela Egas Santander,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:eva laurell,Eva Laurell,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:gaia novarino,Gaia Novarino,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:haosheng sun,Haosheng Sun,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:hui gong,Hui Gong,3,0,0,4,1,2,0,0,integrated_plus_rescue
person:julia lyudchik,Julia Lyudchik,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:kevin boergens,Kevin M. Boergens,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:marc hammarlund,Marc Hammarlund,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:n iyer,N. Iyer,3,0,0,3,1,1,1,0,integrated_plus_rescue
person:tingting jiang,Tingting Jiang,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:tingting su,Tingting Su,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:yuan yao lin,Yuan-Yao Lin,3,0,0,3,1,2,0,0,integrated_plus_rescue
person:andrew zalesky,Andrew Zalesky,3,0,0,3,0,2,1,0,integrated_plus_rescue
person:bao lei zhang,Bao-Lei Zhang,3,0,0,4,0,3,0,0,integrated_plus_rescue
person:cristian goina,Cristian Goina,3,0,0,3,0,3,0,0,integrated_plus_rescue
person:cyril cros,Cyril C Cros,3,0,0,3,0,3,0,0,integrated_plus_rescue
person:d fishkind,D. E. Fishkind,3,0,0,3,0,1,2,0,integrated_plus_rescue
person:ian wickersham,Ian R. Wickersham,3,0,0,3,0,3,0,0,integrated_plus_rescue
person:julie harris,Julie A. Harris,3,0,0,3,0,3,0,0,integrated_plus_rescue
person:karen hibbard,Karen L. Hibbard,3,0,0,3,0,3,0,0,integrated_plus_rescue
person:lori glenwinkel,Lori Glenwinkel,3,0,0,3,0,3,0,0,integrated_plus_rescue
person:s brenner,S. Brenner,2,0,2,0,2,0,0,2,integrated_plus_rescue
person:stephen wong,Stephen T. C. Wong,2,0,2,0,1,1,0,1,integrated_plus_rescue
person:alon zaslaver,Alon Zaslaver,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:andrew leifer,Andrew M Leifer,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:aradhana singh,Aradhana Singh,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:c dovrolis,C. Dovrolis,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:damon clark,Damon A. Clark,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:david tank,David W. Tank,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:edward boyden,Edward S. Boyden,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:f hamprecht,F. Hamprecht,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:jonathan pillow,Jonathan W. Pillow,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:stanley heinze,Stanley Heinze,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:william kristan jr,William B. Kristan Jr.,2,0,2,0,2,0,0,0,integrated_plus_rescue
person:anirvan ghosh,Anirvan Ghosh,2,0,2,0,1,1,0,0,integrated_plus_rescue
person:fang guo,Fang Guo,2,0,2,0,1,1,0,0,integrated_plus_rescue
person:h hioki,H. Hioki,2,0,2,0,1,1,0,0,integrated_plus_rescue
person:h makse,H. Makse,2,0,2,0,1,1,0,0,integrated_plus_rescue
person:k kaun,K. Kaun,2,0,2,0,1,1,0,0,integrated_plus_rescue
person:vivek venkatachalam,Vivek Venkatachalam,2,0,2,0,1,1,0,0,integrated_plus_rescue
person:a mousley,A. Mousley,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:andrew mckenzie,Andrew T. McKenzie,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:b sakmann,B. Sakmann,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:c eroglu,C. Eroglu,2,0,2,1,0,2,0,0,integrated_plus_rescue
person:dongming cai,Dongming Cai,2,0,2,0,0,1,1,0,integrated_plus_rescue
person:j chandrashekar,J. Chandrashekar,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:j danzl,J. Danzl,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:jagan srinivasan,Jagan Srinivasan,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:m breakspear,M. Breakspear,2,0,2,0,0,1,1,0,integrated_plus_rescue
person:m diesmann,M. Diesmann,2,0,2,0,0,0,2,0,integrated_plus_rescue
person:p tiesinga,P. Tiesinga,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:s mcmullan,S. McMullan,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:steven zucker,Steven W. Zucker,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:t margrie,T. Margrie,2,0,2,0,0,2,0,0,integrated_plus_rescue
person:b fenyves,B. Fenyves,2,1,1,0,2,0,0,0,integrated_plus_rescue
person:j de lucas,J. M. de Lucas,2,1,1,0,2,0,0,0,integrated_plus_rescue
person:maria paz fernandez,María Paz Fernández,2,1,1,0,2,0,0,0,integrated_plus_rescue
person:samia mohinta,Samia Mohinta,2,1,1,0,2,0,0,0,integrated_plus_rescue
person:a simon,A. Simon,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:bohao chen,Bohao Chen,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:d arendt,D. Arendt,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:danping chen,Danping Chen,2,1,1,0,1,0,1,0,integrated_plus_rescue
person:el kaioum moutuou,El-kaioum M. Moutuou,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:istvan kovacs,István A. Kovács,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:j hizanidis,J. Hizanidis,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:j karbowski,J. Karbowski,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:maxwell turner,Maxwell H. Turner,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:s flavell,S. Flavell,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:wei wei,Wei Wei,2,1,1,0,1,1,0,0,integrated_plus_rescue
person:a horn,A. Horn,2,1,1,0,0,0,2,0,integrated_plus_rescue
person:a stepanyants,A. Stepanyants,2,1,1,0,0,2,0,0,integrated_plus_rescue
person:amit zeisel,Amit Zeisel,2,1,1,0,0,2,0,0,integrated_plus_rescue
person:e marder,E. Marder,2,1,1,0,0,2,0,0,integrated_plus_rescue
person:katrin amunts,Katrin Amunts,2,1,1,0,0,2,0,0,integrated_plus_rescue
person:manuel schroter,Manuel S. Schröter,2,1,1,0,0,2,0,0,integrated_plus_rescue
person:n chuhma,N. Chuhma,2,1,1,0,0,2,0,0,integrated_plus_rescue
person:r kotter,R. Kötter,2,1,1,0,0,2,0,0,integrated_plus_rescue
person:carey priebe,Carey E. Priebe,2,0,1,1,2,0,0,1,integrated_plus_rescue
person:j diamond,J. Diamond,2,0,1,1,2,0,0,1,integrated_plus_rescue
person:l prieto godino,L. Prieto-Godino,2,0,1,1,2,0,0,1,integrated_plus_rescue
person:michael pankratz,Michael J. Pankratz,2,0,1,1,2,0,0,1,integrated_plus_rescue
person:nilay yapici,Nilay Yapici,2,0,1,1,2,0,0,1,integrated_plus_rescue
person:s williams,S. Williams,2,0,1,1,2,0,0,1,integrated_plus_rescue
person:zepeng yao,Zepeng Yao,2,0,1,1,2,0,0,1,integrated_plus_rescue
person:d anderson,D. J. Anderson,2,0,1,1,1,1,0,1,integrated_plus_rescue
person:g henry,G. L. Henry,2,0,1,1,1,1,0,1,integrated_plus_rescue
person:j magee,J. Magee,2,0,1,1,1,1,0,1,integrated_plus_rescue
person:a bahl,A. Bahl,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:alexander kim,Alexander J. Kim,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:b hochner,B. Hochner,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:daniel colon ramos,Daniel A. Colón-Ramos,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:h kazama,H. Kazama,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:j simpson,J. Simpson,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:nuno macarico da costa,Nuno Maçarico da Costa,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:peter csermely,Peter Csermely,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:t schubert,T. Schubert,2,0,1,1,2,0,0,0,integrated_plus_rescue
person:brian robinson,Brian S. Robinson,2,0,1,1,1,0,1,0,integrated_plus_rescue
person:christel genoud,Christel Genoud,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:david bader,David A. Bader,2,0,1,1,1,0,1,0,integrated_plus_rescue
person:franck polleux,Franck Polleux,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:gang yan,Gang Yan,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:h vergara,H. Vergara,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:habib benali,Habib Benali,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:hermann schmidt,Hermann Schmidt,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:hong wei dong,Hong-Wei Dong,2,0,1,2,1,1,0,0,integrated_plus_rescue
person:j blagburn,J. Blagburn,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:k kording,K. Kording,2,0,1,1,1,0,1,0,integrated_plus_rescue
person:m dal maschio,M. dal Maschio,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:m heuvel,M. P. Heuvel,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:m hoon,M. Hoon,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:r wong,R. Wong,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:rafael yuste,Rafael Yuste,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:raunak sinha,Raunak Sinha,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:reza abbasi asl,Reza Abbasi-Asl,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:s brown,S. P. Brown,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:s grant,S. Grant,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:s sternson,S. Sternson,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:s suweis,S. Suweis,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:shin ishii,Shin Ishii,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:yangang sun,Yangang Sun,2,0,1,2,1,1,0,0,integrated_plus_rescue
person:zhefeng gong,Zhefeng Gong,2,0,1,1,1,1,0,0,integrated_plus_rescue
person:b bernhardt,B. Bernhardt,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:beiya xu,Beiya Xu,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:catherine lee,Catherine Lee,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:christof koch,Christof Koch,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:chung chuang lo,Chung-Chuang Lo,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:d van essen,D. V. Van Essen,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:e callaway,E. Callaway,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:e ozkan,E. Özkan,2,0,1,2,0,2,0,0,integrated_plus_rescue
person:franco pestilli,Franco Pestilli,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:huanxiang lu,Huanxiang Lu,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:juliane thoener,Juliane Thoener,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:m de reus,M. D. de Reus,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:n brunel,N. Brunel,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:r levi,R. Levi,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:s saitoh,S. Saitoh,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:sarah king,Sarah B. King,2,0,1,1,0,2,0,0,integrated_plus_rescue
person:yishi jin,Yishi Jin,2,0,1,1,0,1,1,0,integrated_plus_rescue
person:b hulse,B. Hulse,2,2,0,0,2,0,0,1,integrated_plus_rescue
person:barry bentley,Barry L. Bentley,2,2,0,0,2,0,0,1,integrated_plus_rescue
person:y mishchenko,Y. Mishchenko,2,2,0,0,1,1,0,1,integrated_plus_rescue
person:a kreshuk,A. Kreshuk,2,2,0,0,2,0,0,0,integrated_plus_rescue
person:bryant avila,Bryant Avila,2,2,0,0,2,0,0,0,integrated_plus_rescue
person:dean pospisil,Dean A. Pospisil,2,2,0,0,2,0,0,0,integrated_plus_rescue
person:jason pipkin,Jason Pipkin,2,2,0,0,2,0,0,0,integrated_plus_rescue
person:leander lauenburg,Leander Lauenburg,2,2,0,0,2,0,0,0,integrated_plus_rescue
person:p yadav,P. Yadav,2,2,0,0,2,0,0,0,integrated_plus_rescue
person:philip shiu,Philip K. Shiu,2,2,0,0,2,0,0,0,integrated_plus_rescue
person:v sampathkumar,V. Sampathkumar,2,2,0,0,2,0,0,0,integrated_plus_rescue
person:a arnatkeviciute,A. Arnatkevic̆iūtė,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:adam haber,Adam Haber,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:angela zhang,Angela Zhang,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:carlo giachello,Carlo N. G. Giachello,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:filip milisav,Filip Milisav,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:ishani ganguly,Ishani Ganguly,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:janne lappalainen,Janne K. Lappalainen,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:kaylynn coates,Kaylynn E. Coates,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:m cirunay,M. Cirunay,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:t furuta,T. Furuta,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:xiaomeng han,Xiaomeng Han,2,2,0,0,1,1,0,0,integrated_plus_rescue
person:elizabeth diloreto,Elizabeth M. DiLoreto,2,2,0,0,0,2,0,0,integrated_plus_rescue
person:julia michalska,Julia M. Michalska,2,2,0,0,0,2,0,0,integrated_plus_rescue
person:l collins,L. Collins,2,2,0,0,0,2,0,0,integrated_plus_rescue
person:louise atkinson,Louise E. Atkinson,2,2,0,0,0,2,0,0,integrated_plus_rescue
person:lukas anneser,Lukas Anneser,2,2,0,0,0,2,0,0,integrated_plus_rescue
person:nobuhiko ohno,Nobuhiko Ohno,2,2,0,0,0,2,0,0,integrated_plus_rescue
person:oren richter,Oren Richter,2,2,0,0,0,2,0,0,integrated_plus_rescue
person:p jusuf,P. Jusuf,2,2,0,0,0,2,0,0,integrated_plus_rescue
person:anthony moreno sanchez,Anthony Moreno-Sanchez,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:d turner evans,D. Turner-Evans,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:eleni samara,Eleni Samara,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:hyun tek yim,Hyun-Tek Yim,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:julia buhmann,Julia M. Buhmann,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:l varshney,L. Varshney,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:michael chirillo,Michael A. Chirillo,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:p shiu,P. Shiu,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:t bartol,T. Bartol,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:tran minh quan,Tran Minh Quan,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:xinyue cui,Xinyue Cui,2,1,0,1,2,0,0,1,integrated_plus_rescue
person:changming sun,Changming Sun,2,1,0,1,1,1,0,1,integrated_plus_rescue
person:e barsotti,E. Barsotti,2,1,0,1,1,1,0,1,integrated_plus_rescue
person:m richardson,M. Richardson,2,1,0,1,1,1,0,1,integrated_plus_rescue
person:rachel wilson,Rachel I. Wilson,2,1,0,1,1,1,0,1,integrated_plus_rescue
person:a jorstad,A. Jorstad,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:alex kunin,Alex Kunin,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:alexandra rother,Alexandra Rother,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:ali karimi,Ali Karimi,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:anjali gour,Anjali Gour,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:c cali,C. Calì,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:flavie bidel,Flavie Bidel,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:gabor szilagyi,Gábor S. Szilágyi,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:haoxing zhu,Haoxing Zhu,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:jaeyeong han,Jaeyeong Han,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:juan nunez iglesias,Juan Nunez-Iglesias,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:julius jonaitis,Julius Jonaitis,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:k sabrin,K. M. Sabrin,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:m sayre,M. E. Sayre,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:makoto someya,Makoto Someya,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:mariela petkova,Mariela D. Petkova,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:meng xu,Meng Xu,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:p kosta,P. Kosta,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:p potocek,P. Potocek,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:piero sanfilippo,Piero Sanfilippo,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:qihua chen,Qihua Chen,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:richard betzel,Richard F. Betzel,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:ritwik kumar,Ritwik K. Kumar,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:s engert,S. Engert,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:sarah pugliese,Sarah M. Pugliese,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:sebastian huckesfeld,Sebastian Hückesfeld,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:shi yan lee,Shi Yan Lee,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:t sizemore,T. Sizemore,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:wenjing huang,Wenjing Huang,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:yuchao jiang,Yuchao Jiang,2,1,0,1,2,0,0,0,integrated_plus_rescue
person:zhangcan ding,Zhangcan Ding,2,1,0,2,2,0,0,0,integrated_plus_rescue
person:alon kaufman,Alon Kaufman,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:andras ecker,András Ecker,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:aurelia song,Aurelia Song,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:ayana hellevik,Ayana M. Hellevik,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:ben piazza,Ben Piazza,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:bingzhang wang,Bingzhang Wang,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:catherine schretter,Catherine E. Schretter,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:christopher lynn,Christopher W. Lynn,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:e dona,E. Donà,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:fei zhu,Fei Zhu,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:hyeyoung lee,Hyeyoung Lee,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:jan watteyne,Jan Watteyne,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:joshua morgan,Joshua Morgan,2,1,0,1,1,0,1,0,integrated_plus_rescue
person:kyle loizos,Kyle Loizos,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:m haberl,M. Haberl,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:mark dombrovski,Mark Dombrovski,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:markus reigl,Markus Reigl,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:maryam majeed,Maryam Majeed,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:michael devine,Michael J. Devine,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:mohammad dindoost,Mohammad Dindoost,2,1,0,1,1,0,1,0,integrated_plus_rescue
person:paul watkins,Paul V. Watkins,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:po yuan wang,Po-Yuan Wang,2,1,0,1,1,0,1,0,integrated_plus_rescue
person:r egger,R. Egger,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:s mikula,S. Mikula,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:sung yong kim,Sung Yong Kim,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:xin yuan,Xin Yuan,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:yuda zou,Yuda Zou,2,1,0,1,1,0,1,0,integrated_plus_rescue
person:yuqi tian,Yuqi Tian,2,1,0,1,1,1,0,0,integrated_plus_rescue
person:a bhattacharya,A. Bhattacharya,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:a makarova,A. Makarova,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:bowen dempsey,Bowen Dempsey,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:christoph pokorny,Christoph Pokorny,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:d margulies,D. Margulies,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:danke zhang,Danke Zhang,2,1,0,1,0,1,1,0,integrated_plus_rescue
person:e rancz,E. Rancz,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:edanur sen,Edanur Sen,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:emily berghoff,Emily G. Berghoff,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:erik bloss,Erik B. Bloss,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:esther serrano saiz,Esther Serrano-Saiz,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:h ko,H. Ko,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:i hunter,I. Hunter,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:james manton,James D. Manton,2,1,0,1,0,1,1,0,integrated_plus_rescue
person:jingbin yuan,Jingbin Yuan,2,1,0,1,0,1,1,0,integrated_plus_rescue
person:luciano dyballa,Luciano Dyballa,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:m economo,M. Economo,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:m hodge,M. Hodge,2,1,0,1,0,0,2,0,integrated_plus_rescue
person:macy garrood,Macy Garrood,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:max nolte,Max Nolte,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:meital oren suissa,Meital Oren-Suissa,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:michael kunst,Michael Kunst,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:miguel wimbish,Miguel E. Wimbish,2,1,0,1,0,0,2,0,integrated_plus_rescue
person:rembrandt bakker,Rembrandt Bakker,2,1,0,1,0,1,1,0,integrated_plus_rescue
person:robert carrillo,Robert A. Carrillo,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:ruiyu li,Ruiyu Li,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:s jbabdi,S. Jbabdi,2,1,0,1,0,1,1,0,integrated_plus_rescue
person:shaul druckmann,Shaul Druckmann,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:shenqin yao,Shenqin Yao,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:shouqiang cheng,Shouqiang Cheng,2,1,0,1,0,1,1,0,integrated_plus_rescue
person:tianrui zhang,Tianrui Zhang,2,1,0,1,0,1,1,0,integrated_plus_rescue
person:yichun shuai,Yichun Shuai,2,1,0,1,0,2,0,0,integrated_plus_rescue
person:yu chi huang,Yu-Chi Huang,2,1,0,2,0,2,0,0,integrated_plus_rescue
person:a fitzmaurice,A. Fitzmaurice,2,0,0,2,2,0,0,2,integrated_plus_rescue
