person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:h meyer,H. S. Meyer,3,0,0,3,1,2,0,1,prime
person:hyungjun choi,Hyungjun Choi,3,0,0,3,1,2,0,1,prime
person:taehoon kim,Taehoon Kim,3,0,0,3,1,1,1,1,prime
person:ting yuan wang,Ting-Yuan Wang,3,0,0,3,1,2,0,1,prime
person:a pollreisz,A. Pollreisz,3,0,0,3,3,0,0,0,prime
person:anthony moussa,Anthony J. Moussa,3,0,0,3,3,0,0,0,prime
person:cristine kalinski,Cristine Kalinski,3,0,0,3,3,0,0,0,prime
person:d budden,D. Budden,3,0,0,3,3,0,0,0,prime
person:diego perez,Diego Perez,3,0,0,3,3,0,0,0,prime
person:emily yakal,Emily A Yakal,3,0,0,3,3,0,0,0,prime
person:g schuhknecht,G. Schuhknecht,3,0,0,3,3,0,0,0,prime
person:gary patrick hopkins,Gary Patrick Hopkins,3,0,0,3,3,0,0,0,prime
person:jinyue guo,Jinyue Guo,3,0,0,3,3,0,0,0,prime
person:john walsh,John J Walsh,3,0,0,3,3,0,0,0,prime
person:joseph downs,Joseph Downs,3,0,0,3,3,0,0,0,prime
person:luke tseng,Luke Tseng,3,0,0,3,3,0,0,0,prime
person:m shao,M. Shao,3,0,0,3,3,0,0,0,prime
person:m sumathipala,M. Sumathipala,3,0,0,3,3,0,0,0,prime
person:martin guhmann,Martin Gühmann,3,0,0,3,3,0,0,0,prime
person:meghan leonard,Meghan Leonard,3,0,0,3,3,0,0,0,prime
person:miller wilt,Miller Wilt,3,0,0,3,3,0,0,0,prime
person:pat gunn,Pat Gunn,3,0,0,3,3,0,0,0,prime
person:paul martin,Paul R. Martin,3,0,0,3,3,0,0,0,prime
person:pavel koshevoy,Pavel A. Koshevoy,3,0,0,3,3,0,0,0,prime
person:t uram,T. Uram,3,0,0,3,3,0,0,0,prime
person:thomas athey,Thomas Athey,3,0,0,3,3,0,0,0,prime
person:alana richards,Alana Richards,3,0,0,3,2,1,0,0,prime
person:d mastronarde,D. Mastronarde,3,0,0,3,2,1,0,0,prime
person:david peale,David Peale,3,0,0,3,2,0,1,0,prime
person:eyal gruntman,Eyal Gruntman,3,0,0,3,2,1,0,0,prime
person:ilina moitra,Ilina Moitra,3,0,0,3,2,1,0,0,prime
person:j berg,J. Berg,3,0,0,3,2,1,0,0,prime
person:j kuchenbecker,J. Kuchenbecker,3,0,0,3,2,1,0,0,prime
person:jeebika dahal,Jeebika Dahal,3,0,0,3,2,1,0,0,prime
person:jinglin zhao,Jinglin Zhao,3,0,0,3,2,0,1,0,prime
person:jose rodrigo rodriguez,José-Rodrigo Rodríguez,3,0,0,3,2,1,0,0,prime
person:lindsey kitchell,Lindsey M. Kitchell,3,0,0,3,2,0,1,0,prime
person:masako terada,Masako Terada,3,0,0,3,2,0,1,0,prime
person:maurice peemen,Maurice Peemen,3,0,0,3,2,1,0,0,prime
person:max aragon,Max J Aragon,3,0,0,3,2,0,1,0,prime
person:n gouwens,N. Gouwens,3,0,0,3,2,1,0,0,prime
person:p nicovich,P. Nicovich,3,0,0,3,2,1,0,0,prime
person:philipp berens,Philipp Berens,3,0,0,3,2,1,0,0,prime
person:r dalley,R. Dalley,3,0,0,3,2,1,0,0,prime
person:r schoenmakers,R. Schoenmakers,3,0,0,3,2,1,0,0,prime
person:seung hee lee,Seung-Hee Lee,3,0,0,3,2,1,0,0,prime
person:t jarsky,T. Jarsky,3,0,0,3,2,1,0,0,prime
person:thomas misgeld,Thomas Misgeld,3,0,0,3,2,0,1,0,prime
person:william zhang,William Zhang,3,0,0,3,2,1,0,0,prime
person:won dong jang,Won-Dong Jang,3,0,0,3,2,0,1,0,prime
person:zhaoxuan ruan,Zhaoxuan Ruan,3,0,0,3,2,0,1,0,prime
person:alexis weinreb,Alexis Weinreb,3,0,0,3,1,2,0,0,prime
person:ben fulcher,Ben D. Fulcher,3,0,0,3,1,1,1,0,prime
person:bokyoung lee,Bokyoung Lee,3,0,0,3,1,2,0,0,prime
person:brian zingg,Brian Zingg,3,0,0,4,1,2,0,0,prime
person:chenxuan wang,Chenxuan Wang,3,0,0,3,1,2,0,0,prime
person:daniela egas santander,Daniela Egas Santander,3,0,0,3,1,2,0,0,prime
person:eva laurell,Eva Laurell,3,0,0,3,1,2,0,0,prime
person:haosheng sun,Haosheng Sun,3,0,0,3,1,2,0,0,prime
person:j zhuang,J. Zhuang,3,0,0,3,1,2,0,0,prime
person:julia lyudchik,Julia Lyudchik,3,0,0,3,1,2,0,0,prime
person:kevin boergens,Kevin M. Boergens,3,0,0,3,1,2,0,0,prime
person:kunal lillaney,Kunal Lillaney,3,0,0,3,1,0,2,0,prime
person:marc hammarlund,Marc Hammarlund,3,0,0,3,1,2,0,0,prime
person:mingyang li,Mingyang Li,3,0,0,3,1,1,1,0,prime
person:n iyer,N. Iyer,3,0,0,3,1,1,1,0,prime
person:o gliko,O. Gliko,3,0,0,3,1,2,0,0,prime
person:oliver alvarado rodriguez,Oliver Alvarado Rodriguez,3,0,0,3,1,1,1,0,prime
person:peng xie,Peng Xie,3,0,0,3,1,2,0,0,prime
person:shujing zhang,Shujing Zhang,3,0,0,3,1,0,2,0,prime
person:tingting su,Tingting Su,3,0,0,3,1,2,0,0,prime
person:yongbin wei,Yongbin Wei,3,0,0,3,1,2,0,0,prime
person:ziwei huang,Ziwei Huang,3,0,0,3,1,2,0,0,prime
person:bao lei zhang,Bao-Lei Zhang,3,0,0,4,0,3,0,0,prime
person:benjamin ouellette,Benjamin Ouellette,3,0,0,3,0,3,0,0,prime
person:bosiljka tasic,Bosiljka Tasic,3,0,0,3,0,3,0,0,prime
person:chenxi jin,Chenxi Jin,3,0,0,3,0,2,1,0,prime
person:cristian goina,Cristian Goina,3,0,0,3,0,3,0,0,prime
person:cyril cros,Cyril C Cros,3,0,0,3,0,3,0,0,prime
person:d ferkey,D. M. Ferkey,3,0,0,3,0,3,0,0,prime
person:danqian liu,Danqian Liu,3,0,0,3,0,3,0,0,prime
person:hsien chi kuo,Hsien-Chi Kuo,3,0,0,3,0,3,0,0,prime
person:ian wickersham,Ian R. Wickersham,3,0,0,3,0,3,0,0,prime
person:j watson,J. Watson,3,0,0,3,0,3,0,0,prime
person:k deisseroth,K. Deisseroth,3,0,0,3,0,1,2,0,prime
person:karen hibbard,Karen L. Hibbard,3,0,0,3,0,3,0,0,prime
person:karla hirokawa,Karla E. Hirokawa,3,0,0,3,0,3,0,0,prime
person:l ahmadinia,L. Ahmadinia,3,0,0,3,0,3,0,0,prime
person:laila el hifnawi,Laila El-Hifnawi,3,0,0,3,0,3,0,0,prime
person:lijie zhan,Lijie Zhan,3,0,0,3,0,2,1,0,prime
person:lori glenwinkel,Lori Glenwinkel,3,0,0,3,0,3,0,0,prime
person:luxuan wang,Luxuan Wang,3,0,0,3,0,1,2,0,prime
person:p thompson,P. Thompson,3,0,0,3,0,0,3,0,prime
person:pei tseng lee,Pei-Tseng Lee,3,0,0,3,0,3,0,0,prime
person:phil lesnar,Phil Lesnar,3,0,0,3,0,3,0,0,prime
person:robert anderson,Robert J Anderson,3,0,0,3,0,1,2,0,prime
person:s khayrulin,S. Khayrulin,3,0,0,3,0,3,0,0,prime
person:s phan,S. Phan,3,0,0,3,0,1,2,0,prime
person:s sunkin,S. Sunkin,3,0,0,3,0,3,0,0,prime
person:t deerinck,T. Deerinck,3,0,0,3,0,1,2,0,prime
person:t wachtler,T. Wachtler,3,0,0,3,0,1,2,0,prime
person:v dercksen,V. J. Dercksen,3,0,0,3,0,3,0,0,prime
person:wei deng,Wei Deng,3,0,0,3,0,2,1,0,prime
person:wei xiong,Wei Xiong,3,0,0,3,0,3,0,0,prime
person:william schafer,William R. Schafer,3,0,0,3,0,3,0,0,prime
person:xiuli kuang,Xiuli Kuang,3,0,0,3,0,3,0,0,prime
person:y qi,Y. Qi,3,0,0,3,0,2,1,0,prime
person:yikai liang,Yikai Liang,3,0,0,3,0,2,1,0,prime
person:yoav ben simon,Yoav Ben-Simon,3,0,0,3,0,3,0,0,prime
person:yuan ming zheng,Yuan-Ming Zheng,3,0,0,3,0,2,1,0,prime
person:s brenner,S. Brenner,2,0,2,0,2,0,0,2,prime
person:stephen wong,Stephen T. C. Wong,2,0,2,0,1,1,0,1,prime
person:alon zaslaver,Alon Zaslaver,2,0,2,0,2,0,0,0,prime
person:andrew leifer,Andrew M Leifer,2,0,2,0,2,0,0,0,prime
person:c dovrolis,C. Dovrolis,2,0,2,0,2,0,0,0,prime
person:damon clark,Damon A. Clark,2,0,2,0,2,0,0,0,prime
person:david tank,David W. Tank,2,0,2,0,2,0,0,0,prime
person:domenico ursino,Domenico Ursino,2,0,2,0,2,0,0,0,prime
person:edward boyden,Edward S. Boyden,2,0,2,0,2,0,0,0,prime
person:jonathan pillow,Jonathan W. Pillow,2,0,2,0,2,0,0,0,prime
person:william kristan jr,William B. Kristan Jr.,2,0,2,0,2,0,0,0,prime
person:anirvan ghosh,Anirvan Ghosh,2,0,2,0,1,1,0,0,prime
person:carsten dachsbacher,Carsten Dachsbacher,2,0,2,0,1,0,1,0,prime
person:fang guo,Fang Guo,2,0,2,0,1,1,0,0,prime
person:h hioki,H. Hioki,2,0,2,0,1,1,0,0,prime
person:h makse,H. Makse,2,0,2,0,1,1,0,0,prime
person:k kaun,K. Kaun,2,0,2,0,1,1,0,0,prime
person:p heng,P. Heng,2,0,2,0,1,1,0,0,prime
person:satchidananda panda,Satchidananda Panda,2,0,2,1,1,0,1,0,prime
person:vivek venkatachalam,Vivek Venkatachalam,2,0,2,0,1,1,0,0,prime
person:a mousley,A. Mousley,2,0,2,0,0,2,0,0,prime
person:andrew mckenzie,Andrew T. McKenzie,2,0,2,0,0,2,0,0,prime
person:b sakmann,B. Sakmann,2,0,2,0,0,2,0,0,prime
person:c eroglu,C. Eroglu,2,0,2,1,0,2,0,0,prime
person:c stigloher,C. Stigloher,2,0,2,0,0,1,1,0,prime
person:gary bader,Gary D. Bader,2,0,2,0,0,1,1,0,prime
person:jagan srinivasan,Jagan Srinivasan,2,0,2,0,0,2,0,0,prime
person:jeffrey olimpo,Jeffrey T. Olimpo,2,0,2,0,0,1,1,0,prime
person:joerg bewersdorf,Joerg Bewersdorf,2,0,2,0,0,2,0,0,prime
person:kedar narayan,Kedar Narayan,2,0,2,0,0,1,1,0,prime
person:m breakspear,M. Breakspear,2,0,2,0,0,1,1,0,prime
person:m daley,M. Daley,2,0,2,0,0,1,1,0,prime
person:p basser,P. Basser,2,0,2,0,0,2,0,0,prime
person:renmin han,Renmin Han,2,0,2,0,0,2,0,0,prime
person:s mcmullan,S. McMullan,2,0,2,0,0,2,0,0,prime
person:steven zucker,Steven W. Zucker,2,0,2,0,0,2,0,0,prime
person:t margrie,T. Margrie,2,0,2,0,0,2,0,0,prime
person:b fenyves,B. Fenyves,2,1,1,0,2,0,0,0,prime
person:samia mohinta,Samia Mohinta,2,1,1,0,2,0,0,0,prime
person:a simon,A. Simon,2,1,1,0,1,1,0,0,prime
person:d ville,D. Ville,2,1,1,0,1,1,0,0,prime
person:danping chen,Danping Chen,2,1,1,0,1,0,1,0,prime
person:el kaioum moutuou,El-kaioum M. Moutuou,2,1,1,0,1,1,0,0,prime
person:hernan makse,Hernán A. Makse,2,1,1,0,1,1,0,0,prime
person:istvan kovacs,István A. Kovács,2,1,1,0,1,1,0,0,prime
person:j hizanidis,J. Hizanidis,2,1,1,0,1,1,0,0,prime
person:j karbowski,J. Karbowski,2,1,1,0,1,1,0,0,prime
person:maxwell turner,Maxwell H. Turner,2,1,1,0,1,1,0,0,prime
person:s flavell,S. Flavell,2,1,1,0,1,1,0,0,prime
person:wei wei,Wei Wei,2,1,1,0,1,1,0,0,prime
person:a stepanyants,A. Stepanyants,2,1,1,0,0,2,0,0,prime
person:amit zeisel,Amit Zeisel,2,1,1,0,0,2,0,0,prime
person:azusa kamikouchi,Azusa Kamikouchi,2,1,1,0,0,2,0,0,prime
person:c antonopoulos,C. Antonopoulos,2,1,1,0,0,2,0,0,prime
person:cencheng shen,Cencheng Shen,2,1,1,0,0,2,0,0,prime
person:e marder,E. Marder,2,1,1,0,0,2,0,0,prime
person:helen spiers,Helen Spiers,2,1,1,0,0,0,2,0,prime
person:ian stewart,Ian Stewart,2,1,1,0,0,2,0,0,prime
person:l pastor,L. Pastor,2,1,1,0,0,1,1,0,prime
person:l swanson,L. Swanson,2,1,1,0,0,1,1,0,prime
person:m berlanga,M. Berlanga,2,1,1,0,0,1,1,0,prime
person:manuel schroter,Manuel S. Schröter,2,1,1,0,0,2,0,0,prime
person:n chuhma,N. Chuhma,2,1,1,0,0,2,0,0,prime
person:o gunturkun,O. Güntürkün,2,1,1,0,0,2,0,0,prime
person:r kotter,R. Kötter,2,1,1,0,0,2,0,0,prime
person:takuya hayashi,Takuya Hayashi,2,1,1,0,0,2,0,0,prime
person:xianxiang tong,Xianxiang Tong,2,1,1,0,0,2,0,0,prime
person:xu fei du,Xu-Fei Du,2,1,1,0,0,1,1,0,prime
person:yusuf osmanl oglu,Yusuf Osmanlıoğlu,2,1,1,0,0,1,1,0,prime
person:j diamond,J. Diamond,2,0,1,1,2,0,0,1,prime
person:l prieto godino,L. Prieto-Godino,2,0,1,1,2,0,0,1,prime
person:michael pankratz,Michael J. Pankratz,2,0,1,1,2,0,0,1,prime
person:nilay yapici,Nilay Yapici,2,0,1,1,2,0,0,1,prime
person:s williams,S. Williams,2,0,1,1,2,0,0,1,prime
person:d anderson,D. J. Anderson,2,0,1,1,1,1,0,1,prime
person:g henry,G. L. Henry,2,0,1,1,1,1,0,1,prime
person:j magee,J. Magee,2,0,1,1,1,1,0,1,prime
person:a bahl,A. Bahl,2,0,1,1,2,0,0,0,prime
person:alexander kim,Alexander J. Kim,2,0,1,1,2,0,0,0,prime
person:b hochner,B. Hochner,2,0,1,1,2,0,0,0,prime
person:daniel colon ramos,Daniel A. Colón-Ramos,2,0,1,1,2,0,0,0,prime
person:h kazama,H. Kazama,2,0,1,1,2,0,0,0,prime
person:j simpson,J. Simpson,2,0,1,1,2,0,0,0,prime
person:n ferrier,N. Ferrier,2,0,1,1,2,0,0,0,prime
person:nuno macarico da costa,Nuno Maçarico da Costa,2,0,1,1,2,0,0,0,prime
person:peter csermely,Peter Csermely,2,0,1,1,2,0,0,0,prime
person:t schubert,T. Schubert,2,0,1,1,2,0,0,0,prime
person:w scheirer,W. Scheirer,2,0,1,1,2,0,0,0,prime
person:alison barth,Alison L. Barth,2,0,1,1,1,0,1,0,prime
person:bingqing zhao,Bingqing Zhao,2,0,1,1,1,1,0,0,prime
person:brian robinson,Brian S. Robinson,2,0,1,1,1,0,1,0,prime
person:core francisco park,Core Francisco Park,2,0,1,1,1,0,1,0,prime
person:franck polleux,Franck Polleux,2,0,1,1,1,1,0,0,prime
person:gang yan,Gang Yan,2,0,1,1,1,1,0,0,prime
person:h vergara,H. Vergara,2,0,1,1,1,1,0,0,prime
person:habib benali,Habib Benali,2,0,1,1,1,1,0,0,prime
person:hermann schmidt,Hermann Schmidt,2,0,1,1,1,1,0,0,prime
person:j blagburn,J. Blagburn,2,0,1,1,1,1,0,0,prime
person:k kording,K. Kording,2,0,1,1,1,0,1,0,prime
person:lara lloret iglesias,Lara Lloret Iglesias,2,0,1,1,1,1,0,0,prime
person:m dal maschio,M. dal Maschio,2,0,1,1,1,1,0,0,prime
person:m heuvel,M. P. Heuvel,2,0,1,1,1,1,0,0,prime
person:m hoon,M. Hoon,2,0,1,1,1,1,0,0,prime
person:m preti,M. Preti,2,0,1,1,1,1,0,0,prime
person:rafael yuste,Rafael Yuste,2,0,1,1,1,1,0,0,prime
person:raunak sinha,Raunak Sinha,2,0,1,1,1,1,0,0,prime
person:reza abbasi asl,Reza Abbasi-Asl,2,0,1,1,1,1,0,0,prime
person:s brown,S. P. Brown,2,0,1,1,1,1,0,0,prime
person:s lauritzen,S. Lauritzen,2,0,1,1,1,1,0,0,prime
person:s sternson,S. Sternson,2,0,1,1,1,1,0,0,prime
person:s suweis,S. Suweis,2,0,1,1,1,1,0,0,prime
person:shin ishii,Shin Ishii,2,0,1,1,1,1,0,0,prime
person:soma mukherjee,Soma Mukherjee,2,0,1,1,1,1,0,0,prime
person:ting hao huang,Ting-hao Huang,2,0,1,1,1,1,0,0,prime
person:zhefeng gong,Zhefeng Gong,2,0,1,1,1,1,0,0,prime
person:aditi jha,Aditi Jha,2,0,1,1,0,0,2,0,prime
person:alex szalay,Alex Szalay,2,0,1,1,0,0,2,0,prime
person:andreas vlachos,Andreas Vlachos,2,0,1,1,0,1,1,0,prime
person:anna kim,Anna Kim,2,0,1,1,0,1,1,0,prime
person:beiya xu,Beiya Xu,2,0,1,1,0,2,0,0,prime
person:c rorden,C. Rorden,2,0,1,1,0,1,1,0,prime
person:carlos lois,Carlos Lois,2,0,1,1,0,2,0,0,prime
person:catherine lee,Catherine Lee,2,0,1,1,0,2,0,0,prime
person:chunhui li,Chunhui Li,2,0,1,1,0,0,2,0,prime
person:d van essen,D. V. Van Essen,2,0,1,1,0,2,0,0,prime
person:e callaway,E. Callaway,2,0,1,1,0,2,0,0,prime
person:e ozkan,E. Özkan,2,0,1,2,0,2,0,0,prime
person:franco pestilli,Franco Pestilli,2,0,1,1,0,2,0,0,prime
person:gavin yang,Gavin Yang,2,0,1,1,0,0,2,0,prime
person:jiu lin du,Jiu-lin Du,2,0,1,1,0,1,1,0,prime
person:juliane thoener,Juliane Thoener,2,0,1,1,0,2,0,0,prime
person:jun yan,Jun Yan,2,0,1,1,0,2,0,0,prime
person:krzysztof gorgolewski,Krzysztof J. Gorgolewski,2,0,1,1,0,1,1,0,prime
person:l bonilha,L. Bonilha,2,0,1,1,0,0,2,0,prime
person:m de reus,M. D. de Reus,2,0,1,1,0,2,0,0,prime
person:m macdonald,M. Macdonald,2,0,1,1,0,1,1,0,prime
person:martin weigert,Martin Weigert,2,0,1,1,0,2,0,0,prime
person:n brunel,N. Brunel,2,0,1,1,0,2,0,0,prime
person:paul sternberg,Paul W. Sternberg,2,0,1,1,0,2,0,0,prime
person:paul tiesinga,Paul H. Tiesinga,2,0,1,1,0,2,0,0,prime
person:r levi,R. Levi,2,0,1,1,0,2,0,0,prime
person:r silver,R. Silver,2,0,1,1,0,1,1,0,prime
person:r verma,R. Verma,2,0,1,1,0,1,1,0,prime
person:s bookheimer,S. Bookheimer,2,0,1,1,0,0,2,0,prime
person:s chu,S. Chu,2,0,1,1,0,2,0,0,prime
person:s saitoh,S. Saitoh,2,0,1,1,0,2,0,0,prime
person:sarah king,Sarah B. King,2,0,1,1,0,2,0,0,prime
person:susie huang,Susie Y. Huang,2,0,1,1,0,2,0,0,prime
person:t kirchhausen,T. Kirchhausen,2,0,1,1,0,1,1,0,prime
person:xiaohong xu,Xiaohong Xu,2,0,1,1,0,2,0,0,prime
person:y saeys,Y. Saeys,2,0,1,1,0,2,0,0,prime
person:yachuang hu,Yachuang Hu,2,0,1,1,0,2,0,0,prime
person:z toroczkai,Z. Toroczkai,2,0,1,1,0,2,0,0,prime
person:b hulse,B. Hulse,2,2,0,0,2,0,0,1,prime
person:barry bentley,Barry L. Bentley,2,2,0,0,2,0,0,1,prime
person:y mishchenko,Y. Mishchenko,2,2,0,0,1,1,0,1,prime
person:bryant avila,Bryant Avila,2,2,0,0,2,0,0,0,prime
person:dean pospisil,Dean A. Pospisil,2,2,0,0,2,0,0,0,prime
person:enrico corradini,Enrico Corradini,2,2,0,0,2,0,0,0,prime
person:georg kislinger,Georg Kislinger,2,2,0,0,2,0,0,0,prime
person:jason pipkin,Jason Pipkin,2,2,0,0,2,0,0,0,prime
person:leander lauenburg,Leander Lauenburg,2,2,0,0,2,0,0,0,prime
person:p kim,P. Kim,2,2,0,0,2,0,0,0,prime
person:p yadav,P. Yadav,2,2,0,0,2,0,0,0,prime
person:philip shiu,Philip K. Shiu,2,2,0,0,2,0,0,0,prime
person:v sampathkumar,V. Sampathkumar,2,2,0,0,2,0,0,0,prime
person:adam haber,Adam Haber,2,2,0,0,1,1,0,0,prime
person:angela zhang,Angela Zhang,2,2,0,0,1,1,0,0,prime
person:carlo giachello,Carlo N. G. Giachello,2,2,0,0,1,1,0,0,prime
person:fatemeh hadaeghi,Fatemeh Hadaeghi,2,2,0,0,1,0,1,0,prime
person:filip milisav,Filip Milisav,2,2,0,0,1,1,0,0,prime
person:g zamora lopez,G. Zamora-López,2,2,0,0,1,1,0,0,prime
person:ishani ganguly,Ishani Ganguly,2,2,0,0,1,1,0,0,prime
person:janne lappalainen,Janne K. Lappalainen,2,2,0,0,1,1,0,0,prime
person:kaylynn coates,Kaylynn E. Coates,2,2,0,0,1,1,0,0,prime
person:ketan mehta,Ketan Mehta,2,2,0,0,1,1,0,0,prime
person:larissa heinrich,Larissa Heinrich,2,2,0,0,1,1,0,0,prime
person:m cirunay,M. Cirunay,2,2,0,0,1,1,0,0,prime
person:m piochowiak,M. Piochowiak,2,2,0,0,1,0,1,0,prime
person:nalin dhiman,Nalin Dhiman,2,2,0,0,1,1,0,0,prime
person:p ozdil,P. G. Özdil,2,2,0,0,1,1,0,0,prime
person:t furuta,T. Furuta,2,2,0,0,1,1,0,0,prime
person:a goulas,A. Goulas,2,2,0,0,0,2,0,0,prime
person:bowen shi,Bowen Shi,2,2,0,0,0,1,1,0,prime
person:c shih,C. Shih,2,2,0,0,0,2,0,0,prime
person:elizabeth diloreto,Elizabeth M. DiLoreto,2,2,0,0,0,2,0,0,prime
person:i toker,I. A. Toker,2,2,0,0,0,2,0,0,prime
person:j roels,J. Roels,2,2,0,0,0,2,0,0,prime
person:l collins,L. Collins,2,2,0,0,0,2,0,0,prime
person:louise atkinson,Louise E. Atkinson,2,2,0,0,0,2,0,0,prime
person:lukas anneser,Lukas Anneser,2,2,0,0,0,2,0,0,prime
person:oren richter,Oren Richter,2,2,0,0,0,2,0,0,prime
person:p jusuf,P. Jusuf,2,2,0,0,0,2,0,0,prime
person:r gamanut,R. Gămănuţ,2,2,0,0,0,2,0,0,prime
person:s markert,S. Markert,2,2,0,0,0,1,1,0,prime
person:valentina baena,Valentina Baena,2,2,0,0,0,1,1,0,prime
person:vladyslava pechuk,Vladyslava Pechuk,2,2,0,0,0,2,0,0,prime
person:anthony moreno sanchez,Anthony Moreno-Sanchez,2,1,0,1,2,0,0,1,prime
person:d turner evans,D. Turner-Evans,2,1,0,1,2,0,0,1,prime
person:eleni samara,Eleni Samara,2,1,0,1,2,0,0,1,prime
person:hyun tek yim,Hyun-Tek Yim,2,1,0,1,2,0,0,1,prime
person:l varshney,L. Varshney,2,1,0,1,2,0,0,1,prime
person:p shiu,P. Shiu,2,1,0,1,2,0,0,1,prime
person:tran minh quan,Tran Minh Quan,2,1,0,1,2,0,0,1,prime
person:xinyue cui,Xinyue Cui,2,1,0,1,2,0,0,1,prime
person:changming sun,Changming Sun,2,1,0,1,1,1,0,1,prime
person:e barsotti,E. Barsotti,2,1,0,1,1,1,0,1,prime
person:m richardson,M. Richardson,2,1,0,1,1,1,0,1,prime
person:rachel wilson,Rachel I. Wilson,2,1,0,1,1,1,0,1,prime
person:a jorstad,A. Jorstad,2,1,0,1,2,0,0,0,prime
person:alex kunin,Alex Kunin,2,1,0,1,2,0,0,0,prime
person:alexandra rother,Alexandra Rother,2,1,0,1,2,0,0,0,prime
person:ali karimi,Ali Karimi,2,1,0,1,2,0,0,0,prime
person:andrea santuy,Andrea Santuy,2,1,0,1,2,0,0,0,prime
person:anjali gour,Anjali Gour,2,1,0,1,2,0,0,0,prime
person:felix gonda,Felix Gonda,2,1,0,1,2,0,0,0,prime
person:flavie bidel,Flavie Bidel,2,1,0,1,2,0,0,0,prime
person:gabor szilagyi,Gábor S. Szilágyi,2,1,0,1,2,0,0,0,prime
person:haoxing zhu,Haoxing Zhu,2,1,0,1,2,0,0,0,prime
person:jaeyeong han,Jaeyeong Han,2,1,0,1,2,0,0,0,prime
person:juan nunez iglesias,Juan Nunez-Iglesias,2,1,0,1,2,0,0,0,prime
person:julius jonaitis,Julius Jonaitis,2,1,0,1,2,0,0,0,prime
person:k sabrin,K. M. Sabrin,2,1,0,1,2,0,0,0,prime
person:m sayre,M. E. Sayre,2,1,0,1,2,0,0,0,prime
person:makoto someya,Makoto Someya,2,1,0,1,2,0,0,0,prime
person:mariela petkova,Mariela D. Petkova,2,1,0,1,2,0,0,0,prime
person:meng xu,Meng Xu,2,1,0,1,2,0,0,0,prime
person:p kosta,P. Kosta,2,1,0,1,2,0,0,0,prime
person:piero sanfilippo,Piero Sanfilippo,2,1,0,1,2,0,0,0,prime
person:rafael vescovi,Rafael Vescovi,2,1,0,1,2,0,0,0,prime
person:ritwik kumar,Ritwik K. Kumar,2,1,0,1,2,0,0,0,prime
person:s engert,S. Engert,2,1,0,1,2,0,0,0,prime
person:sarah pugliese,Sarah M. Pugliese,2,1,0,1,2,0,0,0,prime
person:sebastian huckesfeld,Sebastian Hückesfeld,2,1,0,1,2,0,0,0,prime
person:shi yan lee,Shi Yan Lee,2,1,0,1,2,0,0,0,prime
person:t sizemore,T. Sizemore,2,1,0,1,2,0,0,0,prime
person:xiaoyan sun,Xiaoyan Sun,2,1,0,1,2,0,0,0,prime
person:yuchao jiang,Yuchao Jiang,2,1,0,1,2,0,0,0,prime
person:zhangcan ding,Zhangcan Ding,2,1,0,2,2,0,0,0,prime
person:andras ecker,András Ecker,2,1,0,1,1,1,0,0,prime
person:aurelia song,Aurelia Song,2,1,0,1,1,1,0,0,prime
person:ayana hellevik,Ayana M. Hellevik,2,1,0,1,1,1,0,0,prime
person:ben piazza,Ben Piazza,2,1,0,1,1,1,0,0,prime
person:christopher lynn,Christopher W. Lynn,2,1,0,1,1,1,0,0,prime
person:chung heng yeh,Chung-Heng Yeh,2,1,0,1,1,0,1,0,prime
person:chunxiuzi liu,Chunxiuzi Liu,2,1,0,1,1,1,0,0,prime
person:e dona,E. Donà,2,1,0,1,1,1,0,0,prime
person:fei zhu,Fei Zhu,2,1,0,1,1,1,0,0,prime
person:hyeyoung lee,Hyeyoung Lee,2,1,0,1,1,1,0,0,prime
person:jayde livingstone,Jayde Livingstone,2,1,0,1,1,1,0,0,prime
person:kyle loizos,Kyle Loizos,2,1,0,1,1,1,0,0,prime
person:m ahrens,M. Ahrens,2,1,0,1,1,1,0,0,prime
person:m haberl,M. Haberl,2,1,0,1,1,1,0,0,prime
person:mark dombrovski,Mark Dombrovski,2,1,0,1,1,1,0,0,prime
person:markus reigl,Markus Reigl,2,1,0,1,1,1,0,0,prime
person:maryam majeed,Maryam Majeed,2,1,0,1,1,1,0,0,prime
person:michael devine,Michael J. Devine,2,1,0,1,1,1,0,0,prime
person:morgan sanchez,Morgan Sanchez,2,1,0,1,1,0,1,0,prime
person:nikul ukani,Nikul H. Ukani,2,1,0,1,1,0,1,0,prime
person:paul watkins,Paul V. Watkins,2,1,0,1,1,1,0,0,prime
person:po yuan wang,Po-Yuan Wang,2,1,0,1,1,0,1,0,prime
person:r egger,R. Egger,2,1,0,1,1,1,0,0,prime
person:r giuly,R. Giuly,2,1,0,1,1,0,1,0,prime
person:s mikula,S. Mikula,2,1,0,1,1,1,0,0,prime
person:samuel asinof,Samuel K Asinof,2,1,0,1,1,0,1,0,prime
person:snehil dey,Snehil Dey,2,1,0,1,1,1,0,0,prime
person:sung yong kim,Sung Yong Kim,2,1,0,1,1,1,0,0,prime
person:xiaolin huang,Xiaolin Huang,2,1,0,1,1,1,0,0,prime
person:xin yuan,Xin Yuan,2,1,0,1,1,1,0,0,prime
person:y kubota,Y. Kubota,2,1,0,1,1,0,1,0,prime
person:yan hao,Yan Hao,2,1,0,1,1,1,0,0,prime
