work_id,canonical_paper_id,source_group,year,venue,doi,title,publication_types,has_abstract,abstract_chars,record_type,is_research_paper,confidence,signal_count,evidence,title_rule,title_rule_type,title_rule_strength,title_match,publication_type_signal,publication_type_signal_type,publication_type_signal_strength,vetoed_publication_type_signals,research_publication_types,signals_conflict,watchlist_titles,review_queue,review_reasons
work_9898073137d85af3,e79311483558d91849635a769222b6e61e1c2387,unresolved,2018.0,The Journal of comparative neurology,10.1002/cne.24560,Whole Mouse Brain Connectomics,JournalArticle,True,1201,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_98c9d37f945f31c2,09294ce2fa8ea06e3e64e1187c3a50f041a8a673,unresolved,2021.0,Operative Neurosurgery,10.1093/ons/opab109,The Unique Fiber Anatomy of Middle Temporal Gyrus Default Mode Connectivity,JournalArticle,True,1571,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_98d69ce42c18ba7f,2dc3a317bda45b2f80da8a279166883be9caec37,unresolved,2020.0,,10.1117/12.2569118,Analysis of multilayer brain connectivity in Alzheimer’s disease,,True,911,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9906649d49324506,0fa24566fb96c58eb13f494deb4d75115c9e8441,core_audit,2025.0,Nature Methods,10.1038/s41592-025-02943-5,Connectomics beyond electron microscopy,JournalArticle,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_990d7d6abfa17e5a,49b4c9471682b79fa721b0e1f4f56ef08283c0b9,core_audit,2019.0,bioRxiv,10.1101/852863,Enabling FIB-SEM Systems for Large Volume Connectomics and Cell Biology,,True,2040,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_991f78c0915f23f3,f9f45228279519ce807e0e025908ebbb58d2b461,core_audit,2023.0,bioRxiv,10.1101/2023.10.20.563322,Presynaptic inhibition selectively suppresses leg proprioception in behaving Drosophila,,True,1125,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9942d849a5c5e13d,c4d854296b24df0f8931544faf6d44ba459bb9e0,core_audit,2021.0,bioRxiv,10.1101/2021.11.29.470485,Neuropeptide signalling shapes feeding and reproductive behaviours in male C. elegans,,True,1232,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_994933ce77707057,18d766543c4becc9d631b4340491b7a716e98968,core_audit,2021.0,Cell and Tissue Research,10.1007/s00441-020-03371-x,Dopamine modulation of sensory processing and adaptive behavior in flies,Review;JournalArticle,True,1651,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9952e1421e932a54,539e0862b69d57765cff38da9e98bb1ccaf11eef,core_audit,2025.0,bioRxiv,10.1101/2025.11.16.688700,CochleaNet: deep learning-based image analysis for cochlear connectomics and gene therapy,,True,1083,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_996b2af6c3e4411e,0608f40565e35a7e6ea95aa6fa2929eb42b4f3cb,unresolved,2023.0,International Conference on Medical Imaging with Deep Learning,,Spatio-Temporal Encoding of Brain Dynamics with Surface Masked Autoencoders,JournalArticle,True,1715,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_998646f6a6b8a3af,52d6d7c409332b75fcf68e55a11c48cc5300928e,unresolved,2018.0,bioRxiv,10.1016/j.neuroimage.2019.02.018,Exploring the limits of network topology estimation using diffusion-based tractography and tracer studies in the macaque cortex,JournalArticle,True,1181,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_99af4f43ce2c4f19,fe3e0c4233da0701be7382999f482e94512dbe42,core_audit,2017.0,bioRxiv,10.1016/j.neuroimage.2019.01.010,Neuron density fundamentally relates to architecture and connectivity of the primate cerebral cortex,JournalArticle,True,1925,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_99b1286a7d3d300e,28c7070aaf957554d03b3009ee2d9910a0324537,unresolved,2021.0,bioRxiv,10.1016/j.neuroimage.2022.119327,Insights from the IronTract challenge: Optimal methods for mapping brain pathways from multi-shell diffusion MRI,JournalArticle,True,1327,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_99f9883d51253b96,302c0316afdb6593328732ee0c2ea917ef9672f3,unresolved,2025.0,Journal of Medical Imaging,10.1117/1.jmi.12.1.014004,Learning disentangled representations to harmonize connectome network measures,JournalArticle,True,1728,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9a1be5094988cacb,0576ebb73d3ccbe9ec9211a0123d225bd5794e25,unresolved,,ISMRM Annual Meeting,10.58530/2024/4081,A 64-channel ex-vivo brain coil array for temperature-controlled diffusion imaging with the Connectome 2.0 MRI scanner,,True,973,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9a21d8fa753f5a6a,5b36977c3396378f750b02a2a6ab58e54ac3ada5,core_audit,2023.0,bioRxiv,10.1101/2023.11.19.567707,Mechanosensory and command contributions to the Drosophila grooming sequence,JournalArticle,True,1537,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9a4cc4ec5c4fadb0,a161c1b5305bad2ea0450ae0e066fe307ade25e5,core_audit,2023.0,Current Biology,10.1016/j.cub.2023.12.003,Molecular organization of neuronal cell types and neuromodulatory systems in the zebrafish telencephalon,JournalArticle,True,1256,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9a542e6f7143d000,07175b89cb615f5d409e69259b718eefc61c8f04,unresolved,2020.0,Translational Neurodegeneration,10.1186/s40035-020-00200-7,The human olfactory system in two proteinopathies: Alzheimer’s and Parkinson’s diseases,Review;JournalArticle,True,1818,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9a5efe04b358bc6f,1502562faf6e28a89e2c03599422e73d99eed78e,unresolved,2018.0,NeuroImage,10.1016/j.neuroimage.2018.07.057,Neonatal Brain Injury and Aberrant Connectivity,Review;JournalArticle,True,2212,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9a6cff3c181917c8,f52b6c4b4be8ad1042f9be3674e583f809cdb559,core_audit,2024.0,eLife,10.7554/elife.90133,Homeodomain proteins hierarchically specify neuronal diversity and synaptic connectivity,JournalArticle,True,1155,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9a713d203e46222d,bee25bd1e23078de0bc4c036a0ac755dc0beb7c0,unresolved,,ISMRM Annual Meeting,10.58530/2023/1031,Comparing Techniques for Multi-Site Harmonization of Structural Connectivity,,True,723,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9a76a14a476895de,2be783a2b5175721687d9fed259cd3870c8be344,unresolved,2022.0,bioRxiv,10.1101/2022.07.19.500546,Age-related Macular Degeneration is associated with faster rates of structural brain changes and widespread differences in connectivity,,True,2415,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9aa30eba16d1b91e,aee1f64de7f170f85c670ef3c5bfebaeb62ae157,unresolved,2023.0,Journal of the Endocrine Society,10.1210/jendso/bvad114.2083,SAT412 Effects Of Gender-Affirming Hormone Therapy On The Connectivity Of Intrinsic Brain Networks,JournalArticle,True,3116,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9ac59e2c72f3791f,1adb2ee2ca97d524845e0579fe61e563d2cdcb9e,unresolved,2021.0,bioRxiv,10.1101/2021.01.11.426052,Toward Optimized and Predictive Connectomics at Scale,,True,1750,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9adeabbddfc40832,1054e875573c663ca190cc2e95f380625c141950,unresolved,2019.0,NeuroImage,10.1016/j.neuroimage.2019.116276,Deep Neural Networks and Kernel Regression Achieve Comparable Accuracies for Functional Connectivity Prediction of Behavior and Demographics,JournalArticle,True,1718,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9ae9d632f2fcbc12,74e43a1f4301bf512a5f190928fb3d6c07aad722,core_audit,2023.0,Frontiers in Neural Circuits,10.3389/fncir.2023.1223334,Distinctive features of the central synaptic organization of Drosophila larval proprioceptors,JournalArticle,True,1808,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9afd52eda713fdf9,cd703a1bfa68070f6a8640e7b052c0769aa3593a,unresolved,2021.0,Medical Image Anal.,10.1016/j.media.2021.102082,Deep Fusion of Brain Structure-Function in Mild Cognitive Impairment,JournalArticle,True,1680,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b04387f1c164376,00c620defaa00a1d5fe41309ab4d4ceede769cfb,core_audit,2025.0,European Journal of Neuroscience,10.1111/ejn.16673,Critical Regions and Connections Form Pathways and Clusters in the Mouse Brain,JournalArticle,True,1805,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b0affa5a4f9b682,2245b7da230bb79d2844f11e29cfd28698a4d8e8,core_audit,2012.0,PLoS ONE,10.1371/journal.pone.0037292,Graph Theoretical Model of a Sensorimotor Connectome in Zebrafish,JournalArticle,True,1835,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b0eb006e536785b,f97042ea9e3150a24165a1c4e4b2fabc1ef802bb,unresolved,2017.0,,10.1200/jco.2017.35.15_suppl.2050,Characterizing glioma microenvironment with ultra-high gradient diffusion MRI.,,True,1023,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b193de12f3c0e03,57335e48b8bbbacce3523e2a4c1a65cdbb8f82e2,role_bridge,2024.0,"International Symposium on Vision, Modeling, and Visualization",10.2312/vmv.20241196,SVDAG Compression for Segmentation Volume Path Tracing,JournalArticle,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b19cf10afc82f84,4755def4ae0d53b364ea5f875e40df43468f7bb6,unresolved,2020.0,bioRxiv,10.1101/2020.09.08.287110,Graph neural fields: A framework for spatiotemporal dynamical models on the human connectome,JournalArticle,True,3154,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b23efa50c50392e,4f86da8586050030fc4061f787129d1fd87caba4,core_audit,2019.0,Neuroinformatics,10.1007/s12021-019-09443-w,Diverse Community Structures in the Neuronal-Level Connectome of the Drosophila Brain,JournalArticle,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b2bee51208c52e0,33e2e884a5f6a262d5e664760a3503f13a26a7ef,role_bridge,2024.0,Computer Vision and Pattern Recognition,10.1109/cvpr52733.2024.02100,FISBe: A Real-World Benchmark Dataset for Instance Segmentation of Long-Range thin Filamentous Structures,JournalArticle;Conference,True,1587,research_paper,True,high,0,research_publication_type:Conference,,,,,,,,,Conference,False,,False,
work_9b32917a4d853259,de0a94dc6109a3c778a21ba4533d564e85ee1513,unresolved,2016.0,GigaScience,10.1186/s13742-016-0147-0,2015 Brainhack Proceedings,,True,2971,research_paper,True,medium,0,watchlist_title:proceedings_mention,,,,,,,,,,False,proceedings_mention,True,watchlist_title
work_9b3735cb6647c16e,709ad9f491218a973b49661507344c4ddc89d670,core_audit,2018.0,Toxins,10.3390/toxins10070295,Unilateral Botulinum Neurotoxin-A Injection into the Striatum of C57BL/6 Mice Leads to a Different Motor Behavior Compared with Rats,JournalArticle,True,1484,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b3e284c74fcc4ce,749488655ef65579ac67830e9bef0123dee255f5,core_audit,2024.0,bioRxiv,10.1101/2024.09.02.610892,A gut-brain-gut interoceptive circuit loop gates sugar ingestion in Drosophila,JournalArticle,True,1390,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9b482c9ad48d212f,7dbb7bfc0ce35216d2a2a4d4ad702027d42a65ae,core_audit,2014.0,Scientific Data,10.1038/sdata.2014.46,Synaptic molecular imaging in spared and deprived columns of mouse barrel cortex with array tomography,JournalArticle;Dataset,True,1564,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9bbd63f1aa177d2c,00af4504cd311dd35e3df261b34fa49d5f182daa,core_audit,2017.0,Current Opinion in Insect Science,10.1016/j.cois.2017.09.011,Learning from connectomics on the fly.,Review;JournalArticle,True,1512,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9bc341caddd144e5,566bb72c4fd6d47d32ac8736ad45412a0df52818,core_audit,2019.0,Front. Neural Circuits,10.3389/fncir.2019.00005,DVID: Distributed Versioned Image-Oriented Dataservice,JournalArticle,True,1399,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9be41e9459df8595,6503805f2b51746e3115dbb28483d7a21652ebbf,core_audit,2026.0,arXiv.org,10.48550/arxiv.2606.21940,DevoTG: Temporal Graph Neural Networks for Modeling C. elegans Developmental Connectomics,JournalArticle,True,1676,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9c06948dcb8eaafa,92cae79c05bd2e4b326272f4793b9243db4079d1,core_audit,2025.0,bioRxiv,10.1101/2025.03.21.644681,Serotonin selectively modulates visual responses of object motion detectors in Drosophila,JournalArticle,True,2470,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9c08909531c6378c,58509f7d6347cc5ca2be2981d8c4de402000998c,core_audit,2025.0,Brain Science,10.3390/brainsci16010018,The Connectomic Glutamate Framework for Depression: Bridging Molecular Plasticity and Network Reorganization,Review;JournalArticle,True,1644,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9c0a21978f0e5e38,8293706181f8c5fea419c66d2277dfdfbef5603c,role_bridge,2019.0,Nature Reviews Neuroscience,10.1038/s41583-019-0177-6,A cross-disorder connectome landscape of brain dysconnectivity,Review;JournalArticle,True,1395,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9c0fed59f7a0812e,f0e514dadc907566e35e460eb8af66394103c348,core_audit,2023.0,iScience,10.1016/j.isci.2023.108113,Regional variation in the organization and connectivity of the first synapse in the primate night vision pathway,JournalArticle,True,1057,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9c39732e07985a6f,24d02d40dd27fca1c2a5bd4de7d492b416575acc,core_audit,2021.0,Brain : a journal of neurology,10.1093/brain/awab234,Erratum to: The Developing Human Connectome Project: typical and disrupted perinatal functional connectivity.,,False,0,erratum_correction,False,medium,1,title_rule:erratum='Erratum',erratum,erratum_correction,unambiguous,Erratum,,,,,,False,,True,unconfirmed_nonpaper_medium_confidence
work_9c4b0cbf3aef53a4,d6e78e4510321771fedb4ca2dfdc8fadb112cbce,core_audit,2009.0,Current Opinion in Neurobiology,10.1016/j.conb.2009.04.004,Molecular mechanisms underlying neural circuit formation,Review;JournalArticle,True,892,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9c698adb95f0dbf8,df44faed2dd709ca8a92e55a410b1166739268c9,unresolved,2013.0,NeuroImage,10.1016/j.neuroimage.2013.04.073,Networks of Task Co-Activations,Review;JournalArticle,True,1037,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9c703df2a489f7a3,3bc4c59332ddc30f3a4021fd7b47c83e2f78776b,core_audit,2026.0,Nature Communications,10.1038/s41467-026-72152-x,Centralized brain networks controlling antennal grooming coordination,JournalArticle,True,1719,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9c793beef4ae25c0,0d035d9f616b261deb3c608a322e7cf67d2c036a,core_audit,2022.0,Nature Physics,10.1038/s41567-023-02267-1,Impact of physicality on network structure,JournalArticle,True,1480,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9c860a2ea3b85422,94cc89d0463083f1556250d79642e8558debc5b6,role_bridge,2019.0,IEEE Access,10.1109/access.2019.2917932,A New Framework to Reduce Doctor’s Workload for Medical Image Annotation,JournalArticle,True,1857,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9c892cfd1d3dbe01,51f40c03c6cbdb9c840c0391c78af99ca7e2c7f7,role_bridge,2026.0,arXiv.org,10.48550/arxiv.2603.00887,VEMamba: Efficient Isotropic Reconstruction of Volume Electron Microscopy with Axial-Lateral Consistent Mamba,JournalArticle,True,1446,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9c8ec5c8a0f6c6a4,4aefbb20f179673434b85675b3a0920ba4fd1dea,unresolved,2020.0,Australian and New Zealand journal of psychiatry (Print),10.1177/0004867420978284,Decreased integration of the frontoparietal network during a working memory task in major depressive disorder,JournalArticle,True,1975,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9c9f4e53759c2241,02bfaa50bb369a998f1646c29050cb14d533a5eb,unresolved,2020.0,Human Brain Mapping,10.1002/hbm.24989,Sensory‐motor network topology in multiple sclerosis: Structural connectivity analysis accounting for intrinsic density discrepancy,JournalArticle,True,1745,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9ca6628105d0c4ad,22a68d81c431c6bf930aced241ca21dedc8cf01d,role_bridge,2023.0,Acta Neurochirurgica,10.1007/s00701-023-05611-9,Technical report: surgical preparation of human brain tissue for clinical and basic research,JournalArticle,True,2058,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9ca8460cc0327e9f,3b68d8a9a5505506c7b1f7785eebd7f91dca2955,unresolved,2020.0,Current Opinion in Neurobiology,10.1016/j.conb.2020.11.002,Brain Connectomes Come of Age,Review;JournalArticle,True,1004,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9cce9112b143d3f9,a20cd217b0d23dca911945cbfca1a67d4c09ec66,unresolved,2008.0,Nature Reviews Neuroscience,10.1038/nrn2391,A technicolour approach to the connectome,Review;JournalArticle,False,0,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9cf37af903ebae0b,42a9c19687fb319e14d7dcbd32433d4e968bdd18,unresolved,2021.0,bioRxiv,10.1101/2021.02.15.431253,"Exploring MEG brain fingerprints: evaluation, pitfalls, and interpretations",JournalArticle,True,2513,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9cfe282e43639758,63ecadf30f97c2cc9b52cdbdb39025fbacca2f7c,core_audit,2020.0,Journal of neurogenetics,10.1080/01677063.2020.1712598,Towards a functional connectome in Drosophila,JournalArticle,True,1459,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9d0a8110aa5c5e21,d31e49826f582868b52aa1c8b35785f2deb22871,core_audit,2013.0,IEEE Computer Graphics and Applications,10.1109/mcg.2013.55,Exploring the Connectome,JournalArticle,True,980,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9d1fd7c1e62a9132,a854fbe52043ccd45ed36687b762dc6bab91d708,unresolved,2021.0,Brain Imaging and Behavior,10.1007/s11682-021-00585-7,Predicting cognitive scores with graph neural networks through sample selection learning,JournalArticle,True,1658,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9d4f57c09eaa7da1,d86b030995b220a08b0bfe4ca5ab18714d77c4bf,core_audit,2018.0,eLife,10.7554/elife.35692,Neurexin directs partner-specific synaptic connectivity in C. elegans,JournalArticle,True,1152,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9d69bc9658e71d7d,270706ff691e15c876a4b9ef11dd48dfee7a0cfc,unresolved,2022.0,Brain Communications,10.1093/braincomms/fcac049,Brain network topology early after stroke relates to recovery,JournalArticle,True,2863,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9d83dbc803df0792,db02ab54bff5af367a2cb1a87ad7cc1a787c4ce3,unresolved,2022.0,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.48550/arxiv.2207.02402,White Matter Tracts are Point Clouds: Neuropsychological Score Prediction and Critical Region Localization via Geometric Deep Learning,JournalArticle,True,1761,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9d86f6fa96f3715f,fd7c79431a676855f70e8a263bf397ff5294c3e1,unresolved,2016.0,Neuroscience and Biobehavioral Reviews,10.1016/j.neubiorev.2017.01.016,Brain and Cognitive Reserve: Translation via Network Control Theory,Review;JournalArticle,True,1336,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9d96b84703d1ad10,62f36928127a5dc8e0d5b8e06039d664f81c3200,core_audit,2013.0,PLoS ONE,10.1371/journal.pone.0054050,Computer Assisted Assembly of Connectomes from Electron Micrographs: Application to Caenorhabditis elegans,JournalArticle,True,680,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9db51ef8dabb0d9b,ffbf2bf3e4500c03f00fba79f828f24eb27109bb,unresolved,2020.0,bioRxiv,10.1101/2020.12.18.423291,Functional idiosyncrasy has a shared topography with group-level connectivity alterations in autism,,True,1866,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9dce70e48de32e7e,04a321365d48e135b9536bf64dffffd8bc7e3c5f,unresolved,2022.0,Biological Psychiatry,10.1016/j.biopsych.2022.05.031,Shared and Specific Patterns of Structural Brain Connectivity Across Affective and Psychotic Disorders.,JournalArticle,True,1901,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9dfced92a28430ca,d1badeee6d15ee14350f6349ec7c5a4d72c3cb27,unresolved,2025.0,NeuroImage,10.1016/j.neuroimage.2025.121648,Emergence of functional topography in the neonatal white matter,JournalArticle,True,1605,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9e0110067bc7b00a,df97e4a2aa1e570166ad07e4e59a67fcc8936f24,core_audit,2020.0,Current Opinion in Neurobiology,10.1016/j.conb.2020.01.013,Cortical synaptic architecture supports flexible sensory computations,Review;JournalArticle,True,719,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9e1637e479d62c81,ce23c489661644cb37575e121911ed2ba1a4c230,core_audit,2021.0,bioRxiv,10.1101/2021.10.27.465906,A Riemannian approach to predicting brain function from the structural connectome,JournalArticle,True,1148,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9e3049a0bf2da371,d25ebe695119d64b3ab9f56e75141aa4838033b4,unresolved,2022.0,BME Frontiers,10.34133/2022/9783128,Automated Segmentation and Connectivity Analysis for Normal Pressure Hydrocephalus,JournalArticle,True,1682,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9e3d9326ebd1b0f4,184f3223e760445fbce4683b311113f985ee7334,core_audit,2020.0,bioRxiv,10.1101/2020.01.19.911453,Complete Connectomic Reconstruction of Olfactory Projection Neurons in the Fly Brain,JournalArticle,True,2014,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9e41714ed101643b,ab742b33579b3c447ccf71e4ac0e1785f3d28ab5,unresolved,2021.0,PRIME@MICCAI,10.1007/978-3-030-87602-9_2,A Few-Shot Learning Graph Multi-trajectory Evolution Network for Forecasting Multimodal Baby Connectivity Development from a Baseline Timepoint,JournalArticle,True,1836,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9e4d4abac1d62570,620c41d0adcbabc209a30ae3aa92171b41607038,unresolved,2014.0,Neurology,10.1212/wnl.82.10_supplement.p4.012,Assessing Brain System Dysfunction In Amnesic Mild Cognitve Impairment Through MRI-Based Connectomics (P4.012),JournalArticle,True,3358,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9e5e8182976fb305,8a32657a85c9d6b7ccab15c8c1d93fc1bd9c3f92,unresolved,2025.0,Network Neuroscience,10.1162/netn_a_00436,Multilayer network analysis across cortical depths in 7-T resting-state fMRI,JournalArticle,True,1619,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9e904231d98c5d95,7027227e8021b1fb1caa9b62ab85d39661e7a941,unresolved,2021.0,npj Schizophrenia,10.1038/s41537-021-00183-y,Reply to: “Historical pursuits of the language pathway hypothesis of schizophrenia”,LettersAndComments;Review,True,5733,editorial_commentary,False,medium,2,title_rule:reply_to='Reply to:'; weak_publication_type:LettersAndComments; research_publication_type:Review,reply_to,editorial_commentary,unambiguous,Reply to:,,,,,Review,True,,True,unconfirmed_nonpaper_medium_confidence;signal_conflict;nonpaper_with_substantial_abstract
work_9ea9181c0d4620fd,aeb869fb5b8beee3aff57314a5e3f92a4233e450,core_audit,2020.0,bioRxiv,10.1101/2020.08.21.260984,Whole-animal connectome and cell-type complement of the three-segmented Platynereis dumerilii larva,,True,1069,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9ebc5a7fb435c6cf,664a1a303154754cfbe95390771182ba17558344,core_audit,2019.0,bioRxiv,10.1101/548412,"Work Flows for Cellular Epidemiology, From Conception to Translation",Review,True,1430,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9ec0e96a45077d8a,cc8cc449a51be0dfab7122b6d4e231dcd18949b7,core_audit,2021.0,Current Opinion in Neurobiology,10.1016/j.conb.2021.10.006,Neural architectures in the light of comparative connectomics,Review;JournalArticle,True,808,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9ecc484b6abe5b95,cdceba05cbbc1e35692733058dd8d1e85a1d3ec7,unresolved,2018.0,Brain Structure and Function,10.1007/s00429-018-1628-y,Diffusion MRI-based cortical connectome reconstruction: dependency on tractography procedures and neuroanatomical characteristics,,True,1906,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9ecf254cc9ce8dc2,680cce41cc6e25c9e2ca21bbde8c3625a41fcc03,unresolved,2017.0,,,A central limit theorem for an omnibus embedding of random dot product graphs,,True,1663,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9ede7463718bbe8e,e4907d66480d7a0539e9b015d7c083cf65bcf25e,unresolved,2023.0,Addiction,10.1111/add.16330,Brain structural covariance network features are robust markers of early heavy alcohol use,JournalArticle,True,2044,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9eee66a5d07f1b3e,5ecf7a70260c52d940863c62e7131f103b8ca8df,unresolved,2024.0,Parkinsonism & Related Disorders,10.1016/j.parkreldis.2024.107230,Structural and functional connectomics of the olfactory system in Parkinson's disease: a systematic review.,Review;JournalArticle,True,1784,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9eefccb796e15566,34d1ce42ae56186723d1de1199f25c9724e36b6c,core_audit,2015.0,Philosophical Transactions of the Royal Society B: Biological Sciences,10.1098/rstb.2014.0309,The beginning of connectomics: a commentary on White et al. (1986) ‘The structure of the nervous system of the nematode Caenorhabditis elegans’,Review;JournalArticle,True,953,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_9f12b798032ecf3b,22b720b39f82aa0953be923ff5d3923829fd7aca,unresolved,2023.0,,,Robust Fiber Orientation Distribution Function Estimation Using Deep Constrained Spherical Deconvolution for Diffusion MRI,,True,1882,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9f1aee5bf41f83bb,64e46145aa3d345d46b068a283199ca6c65fd884,role_bridge,2020.0,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2011532117,A connectomics approach to understanding a retinal disease,JournalArticle,True,1602,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_9f1fa6649aef5d3c,537c4d7d9365fe6691e733d340cc8f13860377e3,core_audit,2025.0,Biomedicines,10.3390/biomedicines13102363,Organization and Community Usage of a Neuron Type Circuitry Knowledge Base of the Hippocampal Formation,JournalArticle,True,1563,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
