paper_id,title,abstract,year,venue,citation_count,doi,pmid,arxiv_id,publication_types,publication_date,url,fields_of_study,fields_of_study_provenance,authors,query_ids,query_axes,retrieval_channels,keep,scope_reasons,direct_scope_hits,resolution_hits,network_hits,qc_hits,infrastructure_hits,health_hits,people_development_hits,macroscale_hits,core_refs_cited,core_citers,core_direct_proximity,is_retained,is_core,bridge_origin,macroscale_flag,bridge_training_outreach,bridge_health,bridge_proofreading_annotation,bridge_infrastructure_methods,bridge_network_science,bridge_any,bridge_review_class
5f4cd11efd15718059fd1a1bf129b26546bfea39,De Novo Assembly and Annotation of Salvia splendens Transcriptome Using the Illumina Platform,"Background As an important perennial herbaceous flower, Salvia splendens possesses high ornamental value. Understanding its branching processes may help scientists select the best plant type. Although Salvia splendens is a frequently-used horticultural flower, only limited transcriptomic or genomic research is available in public databases. In the present study, we, for the first time, constructed a comprehensive dataset for Salvia splendens through de novo high-throughput transcriptome sequencing. Methodology/Principal Findings We performed de novo transcriptome sequencing on two different branching type plants (Strain 35 and Cailinghong) using the Illumina paired-end sequencing technology. For Strain 35, a total of 16,488,829 reads were generated and assembled into 38,498 unigenes, with a mean length of approximately 779 bp. For Cailinghong, 16,464,713 reads were generated and assembled into 34,302 unigenes, with a mean length of approximately 812 bp. Moreover, a total of 49,310 unigenes for Salvia splendens were identified, among them 33,925 (68.80%) were annotated in the non-redundant NCBI database, 25,371 (51.45%) were annotated in the Swiss-Prot database, while 24,888 (50.47%) and 9,896 (20.07%) unigenes were assigned to gene ontology categories and clusters of orthologous groups, respectively. Using the Kyoto Encyclopedia of Genes and Genomes pathway database, we identified 134 differently expressed unigenes between Strain 35 and Cailinghong, and then these unigenes were mapped to 79 pathways. In addition, we detected 2,453 simple sequence repeats (SSRs). Conclusions We obtained a comprehensive transcriptomic information from this work and provided a valuable resource of transcript sequences of Salvia splendens in public databases. Moreover, some candidate genes potentially involved in branching were identified. Furthermore, numerous obtained SSRs might contribute to marker-assisted selection. These data could be further utilized in functional genomics studies on Salvia splendens.",2014.0,PLoS ONE,37,10.1371/journal.pone.0087693,24622329.0,,JournalArticle,2014-03-12,https://www.semanticscholar.org/paper/5f4cd11efd15718059fd1a1bf129b26546bfea39,Biology;Environmental Science;Materials Science,Biology|s2-fos-model;Environmental Science|s2-fos-model;Materials Science|s2-fos-model,Xiuxiu Ge; Hongwei Chen; Hongli Wang; Aiping Shi; Kefeng Liu,,,1hop_citations,False,,,,,annotation,annotation;database,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
7ac8c05b935482c65d28e5785dfbe97fb7a15e4b,BambooGDB: a bamboo genome database with functional annotation and an analysis platform,"Bamboo, as one of the most important non-timber forest products and fastest-growing plants in the world, represents the only major lineage of grasses that is native to forests. Recent success on the first high-quality draft genome sequence of moso bamboo (Phyllostachys edulis) provides new insights on bamboo genetics and evolution. To further extend our understanding on bamboo genome and facilitate future studies on the basis of previous achievements, here we have developed BambooGDB, a bamboo genome database with functional annotation and analysis platform. The de novo sequencing data, together with the full-length complementary DNA and RNA-seq data of moso bamboo composed the main contents of this database. Based on these sequence data, a comprehensively functional annotation for bamboo genome was made. Besides, an analytical platform composed of comparative genomic analysis, protein–protein interactions network, pathway analysis and visualization of genomic data was also constructed. As discovery tools to understand and identify biological mechanisms of bamboo, the platform can be used as a systematic framework for helping and designing experiments for further validation. Moreover, diverse and powerful search tools and a convenient browser were incorporated to facilitate the navigation of these data. As far as we know, this is the first genome database for bamboo. Through integrating high-throughput sequencing data, a full functional annotation and several analysis modules, BambooGDB aims to provide worldwide researchers with a central genomic resource and an extensible analysis platform for bamboo genome. BambooGDB is freely available at http://www.bamboogdb.org/. Database URL: http://www.bamboogdb.org",2014.0,Database J. Biol. Databases Curation,68,10.1093/database/bau006,24602877.0,,JournalArticle,2014-03-05,https://www.semanticscholar.org/paper/7ac8c05b935482c65d28e5785dfbe97fb7a15e4b,Environmental Science;Biology;Materials Science,Environmental Science|s2-fos-model;Biology|s2-fos-model;Materials Science|s2-fos-model,Hansheng Zhao; Zhenhua Peng; B. Fei; Lubin Li; Tao Hu; Zhimin Gao; Zehui Jiang,,,1hop_citations,False,,,,,annotation,annotation;database;visualization,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
637e8662e1cb6c597ea6f0b5d156d437e4dca4eb,Genome sequencing and annotation of Amycolatopsis vancoresmycina strain DSM 44592T,"We report the 9.0-Mb draft genome of Amycolatopsis vancoresmycina strain DSM 44592T, isolated from Indian soil sample; produces antibiotic vancoresmycin. Draft genome of strain DSM44592T consists of 9,037,069 bp with a G+C content of 71.79% and 8340 predicted protein coding genes and 57 RNAs. RAST annotation indicates that strains Streptomyces sp. AA4 (score 521), Saccharomonospora viridis DSM 43017 (score 400) and Actinosynnema mirum DSM 43827 (score 372) are the closest neighbors of the strain DSM 44592T.",2013.0,Genomics Data,5,10.1016/j.gdata.2013.10.006,26484057.0,,JournalArticle,2013-11-27,https://www.semanticscholar.org/paper/637e8662e1cb6c597ea6f0b5d156d437e4dca4eb,Biology;Environmental Science,Biology|s2-fos-model;Environmental Science|s2-fos-model,Navjot Kaur; Shailesh Kumar; S. Mayilraj,,,1hop_citations,False,,,,,annotation,annotation,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
e18879aed8da0c65c056a0ec67d673768a5ccf19,"Genome sequencing and annotation of Laceyella sacchari strain GS 1-1, isolated from hot spring, Chumathang, Leh, India","We report the 3.3-Mb draft genome of Laceyella sacchari strain GS 1-1, isolated from hot spring water sample, Chumathang, Leh, India. Draft genome of strain GS 1-1 consists of 3, 324, 316 bp with a G + C content of 48.8% and 3429 predicted protein coding genes and 75 RNAs. Geobacillus thermodenitrificans strain NG80-2, Geobacillus kaustophilus strain HTA426 and Geobacillus sp. Strain G11MC16 are the closest neighbors of the strain GS 1-1.",2013.0,Genomics Data,5,10.1016/j.gdata.2013.10.007,26484058.0,,JournalArticle,2013-11-27,https://www.semanticscholar.org/paper/e18879aed8da0c65c056a0ec67d673768a5ccf19,Biology;Environmental Science,Biology|s2-fos-model;Environmental Science|s2-fos-model,Navjot Kaur; Amit Arora; Narender Kumar; S. Mayilraj,,,1hop_citations,False,,,,,annotation,annotation,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
6605480185293b98c0bfea4771c5e6764de760d8,Genome Annotation of Burkholderia sp. SJ98 with Special Focus on Chemotaxis Genes,"Burkholderia sp. strain SJ98 has the chemotactic activity towards nitroaromatic and chloronitroaromatic compounds. Recently our group published draft genome of strain SJ98. In this study, we further sequence and annotate the genome of stain SJ98 to exploit the potential of this bacterium. We specifically annotate its chemotaxis genes and methyl accepting chemotaxis proteins. Genome of Burkholderia sp. SJ98 was annotated using PGAAP pipeline that predicts 7,268 CDSs, 52 tRNAs and 3 rRNAs. Our analysis based on phylogenetic and comparative genomics suggest that Burkholderia sp. YI23 is closest neighbor of the strain SJ98. The genes involved in the chemotaxis of strain SJ98 were compared with genes of closely related Burkholderia strains (i.e. YI23, CCGE 1001, CCGE 1002, CCGE 1003) and with well characterized bacterium E. coli K12. It was found that strain SJ98 has 37 che genes including 19 methyl accepting chemotaxis proteins that involved in sensing of different attractants. Chemotaxis genes have been found in a cluster along with the flagellar motor proteins. We also developed a web resource that provides comprehensive information on strain SJ98 that includes all analysis data (http://crdd.osdd.net/raghava/genomesrs/burkholderia/).",2013.0,PLoS ONE,12,10.1371/journal.pone.0070624,23940608.0,,JournalArticle;Study,2013-08-05,https://www.semanticscholar.org/paper/6605480185293b98c0bfea4771c5e6764de760d8,Biology;Environmental Science,Biology|s2-fos-model;Environmental Science|s2-fos-model,Shailesh Kumar; S. Vikram; Gajendra P. Raghava,,,1hop_citations,False,,,,,annotation,annotation,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
4f44bba651b24011ca4ffbda590c4fffb87ea787,"De Novo Assembly, Functional Annotation and Comparative Analysis of Withania somnifera Leaf and Root Transcriptomes to Identify Putative Genes Involved in the Withanolides Biosynthesis","Withania somnifera is one of the most valuable medicinal plants used in Ayurvedic and other indigenous medicine systems due to bioactive molecules known as withanolides. As genomic information regarding this plant is very limited, little information is available about biosynthesis of withanolides. To facilitate the basic understanding about the withanolide biosynthesis pathways, we performed transcriptome sequencing for Withania leaf (101L) and root (101R) which specifically synthesize withaferin A and withanolide A, respectively. Pyrosequencing yielded 8,34,068 and 7,21,755 reads which got assembled into 89,548 and 1,14,814 unique sequences from 101L and 101R, respectively. A total of 47,885 (101L) and 54,123 (101R) could be annotated using TAIR10, NR, tomato and potato databases. Gene Ontology and KEGG analyses provided a detailed view of all the enzymes involved in withanolide backbone synthesis. Our analysis identified members of cytochrome P450, glycosyltransferase and methyltransferase gene families with unique presence or differential expression in leaf and root and might be involved in synthesis of tissue-specific withanolides. We also detected simple sequence repeats (SSRs) in transcriptome data for use in future genetic studies. Comprehensive sequence resource developed for Withania, in this study, will help to elucidate biosynthetic pathway for tissue-specific synthesis of secondary plant products in non-model plant organisms as well as will be helpful in developing strategies for enhanced biosynthesis of withanolides through biotechnological approaches.",2013.0,PLoS ONE,101,10.1371/journal.pone.0062714,23667511.0,,JournalArticle,2013-05-08,https://www.semanticscholar.org/paper/4f44bba651b24011ca4ffbda590c4fffb87ea787,Biology;Environmental Science;Medicine,Biology|s2-fos-model;Environmental Science|s2-fos-model;Medicine|s2-fos-model,Parul Gupta; Ridhi Goel; Sumya Pathak; Apeksha Srivastava; S. P. Singh; R. Sangwan; M. Asif; P. Trivedi,,,1hop_citations,False,,,,,annotation,annotation;database,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
3f0c93636cd3e0cafb383186b29357e0e8dc4cf7,"Transcriptome survey of Patagonian southern beech Nothofagus nervosa (= N. Alpina): assembly, annotation and molecular marker discovery","BackgroundNothofagus nervosa is one of the most emblematic native tree species of Patagonian temperate forests. Here, the shotgun RNA-sequencing (RNA-Seq) of the transcriptome of N. nervosa, including de novo assembly, functional annotation, and in silico discovery of potential molecular markers to support population and associations genetic studies, are described.ResultsPyrosequencing of a young leaf cDNA library generated a total of 111,814 high quality reads, with an average length of 447 bp. De novo assembly using Newbler resulted into 3,005 tentative isotigs (including alternative transcripts). The non-assembled sequences (singletons) were clustered with CD-HIT-454 to identify natural and artificial duplicates from pyrosequencing reads, leading to 21,881 unique singletons. 15,497 out of 24,886 non-redundant sequences or unigenes, were successfully annotated against a plant protein database. A substantial number of simple sequence repeat markers (SSRs) were discovered in the assembled and annotated sequences. More than 40% of the SSR sequences were inside ORF sequences. To confirm the validity of these predicted markers, a subset of 73 SSRs selected through functional annotation evidences were successfully amplified from six seedlings DNA samples, being 14 polymorphic.ConclusionsThis paper is the first report that shows a highly precise representation of the mRNAs diversity present in young leaves of a native South American tree, N. nervosa, as well as its in silico deduced putative functionality. The reported Nothofagus transcriptome sequences represent a unique resource for genetic studies and provide a tool to discover genes of interest and genetic markers that will greatly aid questions involving evolution, ecology, and conservation using genetic and genomic approaches in the genus.",2012.0,BMC Genomics,26,10.1186/1471-2164-13-291,22747958.0,,JournalArticle;Review,2012-07-02,https://www.semanticscholar.org/paper/3f0c93636cd3e0cafb383186b29357e0e8dc4cf7,Biology;Environmental Science,Biology|s2-fos-model;Environmental Science|s2-fos-model,S. Torales; Maximo Lisandro Rivarola; M. F. Pomponio; P. Fernandez; C. Acuña; P. Marchelli; Sergio Gonzalez; M. M. Azpilicueta; H. Hopp; L. Gallo; N. Paniego; S. M. Poltri,,,1hop_citations,False,,,,,annotation,annotation;database,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
19ba07004ed2fb413b8028cb1a53fc01ed669287,"Large-scale collection and annotation of gene models for date palm (Phoenix dactylifera, L.)","The date palm (Phoenix dactylifera L.), famed for its sugar-rich fruits (dates) and cultivated by humans since 4,000 B.C., is an economically important crop in the Middle East, Northern Africa, and increasingly other places where climates are suitable. Despite a long history of human cultivation, the understanding of P. dactylifera genetics and molecular biology are rather limited, hindered by lack of basic data in high quality from genomics and transcriptomics. Here we report a large-scale effort in generating gene models (assembled expressed sequence tags or ESTs and mapped to a genome assembly) for P. dactylifera, using the long-read pyrosequencing platform (Roche/454 GS FLX Titanium) in high coverage. We built fourteen cDNA libraries from different P. dactylifera tissues (cultivar Khalas) and acquired 15,778,993 raw sequencing reads—about one million sequencing reads per library—and the pooled sequences were assembled into 67,651 non-redundant contigs and 301,978 singletons. We annotated 52,725 contigs based on the plant databases and 45 contigs based on functional domains referencing to the Pfam database. From the annotated contigs, we assigned GO (Gene Ontology) terms to 36,086 contigs and KEGG pathways to 7,032 contigs. Our comparative analysis showed that 70.6 % (47,930), 69.4 % (47,089), 68.4 % (46,441), and 69.3 % (47,048) of the P. dactylifera gene models are shared with rice, sorghum, Arabidopsis, and grapevine, respectively. We also assigned our gene models into house-keeping and tissue-specific genes based on their tissue specificity.",2012.0,Plant Molecular Biology,27,10.1007/s11103-012-9924-z,22736259.0,,JournalArticle,2012-06-27,https://www.semanticscholar.org/paper/19ba07004ed2fb413b8028cb1a53fc01ed669287,Agricultural and Food Sciences;Biology;Environmental Science,Agricultural and Food Sciences|s2-fos-model;Biology|s2-fos-model;Environmental Science|s2-fos-model,Guangyu Zhang; Linlin Pan; Yuxin Yin; Wanfei Liu; Dawei Huang; Tongwu Zhang; Lei Wang; Chengqi Xin; Qiang Lin; Gaoyuan Sun; Mohammed Ba Abdullah; Xiaowei Zhang; Songnian Hu; I. Al-Mssallem; Jun Yu,,,1hop_citations,False,,,,,annotation,annotation;database,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
b6c66dea5f14c1b0c3ae3360999898c25924f8ea,Homology modeling and functional annotation of bubaline pregnancy associated glycoprotein 2,"BackgroundPregnancy associated glycoproteins form a diverse family of glycoproteins that are variably expressed at different stages of gestation. They are probably involved in immunosuppression of the dam against the feto-maternal placentome. The presence of the products of binucleate cells in maternal circulation has also been correlated with placentogenesis and placental re-modeling. The exact structure and function of the gene product is unknown due to limitations on obtaining purified pregnancy associated glycoprotein preparations.ResultsOur study describes an in silico derived 3D model for bubaline pregnancy associated glycoprotein 2. Structure-activity features of the protein were characterized, and functional studies predict bubaline pregnancy associated glycoprotein 2 as an inducible, extra-cellular, non-essential, N-glycosylated, aspartic pro-endopeptidase that is involved in down-regulation of complement pathway and immunity during pregnancy. The protein is also predicted to be involved in nutritional processes, and apoptotic processes underlying fetal morphogenesis and re-modeling of feto-maternal tissues.ConclusionThe structural and functional annotation of bu PAG2 shall allow the designing of mutants and inhibitors for dissection of the exact physiological role of the protein.",2012.0,Journal of Animal Science and Biotechnology,9,10.1186/2049-1891-3-13,22958467.0,,JournalArticle,2012-05-31,https://www.semanticscholar.org/paper/b6c66dea5f14c1b0c3ae3360999898c25924f8ea,Biology;Medicine,Biology|s2-fos-model;Medicine|s2-fos-model,B. Ganguly; S. Prasad,,,1hop_citations,False,,,,,annotation,annotation,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
5b260c330054657a753bba3a6bbfb082dc440b75,"Characterization of Common Carp Transcriptome: Sequencing, De Novo Assembly, Annotation and Comparative Genomics","Background Common carp (Cyprinus carpio) is one of the most important aquaculture species of Cyprinidae with an annual global production of 3.4 million tons, accounting for nearly 14% of the freshwater aquaculture production in the world. Due to the economical and ecological importance of common carp, genomic data are eagerly needed for genetic improvement purpose. However, there is still no sufficient transcriptome data available. The objective of the project is to sequence transcriptome deeply and provide well-assembled transcriptome sequences to common carp research community. Result Transcriptome sequencing of common carp was performed using Roche 454 platform. A total of 1,418,591 clean ESTs were collected and assembled into 36,811 cDNA contigs, with average length of 888 bp and N50 length of 1,002 bp. Annotation was performed and a total of 19,165 unique proteins were identified from assembled contigs. Gene ontology and KEGG analysis were performed and classified all contigs into functional categories for understanding gene functions and regulation pathways. Open Reading Frames (ORFs) were detected from 29,869 (81.1%) contigs with an average ORF length of 763 bp. From these contigs, 9,625 full-length cDNAs were identified with sequence length from 201 bp to 9,956 bp. Comparative analysis revealed that 27,693(75.2%) contigs have significant similarity to zebrafish Refseq proteins, and 24,371(66.2%), 24,501(66.5%) and 25,025(70.0%) to teraodon, medaka and three-spined stickleback refseq proteins. A total of 2,064 microsatellites were initially identified from 1,730 contigs, and 1,639 unique sequences had sufficient flanking sequences on both sides for primer design. Conclusion The transcriptome of common carp had been deep sequenced, de novo assembled and characterized, providing the valuable resource for better understanding of common carp genome. The transcriptome data will facilitate future functional studies on common carp genome, and gradually apply in breeding programs of common carp, as well as closely related other Cyprinids.",2012.0,PLoS ONE,148,10.1371/journal.pone.0035152,22514716.0,,JournalArticle,2012-04-13,https://www.semanticscholar.org/paper/5b260c330054657a753bba3a6bbfb082dc440b75,Biology;Environmental Science,Biology|s2-fos-model;Environmental Science|s2-fos-model,Peifeng Ji; Guiming Liu; Jian Xu; Xumin Wang; Jiongtang Li; Zixia Zhao; Xiaofeng Zhang; Yan Zhang; P. Xu; Xiaowen Sun,,,1hop_citations,False,,,,community,annotation,annotation,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
1ae3c6c5d2fa26a35e8725fd3bce4a1eaea400b8,CycADS: an annotation database system to ease the development and update of BioCyc databases,"In recent years, genomes from an increasing number of organisms have been sequenced, but their annotation remains a time-consuming process. The BioCyc databases offer a framework for the integrated analysis of metabolic networks. The Pathway tool software suite allows the automated construction of a database starting from an annotated genome, but it requires prior integration of all annotations into a specific summary file or into a GenBank file. To allow the easy creation and update of a BioCyc database starting from the multiple genome annotation resources available over time, we have developed an ad hoc data management system that we called Cyc Annotation Database System (CycADS). CycADS is centred on a specific database model and on a set of Java programs to import, filter and export relevant information. Data from GenBank and other annotation sources (including for example: KAAS, PRIAM, Blast2GO and PhylomeDB) are collected into a database to be subsequently filtered and extracted to generate a complete annotation file. This file is then used to build an enriched BioCyc database using the PathoLogic program of Pathway Tools. The CycADS pipeline for annotation management was used to build the AcypiCyc database for the pea aphid (Acyrthosiphon pisum) whose genome was recently sequenced. The AcypiCyc database webpage includes also, for comparative analyses, two other metabolic reconstruction BioCyc databases generated using CycADS: TricaCyc for Tribolium castaneum and DromeCyc for Drosophila melanogaster. Linked to its flexible design, CycADS offers a powerful software tool for the generation and regular updating of enriched BioCyc databases. The CycADS system is particularly suited for metabolic gene annotation and network reconstruction in newly sequenced genomes. Because of the uniform annotation used for metabolic network reconstruction, CycADS is particularly useful for comparative analysis of the metabolism of different organisms. Database URL: http://www.cycadsys.org",2011.0,Database J. Biol. Databases Curation,21,10.1093/database/bar008,21474551.0,,JournalArticle,2011-04-07,https://www.semanticscholar.org/paper/1ae3c6c5d2fa26a35e8725fd3bce4a1eaea400b8,Biology;Computer Science;Environmental Science;Materials Science,Biology|s2-fos-model;Computer Science|s2-fos-model;Environmental Science|s2-fos-model;Materials Science|s2-fos-model,A. Vellozo; A. Véron; Patrice Baa-Puyoulet; J. Huerta-Cepas; Ludovic Cottret; G. Febvay; F. Calevro; Y. Rahbé; A. Douglas; T. Gabaldón; M. Sagot; H. Charles; S. Colella,,health_translation,1hop_citations,False,,,,,annotation,annotation;database,patholog,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
36a0c7e740013aa815f2fdcc22d59de7f4e4e8b1,"CIPRO 2.5: Ciona intestinalis protein database, a unique integrated repository of large-scale omics data, bioinformatic analyses and curated annotation, with user rating and reviewing functionality","The Ciona intestinalis protein database (CIPRO) is an integrated protein database for the tunicate species C. intestinalis. The database is unique in two respects: first, because of its phylogenetic position, Ciona is suitable model for understanding vertebrate evolution; and second, the database includes original large-scale transcriptomic and proteomic data. Ciona intestinalis has also been a favorite of developmental biologists. Therefore, large amounts of data exist on its development and morphology, along with a recent genome sequence and gene expression data. The CIPRO database is aimed at collecting those published data as well as providing unique information from unpublished experimental data, such as 3D expression profiling, 2D-PAGE and mass spectrometry-based large-scale analyses at various developmental stages, curated annotation data and various bioinformatic data, to facilitate research in diverse areas, including developmental, comparative and evolutionary biology. For medical and evolutionary research, homologs in humans and major model organisms are intentionally included. The current database is based on a recently developed KH model containing 36 034 unique sequences, but for higher usability it covers 89 683 all known and predicted proteins from all gene models for this species. Of these sequences, more than 10 000 proteins have been manually annotated. Furthermore, to establish a community-supported protein database, these annotations are open to evaluation by users through the CIPRO website. CIPRO 2.5 is freely accessible at http://cipro.ibio.jp/2.5.",2010.0,Nucleic Acids Res.,34,10.1093/nar/gkq1144,21071393.0,,JournalArticle;Review,2010-11-10,https://www.semanticscholar.org/paper/36a0c7e740013aa815f2fdcc22d59de7f4e4e8b1,Biology;Computer Science;Environmental Science,Biology|s2-fos-model;Computer Science|s2-fos-model;Environmental Science|s2-fos-model,T. Endo; Keisuke Ueno; Kouki Yonezawa; Katsuhiko Mineta; K. Hotta; Y. Satou; Lixy Yamada; M. Ogasawara; Hiroki Takahashi; A. Nakajima; Mia Nakachi; M. Nomura; Junko Yaguchi; Y. Sasakura; Chisato Yamasaki; M. Sera; A. C. Yoshizawa; T. Imanishi; H. Taniguchi; K. Inaba,,,1hop_citations,False,,,,community,annotation,annotation;database,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
8dc4bf8b7405bb583df62217fd19a71e500f180b,Genome (re‐)annotation and open‐source annotation pipelines,"These days, more and more scientists are diving into genome sequencing projects, urged by fast and cheap next‐generation sequencing technologies. Only to discover that they are quickly drowning in an unfathomable sea of sequence data and gasping for help from experts to make biological sense of this ensuing disaster. Bioinformaticians and genome annotators to the rescue! 
 
Microbial genome annotation involves primarily identifying the genes (or actually the open reading frames: ORFs) encrypted in the DNA sequence and deducing functionality of the encoded protein and RNA products (Fig. 1). First, a gene finder such as Glimmer (Delcher et al., 1999) or GeneMark (Lukashin and Borodovsky, 1998) is applied to the genome DNA sequence, producing a set of predicted protein‐coding genes. These programs are quite accurate, though not perfect. The next step is to take the set of predictions and search for hits against one or more protein and/or protein domain databases using blast (Altschul et al., 1997), HMMer (Eddy, 1998) or other programs. For each gene that has a significant match, the blast output together with the annotation of the hit can be used to assign a name and function to the protein. The accuracy of this step depends not only on the annotation software, but also on the quality of the annotations already in the reference database. 
 
 
 
Figure 1 
 
A generalised flow chart of genome annotation. Statistical gene prediction: use of methods like GeneMark or Glimmer to predict protein‐coding genes. General database search: searching sequence databases (typically, NCBI NR) for sequence similarity, ... 
 
 
 
Genome sequences deposited in NCBI/GenBank, EMBL and DDBJ databases (which mirror each other) are annotated by the submitting groups, who each use their own methods, criteria and thoroughness. This leads to a large diversity in annotation completeness and accuracy. Many of the first genomes published had very limited or no functional annotation, simply because there was very little genomic information in these reference databases to compare with. Most public genome annotation remains static for years, and many annotations have never been changed since their initial publication. Over the years, annotation updates may have been maintained by the submitters, but they are generally only stored in local databases such as GenProtEC/EcoGene for Escherichia coli K12 (Rudd, 2000), Genolist/Bactilist for Bacillus subtilis 168 (Lechat et al., 2008) and SGD for Saccharomyces cerevisiae (Christie et al., 2004). 
 
Since gene functional annotation relies heavily on sequence similarity searching techniques with protein sequence databases, automatically annotated entries based on blast hits to NCBI databases can quickly become outdated. In the mean time, downstream sciences, such as comparative genomics, proteomics, transcriptomics and metabolomics, have rapidly increased our knowledge of many gene products. It is critical therefore, that genome annotations are frequently updated if the information they contain is to remain accurate, relevant and useful.",2010.0,Microbial Biotechnology,31,10.1111/j.1751-7915.2010.00191.x,21255336.0,,JournalArticle,2010-06-24,https://www.semanticscholar.org/paper/8dc4bf8b7405bb583df62217fd19a71e500f180b,Computer Science;Biology;Environmental Science,Computer Science|s2-fos-model;Biology|s2-fos-model;Environmental Science|s2-fos-model,R. Siezen; S. V. van Hijum,,,1hop_citations,False,,,,,annotation,annotation;database,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
01f5a3f1206ac935864a4fa79ea47a1c6790c8e6,An Ergatis-based prokaryotic genome annotation web server,,2010.0,Bioinform.,106,10.1093/bioinformatics/btq090,20194626.0,,JournalArticle,2010-04-01,https://www.semanticscholar.org/paper/01f5a3f1206ac935864a4fa79ea47a1c6790c8e6,Computer Science;Biology,Computer Science|s2-fos-model;Biology|s2-fos-model,Chris Hemmerich; A. Buechlein; Ram Podicheti; K. V. Revanna; Qunfeng Dong,,,1hop_citations,False,,,,,annotation,annotation,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
c54ca8b701f255d8df9907f64c9c4ce2c44d33e8,Gene discovery from an ovary cDNA library of oriental river prawn Macrobrachium nipponense by ESTs annotation.,,2009.0,Comparative Biochemistry and Physiology - Part D:Genomics and Proteomics,57,10.1016/j.cbd.2008.12.004,20403747.0,,JournalArticle,2009-06-01,https://www.semanticscholar.org/paper/c54ca8b701f255d8df9907f64c9c4ce2c44d33e8,Biology;Environmental Science,Biology|s2-fos-model;Environmental Science|s2-fos-model,Ping Wu; Dan Qi; Liqiao Chen; Hao Zhang; Xiaowei Zhang; J. Qin; Songnian Hu,,,1hop_citations,False,,,,,annotation,annotation,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
3eccf94dd98f18ae7063d7c0be3c690c134f0db3,Metabolomics- and Proteomics-Assisted Genome Annotation and Analysis of the Draft Metabolic Network of Chlamydomonas reinhardtii,,2008.0,Genetics,156,10.1534/genetics.108.088336,18493048.0,,JournalArticle;Study,2008-05-01,https://www.semanticscholar.org/paper/3eccf94dd98f18ae7063d7c0be3c690c134f0db3,Biology;Environmental Science;Chemistry,Biology|s2-fos-model;Environmental Science|s2-fos-model;Chemistry|s2-fos-model,P. May; S. Wienkoop; S. Kempa; B. Usadel; Nils Christian; J. Rupprecht; J. Weiss; Luis Recuenco-Muñoz; O. Ebenhöh; W. Weckwerth; Dirk Walther,,,1hop_citations,False,macroscale_only_no_positive_gate,,,,annotation,annotation,,,dti,1,0,1,False,False,recovered_keep_false,True,False,False,True,False,False,True,macroscale_role_bridge_review
