work_id,stem,title,year,authors,venue,doi,landing_url,catalog_url,pdf_status,pdf_path,pdf_url,pdf_link,era,inclusion_role,time_role,in_analysis_base,in_degree,out_degree,k_core,year_cites_percentile,cites,in_core,source_group,decision,datasets,stages,organism,axis,method,pipeline_stage,registry_dataset,biological_application,bridge,field_synthesis,training_outreach,health_translation,abstract_missing,tag_source,why
work_022f4537397531be,doi_10.7554_elife.45696,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",2019,Thomas Templier,bioRxiv,10.7554/elife.45696,https://doi.org/10.7554/elife.45696,https://cdn.elifesciences.org/articles/45696/elife-45696-v3.pdf,downloaded,files/doi_10.7554_elife.45696.pdf,https://cdn.elifesciences.org/articles/45696/elife-45696-v3.pdf,files/doi_10.7554_elife.45696.pdf,2019,contemporary,contemporary,1,2,2,4,47,21,1,role_bridge,adjacent_relevant,,preparation,,pipeline_stage,MagC;CLEM,preparation,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_025c5ef05489ba3c,doi_10.5607_en21047,Diffusion MRI Connections in the Octopus Brain,2022,R. Jacobs,Experimental Neurobiology,10.5607/en21047,https://doi.org/10.5607/en21047,https://www.en-journal.org/journal/download_pdf.php?uid=581,downloaded,files/doi_10.5607_en21047.pdf,https://www.en-journal.org/journal/download_pdf.php?uid=581,files/doi_10.5607_en21047.pdf,2022,,,1,0,1,1,33,5,0,core_audit,adjacent_relevant,DS21 octopus,preparation;segmentation;proofreading;graph_analysis,other,pipeline_stage,electron microscopy,preparation;segmentation;proofreading;graph_analysis,DS21 octopus,,,,,,false,dryrun+dataset_organism+stages+title_abstract,contemporary_below_bar
work_029643354bb1e658,doi_10.1038_s41583-021-00459-3,Untangling the cortico-thalamo-cortical loop: cellular pieces of a knotty circuit puzzle,2021,G. Shepherd; Naoki Yamawaki,Nature Reviews Neuroscience,10.1038/s41583-021-00459-3,https://doi.org/10.1038/s41583-021-00459-3,https://pmc.ncbi.nlm.nih.gov/articles/PMC9006917/pdf/nihms-1793255.pdf,downloaded,files/doi_10.1038_s41583-021-00459-3.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC9006917/pdf/nihms-1793255.pdf,files/doi_10.1038_s41583-021-00459-3.pdf,2021,contemporary,contemporary,1,0,1,1,97,180,1,core_audit,adjacent_relevant,,preparation;infrastructure,,pipeline_stage,,preparation;infrastructure,,,,,,,false,dryrun+stages,contemporary_keep
work_02c77af0d554feec,doi_10.1371_journal.pone.0125825,A Context-Aware Delayed Agglomeration Framework for Electron Microscopy Segmentation,2014,T. Parag; Anirban Chakraborty; Stephen M. Plaza; Louis K. Scheffer,PLoS ONE,10.1371/journal.pone.0125825,https://doi.org/10.1371/journal.pone.0125825,https://arxiv.org/pdf/1406.1476.pdf,downloaded,files/doi_10.1371_journal.pone.0125825.pdf,https://arxiv.org/pdf/1406.1476.pdf,files/doi_10.1371_journal.pone.0125825.pdf,2010–2015,history,history,1,18,7,12,52,35,1,core_audit,core_relevant,,segmentation;infrastructure,,pipeline_stage,electron microscopy,segmentation;infrastructure,,,,,,,false,dryrun+stages+title_abstract,history_milestone
work_02c7b46148a6c4a5,doi_10.1523_jneurosci.18-20-08300.1998,Three-Dimensional Structure and Composition of CA3→CA1 Axons in Rat Hippocampal Slices: Implications for Presynaptic Connectivity and Compartmentalization,1998,G. Shepherd; K. Harris,Journal of Neuroscience,10.1523/jneurosci.18-20-08300.1998,https://doi.org/10.1523/jneurosci.18-20-08300.1998,https://europepmc.org/articles/PMC6792846?pdf=render,downloaded,files/doi_10.1523_jneurosci.18-20-08300.1998.pdf,https://europepmc.org/articles/PMC6792846?pdf=render,files/doi_10.1523_jneurosci.18-20-08300.1998.pdf,pre-2005,history,history,1,4,0,4,62,515,1,core_audit,core_relevant,,segmentation,other,pipeline_stage,electron microscopy,segmentation,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone
work_03006500ac944fb3,doi_10.5607_en23004,Caenorhabditis elegans Connectomes of both Sexes as Image Classifiers,2023,Changjoon Park; Jinseop S. Kim,Experimental Neurobiology,10.5607/en23004,https://doi.org/10.5607/en23004,https://www.en-journal.org/journal/download_pdf.php?uid=624,downloaded,files/doi_10.5607_en23004.pdf,https://www.en-journal.org/journal/download_pdf.php?uid=624,files/doi_10.5607_en23004.pdf,2023,,,1,1,1,2,35,4,0,unresolved,adjacent_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,contemporary_below_bar
work_030d659739b83f09,doi_10.1016_j.physrep.2016.09.002,Community detection in networks: A user guide,2016,S. Fortunato; Darko Hric,arXiv.org,10.1016/j.physrep.2016.09.002,https://doi.org/10.1016/j.physrep.2016.09.002,https://arxiv.org/pdf/1608.00163.pdf,downloaded,files/doi_10.1016_j.physrep.2016.09.002.pdf,https://arxiv.org/pdf/1608.00163.pdf,files/doi_10.1016_j.physrep.2016.09.002.pdf,2016–2018,history,history,1,2,0,2,99,2082,1,role_bridge,role_bridge,,,,bridge,,,,,yes,,,,false,strays_axis,history_milestone
work_0344c5d0298b1c78,doi_10.3389_fncom.2019.00008,Neural Interactome: Interactive Simulation of a Neuronal System,2017,Jimin Kim; W. Leahy; Eli Shlizerman,bioRxiv,10.3389/fncom.2019.00008,https://doi.org/10.3389/fncom.2019.00008,https://www.frontiersin.org/articles/10.3389/fncom.2019.00008/pdf,downloaded,files/doi_10.3389_fncom.2019.00008.pdf,https://www.frontiersin.org/articles/10.3389/fncom.2019.00008/pdf,files/doi_10.3389_fncom.2019.00008.pdf,2016–2018,history,history,1,2,1,3,34,27,1,unresolved,adjacent_relevant,DS01 C. elegans (White+),infrastructure;graph_analysis;modeling,elegans,pipeline_stage,,infrastructure;graph_analysis;modeling,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,history_milestone
work_036e22a15502fd7e,doi_10.1109_icassp.2019.8683119,Strip the Stripes: Artifact Detection and Removal for Scanning Electron Microscopy Imaging,2019,Amirhossein Khalilian-Gourtani; Mariano Tepper; Victor Minden; D. Chklovskii,"IEEE International Conference on Acoustics, Speech, and Signal Processing",10.1109/icassp.2019.8683119,https://doi.org/10.1109/icassp.2019.8683119,https://doi.org/10.1109/icassp.2019.8683119,downloaded,files/doi_10.1109_icassp.2019.8683119.pdf,,files/doi_10.1109_icassp.2019.8683119.pdf,2019,,,1,0,1,1,22,6,0,core_audit,adjacent_relevant,,sectioning;acquisition;modeling,,pipeline_stage,FIB-SEM,sectioning;acquisition;modeling,,,,,,,false,dryrun+stages+title_abstract,contemporary_below_bar
work_03b8b6340a7756de,doi_10.1038_s41598-021-82353-7,Analysis of segmentation ontology reveals the similarities and differences in connectivity onto L2/3 neurons in mouse V1,2021,A. P. Brown; L. Cossell; M. Strom; A. Tyson; Mateo Vélez‐Fort; T. Margrie,Scientific Reports,10.1038/s41598-021-82353-7,https://doi.org/10.1038/s41598-021-82353-7,https://www.nature.com/articles/s41598-021-82353-7.pdf,downloaded,files/doi_10.1038_s41598-021-82353-7.pdf,https://www.nature.com/articles/s41598-021-82353-7.pdf,files/doi_10.1038_s41598-021-82353-7.pdf,2021,,,1,0,2,2,35,7,0,core_audit,adjacent_relevant,,segmentation,mouse,pipeline_stage,,segmentation,,,,,,,false,dryrun+title_abstract_organism+stages,contemporary_below_bar
work_03c23d6e53a2fa11,doi_10.1038_s41587-025-02905-4,All-optical visualization of specific molecules in the ultrastructural context of brain tissue,2022,O. M’Saad; Ravikiran Kasula; I. Kondratiuk; Phylicia Kidd; H. Falahati; Juliana E. Gentile; Robert F. Niescier; Katherine E Watters; R. Sterner; Seong Lee; Xinran Liu; P. De Camilli; J. Rothman; A. Koleske; T. Biederer; J. Bewersdorf,bioRxiv,10.1038/s41587-025-02905-4,https://doi.org/10.1038/s41587-025-02905-4,https://www.nature.com/articles/s41587-025-02905-4.pdf,downloaded,files/doi_10.1038_s41587-025-02905-4.pdf,https://www.nature.com/articles/s41587-025-02905-4.pdf,files/doi_10.1038_s41587-025-02905-4.pdf,2022,contemporary,contemporary,1,8,11,11,87,41,1,core_audit,adjacent_relevant,,preparation,mouse,pipeline_stage,expansion microscopy;CLEM;confocal;electron microscopy,preparation,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,contemporary_keep
work_03f019b1ea59c828,doi_10.1038_s41598-022-24390-4,The 3D ultrastructure of the chordotonal organs in the antenna of a microwasp remains complex although simplified,2022,Anna V. Diakova; A. Makarova; Song Pang; C. Xu; H. Hess; A. Polilov,Scientific Reports,10.1038/s41598-022-24390-4,https://doi.org/10.1038/s41598-022-24390-4,https://www.nature.com/articles/s41598-022-24390-4.pdf,downloaded,files/doi_10.1038_s41598-022-24390-4.pdf,https://www.nature.com/articles/s41598-022-24390-4.pdf,files/doi_10.1038_s41598-022-24390-4.pdf,2022,,,1,0,2,2,33,5,0,core_audit,adjacent_relevant,,,,biological_application,volume EM,,,yes,,,,,false,strays_axis+title_abstract,contemporary_below_bar
work_043907deaaf11bc4,doi_10.1016_j.cub.2020.01.040,A Color Vision Circuit for Non-Image-Forming Vision in the Primate Retina,2020,Sara S. Patterson; J. Kuchenbecker; James R. Anderson; J. Neitz,Current Biology,10.1016/j.cub.2020.01.040,https://doi.org/10.1016/j.cub.2020.01.040,https://pmc.ncbi.nlm.nih.gov/articles/PMC7141953/pdf/nihms-1568800.pdf,downloaded,files/doi_10.1016_j.cub.2020.01.040.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7141953/pdf/nihms-1568800.pdf,files/doi_10.1016_j.cub.2020.01.040.pdf,2020,contemporary,contemporary,1,4,8,6,82,58,1,core_audit,adjacent_relevant,DS09/DS10 mouse retina,,other,registry_dataset,electron microscopy,,DS09/DS10 mouse retina,,,,,,false,dryrun+title_abstract_organism_overrides_dryrun+datasets+title_abstract,contemporary_keep
work_047847ced0c96ed0,doi_10.1101_854521,The head direction circuit of two insect species,2019,Ioannis Pisokas; Stanley Heinze; B. Webb,bioRxiv,10.1101/854521,https://doi.org/10.1101/854521,https://www.biorxiv.org/content/biorxiv/early/2019/12/03/854521.full.pdf,downloaded,files/doi_10.1101_854521.pdf,https://www.biorxiv.org/content/biorxiv/early/2019/12/03/854521.full.pdf,files/doi_10.1101_854521.pdf,2019,contemporary,contemporary,1,5,0,5,85,72,1,role_bridge,adjacent_relevant,,graph_analysis,fly,pipeline_stage,,graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages,contemporary_keep
work_047e0665d50b50ba,doi_10.3389_fnana.2015.00142,Crowdsourcing the creation of image segmentation algorithms for connectomics,2015,Ignacio Arganda-Carreras; Srinivas C. Turaga; D. Berger; D. Ciresan; A. Giusti; L. Gambardella; J. Schmidhuber; D. Laptev; Sarvesh Dwivedi; J. Buhmann; Ting Liu; Mojtaba Seyedhosseini; T. Tasdizen; L. Kamentsky; Radim Burget; Václav Uher; Xiao Tan; Changming Sun; T. Pham; Erhan Bas; M. Uzunbas; Albert Cardona; J. Schindelin; H. Seung,Frontiers in Neuroanatomy,10.3389/fnana.2015.00142,https://doi.org/10.3389/fnana.2015.00142,https://www.frontiersin.org/articles/10.3389/fnana.2015.00142/pdf,downloaded,files/doi_10.3389_fnana.2015.00142.pdf,https://www.frontiersin.org/articles/10.3389/fnana.2015.00142/pdf,files/doi_10.3389_fnana.2015.00142.pdf,2010–2015,history,history,1,13,2,12,91,370,1,role_bridge,core_relevant,,segmentation;proofreading,,training_outreach,electron microscopy,segmentation;proofreading,,,,,yes,,false,dryrun+title_axis+title_abstract,history_milestone
work_04bc672be1766531,doi_10.1016_j.cub.2021.03.053,Neurodevelopment: Comparative connectomics and the study of circuit assembly.,2021,E. Donà; G. Jefferis,Current Biology,10.1016/j.cub.2021.03.053,https://doi.org/10.1016/j.cub.2021.03.053,https://doi.org/10.1016/j.cub.2021.03.053,downloaded,files/doi_10.1016_j.cub.2021.03.053.pdf,,files/doi_10.1016_j.cub.2021.03.053.pdf,2021,contemporary,contemporary,1,0,5,5,4,0,1,core_audit,adjacent_relevant,,,fly,biological_application,,,,yes,,,,,false,title_abstract_organism+title_axis,contemporary_keep
work_0506cf0b9cfdf1f4,doi_10.1101_2024.05.08.593207,"Experience-dependent, sexually dimorphic synaptic connectivity defined by sex-specific cadherin expression",2024,Chien-Po Liao; Maryam Majeed; Oliver Hobert,bioRxiv,10.1101/2024.05.08.593207,https://doi.org/10.1101/2024.05.08.593207,https://www.biorxiv.org/content/10.1101/2024.05.08.593207.full.pdf,downloaded,files/doi_10.1101_2024.05.08.593207.pdf,https://www.biorxiv.org/content/10.1101/2024.05.08.593207.full.pdf,files/doi_10.1101_2024.05.08.593207.pdf,2024,,,1,0,2,2,38,4,0,core_audit,adjacent_relevant,DS01 C. elegans (White+),,elegans,registry_dataset,,,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+datasets,contemporary_below_bar
work_053a6d2ad8e9d69a,doi_10.7554_elife.25751,An intersectional gene regulatory strategy defines subclass diversity of C. elegans motor neurons,2017,Paschalis Kratsios; S. Kerk; Catarina Catela; Joseph Liang; Berta Vidal; Emily A. Bayer; Weidong Feng; Estanislao Daniel De La Cruz; L. Croci; G. Consalez; Kota Mizumoto; O. Hobert,eLife,10.7554/elife.25751,https://doi.org/10.7554/elife.25751,https://europepmc.org/articles/PMC5498135?pdf=render,downloaded,files/doi_10.7554_elife.25751.pdf,https://europepmc.org/articles/PMC5498135?pdf=render,files/doi_10.7554_elife.25751.pdf,2016–2018,history,history,1,0,1,1,60,53,1,core_audit,adjacent_relevant,DS01 C. elegans (White+);DS07 VNC (FANC/MANC),,elegans;fly,registry_dataset,,,DS01 C. elegans (White+);DS07 VNC (FANC/MANC),,,,,,false,dryrun+dataset_organism+datasets,history_milestone
work_0552194b80de37f0,doi_10.1371_journal.pone.0261702,"Topology of synaptic connectivity constrains neuronal stimulus representation, predicting two complementary coding strategies",2020,Michael W. Reimann; H. Riihimäki; Jason P. Smith; J. Lazovskis; C. Pokorny; R. Levi,bioRxiv,10.1371/journal.pone.0261702,https://doi.org/10.1371/journal.pone.0261702,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0261702&type=printable,downloaded,files/doi_10.1371_journal.pone.0261702.pdf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0261702&type=printable,files/doi_10.1371_journal.pone.0261702.pdf,2020,,,1,0,0,0,34,9,0,core_audit,adjacent_relevant,,graph_analysis;modeling,,pipeline_stage,,graph_analysis;modeling,,,,,,,false,dryrun+stages,contemporary_below_bar
work_05e7be51adf6e08a,arxiv_2604.28007,Multisensory learning recruits visual neurons into an olfactory memory engram,2026,Zeynep Okray; N. Otto; Anna A. Cook; Clifford B. Talbot; Ashwin Miriyala; M. Klappenbach; Ciara Stern; Kieran Desmond; Paola Vargas-Gutierrez; S. Waddell,,,https://arxiv.org/abs/2604.28007,https://arxiv.org/pdf/2604.28007.pdf,downloaded,files/arxiv_2604.28007.pdf,https://arxiv.org/pdf/2604.28007.pdf,files/arxiv_2604.28007.pdf,2026,sota,sota,1,1,3,4,77,1,1,core_audit,adjacent_relevant,,,fly,biological_application,,,,yes,,,,,false,title_abstract_organism+abstract_axis,sota_2026_out
work_06030491fabc9e9d,doi_10.1016_s0896-6273_04_00498-2,Synaptic connectivity and neuronal morphology: two sides of the same coin.,2004,D. Chklovskii,Neuron,10.1016/s0896-6273(04)00498-2,https://doi.org/10.1016/s0896-6273(04)00498-2,https://doi.org/10.1016/s0896-6273(04)00498-2,downloaded,files/doi_10.1016_s0896-6273_04_00498-2.pdf,,files/doi_10.1016_s0896-6273_04_00498-2.pdf,pre-2005,,,1,0,0,0,46,224,0,core_audit,core_relevant,,,,biological_application,,,,yes,,,,,false,title_axis,history_below_bar
work_0641fb974f5264cf,doi_10.1038_nmeth.1784,mGRASP enables mapping mammalian synaptic connectivity with light microscopy,2011,Jinhyung Kim; Ting Zhao; R. Petralia; Yang Yu; Hanchuan Peng; E. Myers; J. Magee,Nature Methods,10.1038/nmeth.1784,https://doi.org/10.1038/nmeth.1784,https://pmc.ncbi.nlm.nih.gov/articles/PMC3424517/pdf/nihms397653.pdf,downloaded,files/doi_10.1038_nmeth.1784.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3424517/pdf/nihms397653.pdf,files/doi_10.1038_nmeth.1784.pdf,2010–2015,history,history,1,5,1,6,80,275,1,core_audit,core_relevant,DS01 C. elegans (White+),synapses,fly,pipeline_stage,mGRASP,synapses,DS01 C. elegans (White+),,,,,,false,dryrun+title_abstract_organism_overrides_dryrun+stages+title_abstract,history_milestone
work_068ce671d4050e17,doi_10.1109_icpr48806.2021.9413098,EM-net: Deep learning for electron microscopy image segmentation,2020,Afshin Khadangi; T. Boudier; V. Rajagopal,bioRxiv,10.1109/icpr48806.2021.9413098,https://doi.org/10.1109/icpr48806.2021.9413098,https://www.biorxiv.org/content/biorxiv/early/2020/02/04/2020.02.03.933127.full.pdf,downloaded,files/doi_10.1109_icpr48806.2021.9413098.pdf,https://www.biorxiv.org/content/biorxiv/early/2020/02/04/2020.02.03.933127.full.pdf,files/doi_10.1109_icpr48806.2021.9413098.pdf,2020,contemporary,contemporary,1,0,2,2,67,33,1,role_bridge,adjacent_relevant,,sectioning;acquisition;segmentation;proofreading;infrastructure,,pipeline_stage,FIB-SEM,sectioning;acquisition;segmentation;proofreading;infrastructure,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_06a819921125fd5b,doi_10.1101_141762,The complete connectome of a learning and memory centre in an insect brain,2017,K. Eichler; K. Eichler; Feng Li; Ashok Litwin-Kumar; Youngser Park; Ingrid V. Andrade; Casey M. Schneider-Mizell; T. Saumweber; Annina Huser; Claire Eschbach; B. Gerber; R. Fetter; J. Truman; C. Priebe; L. Abbott; Andreas S. Thum; Marta Zlatic; Marta Zlatic; Albert Cardona; Albert Cardona,Nature,10.1101/141762,https://doi.org/10.1101/141762,https://www.biorxiv.org/content/10.1101/141762.full.pdf,downloaded,files/doi_10.1101_141762.pdf,https://www.biorxiv.org/content/10.1101/141762.full.pdf,files/doi_10.1101_141762.pdf,2016–2018,history,history,1,36,3,13,95,480,1,core_audit,core_relevant,DS03 Drosophila larva,graph_analysis,fly,pipeline_stage,,graph_analysis,DS03 Drosophila larva,,,,,,false,dryrun+dataset_organism+stages,history_milestone
work_06e1c60eb86ba22d,doi_10.1016_j.conb.2025.103131,Neural evolution of complex motor behaviors: insights from Drosophila courtship song.,2025,Yun Ding; Joshua L. Lillvis,Current Opinion in Neurobiology,10.1016/j.conb.2025.103131,https://doi.org/10.1016/j.conb.2025.103131,https://europepmc.org/articles/PMC13307954?pdf=render,downloaded,files/doi_10.1016_j.conb.2025.103131.pdf,https://europepmc.org/articles/PMC13307954?pdf=render,files/doi_10.1016_j.conb.2025.103131.pdf,2025,,,1,1,3,4,51,2,0,core_audit,adjacent_relevant,,,fly,biological_application,,,,yes,,,,,false,title_abstract_organism+abstract_axis,unproven_2025_low_inout
work_06e3942d0f902996,doi_10.1111_ejn.15092,An ultrastructural connectomic analysis of a higher‐order thalamocortical circuit in the mouse,2020,V. Sampathkumar; Andrew J. Miller-Hansen; S. Murray Sherman; N. Kasthuri,European Journal of Neuroscience,10.1111/ejn.15092,https://doi.org/10.1111/ejn.15092,https://europepmc.org/articles/PMC13174514?pdf=render,downloaded,files/doi_10.1111_ejn.15092.pdf,https://europepmc.org/articles/PMC13174514?pdf=render,files/doi_10.1111_ejn.15092.pdf,2020,contemporary,contemporary,1,1,2,3,30,7,1,core_audit,core_relevant,DS12 L4 barrel cortex,,mouse,registry_dataset,electron microscopy,,DS12 L4 barrel cortex,,,,,,false,dryrun+dataset_organism+datasets+title_abstract,contemporary_keep
work_06fe6252132bc249,doi_10.1162_netn_a_00246,"Percolation may explain efficiency, robustness, and economy of the brain",2022,Yang Tian; Pei Sun,Network Neuroscience,10.1162/netn_a_00246,https://doi.org/10.1162/netn_a_00246,https://europepmc.org/articles/PMC9810365?pdf=render,downloaded,files/doi_10.1162_netn_a_00246.pdf,https://europepmc.org/articles/PMC9810365?pdf=render,files/doi_10.1162_netn_a_00246.pdf,2022,contemporary,contemporary,1,0,2,2,60,14,1,core_audit,core_relevant,,,fly,biological_application,,,,yes,,,,,false,title_abstract_organism+strays_axis,contemporary_keep
work_06fed2e30ee196ac,doi_10.11138_fneur_2013.28.3.167,The connectomics challenge.,2013,L. Silvestri; L. Sacconi; F. Pavone,Functional Neurology,10.11138/fneur/2013.28.3.167,https://doi.org/10.11138/fneur/2013.28.3.167,http://eprints.bice.rm.cnr.it/10893/1/article.pdf,downloaded,files/doi_10.11138_fneur_2013.28.3.167.pdf,http://eprints.bice.rm.cnr.it/10893/1/article.pdf,files/doi_10.11138_fneur_2013.28.3.167.pdf,2010–2015,,,1,0,1,1,20,15,0,unresolved,adjacent_relevant,,,,biological_application,,,,yes,,,,,false,title_axis,history_below_bar
work_071108fd660498ef,doi_10.1371_journal.pone.0121002,Fast Approximate Quadratic Programming for Graph Matching,2015,J. Vogelstein; John M. Conroy; V. Lyzinski; L. J. Podrazik; S. Kratzer; Eric T. Harley; D. E. Fishkind; R. J. Vogelstein; C. Priebe,PLoS ONE,10.1371/journal.pone.0121002,https://doi.org/10.1371/journal.pone.0121002,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0121002&type=printable,downloaded,files/doi_10.1371_journal.pone.0121002.pdf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0121002&type=printable,files/doi_10.1371_journal.pone.0121002.pdf,2010–2015,history,history,1,1,0,1,77,190,1,unresolved,role_bridge,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,history_milestone
work_075bd479e1fdf07b,doi_10.48550_arxiv.2604.23639,Evidence for a Functional Proximity Law in Multilayer Networks,2026,V. Ivanov,arXiv.org,10.48550/arxiv.2604.23639,https://doi.org/10.48550/arxiv.2604.23639,https://arxiv.org/pdf/2604.23639.pdf,downloaded,files/doi_10.48550_arxiv.2604.23639.pdf,https://arxiv.org/pdf/2604.23639.pdf,files/doi_10.48550_arxiv.2604.23639.pdf,2026,sota,sota,1,0,3,3,77,1,1,unresolved,role_bridge,,graph_analysis,fly,pipeline_stage,,graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages,sota_2026_out
work_07c7b0397ccdb7f6,doi_10.3389_fncir.2018.00090,Heterocellular Coupling Between Amacrine Cells and Ganglion Cells,2018,R. Marc; C. Sigulinsky; Rebecca L. Pfeiffer; Daniel P. Emrich; James R. Anderson; Bryan William Jones,bioRxiv,10.3389/fncir.2018.00090,https://doi.org/10.3389/fncir.2018.00090,https://europepmc.org/articles/PMC6247779?pdf=render,downloaded,files/doi_10.3389_fncir.2018.00090.pdf,https://europepmc.org/articles/PMC6247779?pdf=render,files/doi_10.3389_fncir.2018.00090.pdf,2016–2018,,,1,1,1,2,31,18,0,core_audit,adjacent_relevant,DS09/DS10 mouse retina,,mouse,registry_dataset,,,DS09/DS10 mouse retina,,,,,,false,dryrun+dataset_organism+datasets,history_below_bar
work_07cf5b18e1597373,doi_10.64898_2026.02.16.706119,Spine-neck electrical bottlenecks tune temporal precision and inhibitory gating in cortical pyramidal neurons: A connectomics-based biophysical study,2026,Netanel Ofer; Sapir Shapira; I. Segev,bioRxiv,10.64898/2026.02.16.706119,https://doi.org/10.64898/2026.02.16.706119,https://www.biorxiv.org/content/10.64898/2026.02.16.706119.full.pdf,downloaded,files/doi_10.64898_2026.02.16.706119.pdf,https://www.biorxiv.org/content/10.64898/2026.02.16.706119.full.pdf,files/doi_10.64898_2026.02.16.706119.pdf,2026,,,1,0,1,1,35,0,0,core_audit,adjacent_relevant,,modeling,,pipeline_stage,,modeling,,,,,,,false,dryrun+stages,unproven_2026_low_out
work_07ec6ddd071dafbb,doi_10.1101_2023.09.12.557402,Toolkits for detailed and high-throughput interrogation of synapses in C. elegans,2023,Maryam Majeed; Haejun Han; Keren Zhang; Wen Xi Cao; Chien-Po Liao; Oliver Hobert; Hang Lu,bioRxiv,10.1101/2023.09.12.557402,https://doi.org/10.1101/2023.09.12.557402,https://www.biorxiv.org/content/10.1101/2023.09.12.557402.full.pdf,downloaded,files/doi_10.1101_2023.09.12.557402.pdf,https://www.biorxiv.org/content/10.1101/2023.09.12.557402.full.pdf,files/doi_10.1101_2023.09.12.557402.pdf,2023,contemporary,contemporary,1,0,7,7,44,6,1,core_audit,adjacent_relevant,DS01 C. elegans (White+),,elegans,registry_dataset,electron microscopy,,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+datasets+title_abstract,contemporary_keep
work_07f25302c0da9745,doi_10.1093_brain_awae044,Graphs and the idiographic brain.,2024,Michael S. Elmalem; P. Nachev; Ashwani Jha,Brain : a journal of neurology,10.1093/brain/awae044,https://doi.org/10.1093/brain/awae044,https://discovery.ucl.ac.uk/10187264/1/awae044.pdf,downloaded,files/doi_10.1093_brain_awae044.pdf,https://discovery.ucl.ac.uk/10187264/1/awae044.pdf,files/doi_10.1093_brain_awae044.pdf,2024,,,1,0,0,0,7,0,0,unresolved,role_bridge,,graph_analysis,,pipeline_stage,,graph_analysis,,,,,,,false,dryrun+stages,contemporary_below_bar
work_08619b07a36cc83e,doi_10.1101_2024.01.09.574419,A split-GAL4 driver line resource for Drosophila neuron types,2024,G. Meissner; Allison Vannan; Jennifer Jeter; Kari Close; Gina M. Depasquale; Zachary Dorman; Kaitlyn Forster; Jaye Anne Beringer; Theresa V Gibney; Joanna H Hausenfluck; Yisheng He; Kristin Henderson; Lauren Johnson; Rebecca M Johnston; Gudrun Ihrke; N. Iyer; Rachel Lazarus; Kelley Lee; Hsing-Hsi Li; Hua-Peng Liaw; Brian Melton; Scott Miller; Reeham Motaher; Alexandra Novak; Omotara Ogundeyi; A. Petruncio; J. Price; Sophia Protopapas; Susana Tae; Jennifer Taylor; Rebecca Vorimo; B. Yarbrough; K. Zeng; Christopher T. Zugates; Heather Dionne; Claire Angstadt; Kelly Ashley; Amanda Cavallaro; Tam Dang; Guillermo A. González; Karen L. Hibbard; Cuizhen Huang; Jui-Chun Kao; T. Laverty; Monti Mercer; Brenda Perez; Scarlett Pitts; Danielle Ruiz; Viruthika Vallanadu; Grace Zhiyu Zheng; Cristian Goina; H. Otsuna; Konrad Rokicki; Rob Svirskas; H. S. Cheong; Michael-John Dolan; Erica Ehrhardt; Kai Feng; Basel El Galfi; Jens Goldammer; Stephen J Huston; Nan Hu; Masayoshi Ito; Claire E. McKellar; Ryo Minegishi; S. Namiki; Aljoscha Nern; Catherine E. Schretter; Gabriella R. Sterne; L. Venkatasubramanian; Kaiyu Wang; Tanya Wolff; Ming Wu; R. George; Oz Malkesman; Yoshinori Aso; G. Card; B. Dickson; Wyatt L. Korff; Kei Ito; Jim Truman; M. Zlatic; G. Rubin,bioRxiv,10.1101/2024.01.09.574419,https://doi.org/10.1101/2024.01.09.574419,https://www.biorxiv.org/content/biorxiv/early/2024/01/10/2024.01.09.574419.full.pdf,downloaded,files/doi_10.1101_2024.01.09.574419.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/01/10/2024.01.09.574419.full.pdf,files/doi_10.1101_2024.01.09.574419.pdf,2024,contemporary,contemporary,1,8,16,10,90,28,1,core_audit,adjacent_relevant,,,fly,biological_application,electron microscopy,,,yes,,,,,false,title_abstract_organism+title_axis+title_abstract,contemporary_keep
