work_id,title,year,doi,venue,decision,graph_core,ultra_core,emergent_core,citation_count_work,corpus_link_count,is_recent_2024plus,k_core,pagerank_percentile,citation_role,primary_community_label,n_authors,pdf_local_path
work_72b1d33f49042f77,Multi-Scale Imaging of Connectomes With Photons and Electrons,2021,10.1017/s1431927621009168,Microscopy and Microanalysis,core_relevant,surround,False,False,1,1,False,1.0,0.3820015927794,only_out,H. Sebastian Seung / G. Jefferis,1,postanalysis/pdfs/files/doi_10.1017_s1431927621009168.pdf
work_8c35e7441dc483b1,Hippocampus-striatum wiring diagram revealed by directed stepwise polysynaptic tracing,2021,10.1101/2021.10.12.464132,bioRxiv,adjacent_relevant,surround,False,False,1,2,False,2.0,0.0565436687018847,only_out,Xiaoyin Chen / Yonggang Wang,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2021.10.12.464132.pdf
work_b28a841efc5f158e,Connectomic mapping of brain-spinal cord neural networks: future directions in assessing spinal cord injury at rest.,2021,10.1016/j.neures.2021.10.008,Neurosciences research,role_bridge,surround,False,False,1,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neures.2021.10.008.pdf
work_cea033bf4ba903e5,Analyzing neural degeneration of the retina with connectomics,2021,10.4103/1673-5374.314307,Neural Regeneration Research,adjacent_relevant,surround,False,False,1,2,False,2.0,0.4433235996814441,only_out,J. Lichtman / Hanspeter Pfister,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.4103_1673-5374.314307.pdf
work_04bc672be1766531,Neurodevelopment: Comparative connectomics and the study of circuit assembly.,2021,10.1016/j.cub.2021.03.053,Current Biology,adjacent_relevant,surround,False,False,0,5,False,5.0,0.5134058932837802,only_out,J. Lichtman / Hanspeter Pfister,2,postanalysis/pdfs/files/doi_10.1016_j.cub.2021.03.053.pdf
work_128b379bcd5dd487,A distributed dopamine-gated circuit underpins reproductive state-dependent behavior in Drosophila females,2021,10.1101/2021.07.24.453623,,core_relevant,surround,False,False,0,1,False,1.0,0.0252190071675073,only_out,K. Siju / Ilona C. Grunwald Kadow,10,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2021.07.24.453623.pdf
work_1363cb9e1703f6be,Ultrastructural readout of in vivo synaptic activity for functional connectomics,2021,10.1101/2021.07.07.451278,bioRxiv,core_relevant,surround,False,False,0,4,False,4.0,0.0637111760021237,only_out,M. Helmstaedter / Winfried Denk,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2021.07.07.451278.pdf
work_688ee240e903f7e8,Why is neural connection weight a weak predictor of correlated neural activity?,2021,,,adjacent_relevant,surround,False,False,0,1,False,1.0,0.5412795327847093,only_out,Xiaoyin Chen / Yonggang Wang,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/arxiv_2103.15032.pdf
work_726f94c3a68b3ac1,Evidence of wiring development processes from the connectome of adult Drosophila,2021,10.1101/2021.05.15.444029,bioRxiv,core_relevant,surround,False,False,0,1,False,1.0,0.2636049907087868,only_out,J. Lichtman / Hanspeter Pfister,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2021.05.15.444029.pdf
work_8e59f780b29835c3,Correction of topological errors in automated traces of neurites,2021,10.1117/12.2581247,Medical Imaging,core_relevant,surround,False,False,0,1,False,1.0,0.2718343509423945,only_out,Xiaoyin Chen / Yonggang Wang,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1117_12.2581247.pdf
work_bb4a58bb9fae0ea0,Neurobiology: From genome and connectome to understanding behavior,2021,10.1016/j.cub.2021.08.055,Current Biology,adjacent_relevant,surround,False,False,0,1,False,1.0,0.4273958056809132,only_out,Alex J. Yu / C. Rankin,2,postanalysis/pdfs/files/doi_10.1016_j.cub.2021.08.055.pdf
work_f564e747dd483712,Multimodal Magnetic Resonance Histology and Light Sheet Imaging for Quantitative Neurogenetics of the Mouse,2021,10.1101/2021.10.08.463660,bioRxiv,adjacent_relevant,surround,False,False,0,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2021.10.08.463660.pdf
work_ab693beb93fb50a7,Molecular topography of an entire nervous system,2020,10.1101/2020.12.15.422897,bioRxiv,adjacent_relevant,surround,False,False,580,23,False,11.0,0.9044332359968144,broker,Oliver Hobert / Steven J. Cook,23,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.12.15.422897.pdf
work_8987d1a10ada16ff,Macroscopic gradients of synaptic excitation and inhibition in the neocortex,2020,10.1038/s41583-020-0262-x,Nature Reviews Neuroscience,adjacent_relevant,surround,False,False,277,3,False,2.0,0.8569153172285638,only_in,J. Lichtman / Hanspeter Pfister,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41583-020-0262-x.pdf
work_aa4ac55bf3d997c2,The Mind of a Mouse.,2020,10.1016/j.cell.2020.08.010,Cell,adjacent_relevant,surround,False,False,175,32,False,11.0,0.960711441465357,broker,Albert Cardona / J. Vogelstein,25,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cell.2020.08.010.pdf
work_e2f8e06c9049f5f3,"The natverse, a versatile toolbox for combining and analysing neuroanatomical data",2020,10.7554/elife.53350,eLife,role_bridge,surround,False,False,173,35,False,11.0,0.9670825590655694,broker,H. Sebastian Seung / G. Jefferis,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.53350.pdf
work_58b0ab7aaaf040d3,Neuronal circuits in barrel cortex for whisker sensory perception.,2020,10.1152/physrev.00019.2019,Physiological Reviews,adjacent_relevant,surround,False,False,131,3,False,3.0,0.084682771436156,only_out,J. Staiger / C. Petersen,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1152_physrev.00019.2019.pdf
work_e637eb4dddea0bfc,Rapid mesoscale volumetric imaging of neural activity with synaptic resolution,2020,10.1038/s41592-020-0760-9,Nature Methods,adjacent_relevant,surround,False,False,124,1,False,1.0,0.8502787363950093,only_in,H. Sebastian Seung / G. Jefferis,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41592-020-0760-9.pdf
work_187ee083be688884,Network structure of the mouse brain connectome with voxel resolution,2020,10.1126/sciadv.abb7187,bioRxiv,adjacent_relevant,surround,False,False,121,6,False,6.0,0.7233873108574462,broker,Olaf Sporns / B. Mišić,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1126_sciadv.abb7187.pdf
work_6902b71a851fc6e1,Determinants of seeding and spreading of α-synuclein pathology in the brain,2020,10.1126/sciadv.abc2487,Science Advances,role_bridge,surround,False,False,93,1,False,1.0,0.5240244226174675,only_out,Martin T. Henrich / D. Surmeier,10,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1126_sciadv.abc2487.pdf
work_53888fee46356d3b,Systematic errors in connectivity inferred from activity in strongly recurrent networks,2020,10.1038/s41593-020-0699-2,Nature Neuroscience,adjacent_relevant,surround,False,False,91,6,False,6.0,0.8462967878948766,broker,Albert Cardona / J. Vogelstein,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41593-020-0699-2.pdf
work_27e18aa6bae94e96,Postnatal connectomic development of inhibition in mouse barrel cortex,2020,10.1126/science.abb4534,Science,core_relevant,surround,False,False,75,14,False,8.0,0.9681444119989382,broker,M. Helmstaedter / Winfried Denk,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1126_science.abb4534.pdf
work_0da43b963c6e7486,neuPrint: Analysis Tools for EM Connectomics,2020,10.1101/2020.01.16.909465,bioRxiv,core_relevant,surround,False,False,73,33,False,11.0,0.975311919299177,broker,J. Lichtman / Hanspeter Pfister,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.01.16.909465.pdf
work_4763c86ef9823a58,Structured sampling of olfactory input by the fly mushroom body,2020,10.1101/2020.04.17.047167,bioRxiv,core_relevant,surround,False,False,71,39,False,11.0,0.9747809928324928,broker,H. Sebastian Seung / G. Jefferis,15,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.04.17.047167.pdf
work_b395677d1fbdcaee,Cell-type specific innervation of cortical pyramidal cells at their apical dendrites,2020,10.7554/elife.46876,eLife,core_relevant,surround,False,False,60,8,False,8.0,0.91850278736395,broker,M. Helmstaedter / Winfried Denk,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.46876.pdf
work_043907deaaf11bc4,A Color Vision Circuit for Non-Image-Forming Vision in the Primate Retina,2020,10.1016/j.cub.2020.01.040,Current Biology,adjacent_relevant,surround,False,False,58,10,False,5.0,0.8685956994956199,broker,James R. Anderson / Bryan William Jones,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cub.2020.01.040.pdf
work_001c0f01391e19c4,Estimation of the number of synapses in the hippocampus and brain-wide by volume electron microscopy and genetic labeling,2020,10.1038/s41598-020-70859-5,Scientific Reports,core_relevant,surround,False,False,53,0,False,,,no_graph,Javier DeFelipe / Michael W. Reimann,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41598-020-70859-5.pdf
work_f0afa8050fa1b3ad,Analysis of Synaptic Microcircuits in the Mushroom Bodies of the Honeybee,2020,10.3390/insects11010043,Insects,adjacent_relevant,surround,False,False,53,1,False,1.0,0.4175736660472524,only_out,Claudia Groh / W. Rössler,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3390_insects11010043.pdf
work_3fc32d8b6b292ea4,The connectome,2020,10.1093/med/9780198713005.003.0013,New Oxford Textbook of Psychiatry,adjacent_relevant,surround,False,False,49,6,False,4.0,0.9224847358640827,only_in,Olaf Sporns / B. Mišić,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1093_med_9780198713005.003.0013.pdf
work_463ae7b1129e918a,"CEM500K, a large-scale heterogeneous unlabeled cellular electron microscopy image dataset for deep learning",2020,10.7554/elife.65894,bioRxiv,adjacent_relevant,surround,False,False,48,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.65894.pdf
work_e537b8e00c039417,Light microscopy based approach for mapping connectivity with molecular specificity,2020,10.1038/s41467-020-18422-8,Nature Communications,adjacent_relevant,surround,False,False,48,13,False,11.0,0.8962038757632068,broker,Dongming Cai / Logan A. Walker,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41467-020-18422-8.pdf
work_9ea9181c0d4620fd,Whole-animal connectome and cell-type complement of the three-segmented Platynereis dumerilii larva,2020,10.1101/2020.08.21.260984,bioRxiv,core_relevant,surround,False,False,47,40,False,11.0,0.9498274488983276,broker,Albert Cardona / J. Vogelstein,11,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.08.21.260984.pdf
work_4ed8dbe602f5a391,Drifting assemblies for persistent memory: Neuron transitions and unsupervised compensation,2020,10.1101/2020.08.31.276147,Proceedings of the National Academy of Sciences of the United States of America,adjacent_relevant,surround,False,False,45,1,False,1.0,0.7130342447571011,only_in,Yaroslav Felipe Kalle Kossio / Raoul-Martin Memmesheimer,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.08.31.276147.pdf
work_cffa3ab0187dba21,An interactive ImageJ plugin for semi-automated image denoising in electron microscopy,2020,10.1038/s41467-020-14529-0,Nature Communications,adjacent_relevant,surround,False,False,45,0,False,,,no_graph,Javier DeFelipe / Michael W. Reimann,10,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41467-020-14529-0.pdf
work_ae696024feaf530f,A Pathoconnectome of Early Neurodegeneration: Network changes in retinal degeneration,2020,10.1101/2020.01.31.929265,bioRxiv,core_relevant,surround,False,False,44,6,False,5.0,0.7908149721263605,broker,James R. Anderson / Bryan William Jones,13,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.01.31.929265.pdf
work_f82bf71973d40a91,"Comparative Connectomics Reveals How Partner Identity, Location, and Activity Specify Synaptic Connectivity in Drosophila",2020,10.1016/j.neuron.2020.10.004,Neuron,core_relevant,surround,False,False,44,27,False,11.0,0.941863551898062,broker,Albert Cardona / J. Vogelstein,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuron.2020.10.004.pdf
work_60a23a2cc829104f,Useful road maps: studying Drosophila larva’s central nervous system with the help of connectomics,2020,10.1016/j.conb.2020.09.008,Current Opinion in Neurobiology,core_relevant,surround,False,False,43,10,False,8.0,0.9031059198301036,broker,Albert Cardona / J. Vogelstein,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.conb.2020.09.008.pdf
work_6c644898f337026e,Cellular and circuit mechanisms of olfactory associative learning in Drosophila,2020,10.1080/01677063.2020.1715971,Journal of neurogenetics,adjacent_relevant,surround,False,False,43,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1080_01677063.2020.1715971.pdf
work_5c2b6a3221e4435d,DotMotif: an open-source tool for connectome subgraph isomorphism search and graph queries,2020,10.1101/2020.06.08.140533,Scientific Reports,core_relevant,surround,False,False,41,33,False,11.0,0.9373506769312452,broker,Albert Cardona / J. Vogelstein,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.06.08.140533.pdf
work_31955c620b12a810,An efficient analytical reduction of detailed nonlinear neuron models,2020,10.1038/s41467-019-13932-6,Nature Communications,core_relevant,surround,False,False,38,1,False,1.0,0.2309530130076984,only_out,Javier DeFelipe / Michael W. Reimann,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41467-019-13932-6.pdf
work_a75ff1aaf09bfb13,Computational synthesis of cortical dendritic morphologies,2020,10.1101/2020.04.15.040410,bioRxiv,adjacent_relevant,surround,False,False,35,5,False,2.0,0.8040881337934696,broker,Javier DeFelipe / Michael W. Reimann,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.04.15.040410.pdf
work_42387a380ebe88f6,Uncovering the genetic blueprint of the C. elegans nervous system,2020,10.1101/2020.05.04.076315,Proceedings of the National Academy of Sciences of the United States of America,adjacent_relevant,surround,False,False,34,8,False,7.0,0.8141757366604725,broker,Oliver Hobert / Steven J. Cook,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.05.04.076315.pdf
work_bbba095fdc38c6d5,SEQUIN multiscale imaging of mammalian central synapses reveals loss of synaptic connectivity resulting from diffuse traumatic brain injury,2020,10.1016/j.neuron.2020.04.012,Neuron,adjacent_relevant,surround,False,False,34,1,False,1.0,0.5534908415184497,only_out,Albert Cardona / J. Vogelstein,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuron.2020.04.012.pdf
work_068ce671d4050e17,EM-net: Deep learning for electron microscopy image segmentation,2020,10.1109/icpr48806.2021.9413098,bioRxiv,adjacent_relevant,surround,False,False,33,0,False,,,no_graph,Afshin Khadangi / V. Rajagopal,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1109_icpr48806.2021.9413098.pdf
work_2521d618f4568e57,The connectome predicts resting state functional connectivity across the Drosophila brain,2020,10.1101/2020.12.11.422105,bioRxiv,core_relevant,surround,False,False,33,25,False,11.0,0.921422882930714,broker,Xiaoyin Chen / Yonggang Wang,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.12.11.422105.pdf
work_59d22903e5457a0a,Network Architecture of Gap Junctional Coupling among Parallel Processing Channels in the Mammalian Retina,2020,10.1523/jneurosci.1810-19.2020,Journal of Neuroscience,core_relevant,surround,False,False,32,3,False,3.0,0.7191398991239714,broker,James R. Anderson / Bryan William Jones,13,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1523_jneurosci.1810-19.2020.pdf
work_0c62223b980049c1,The connectome of the adult Drosophila mushroom body: implications for function,2020,10.1101/2020.08.29.273276,bioRxiv,core_relevant,surround,False,False,31,22,False,11.0,0.9469073533315636,broker,H. Sebastian Seung / G. Jefferis,24,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.08.29.273276.pdf
work_67d70830cad7154c,Graphical-model framework for automated annotation of cell identities in dense cellular images,2020,10.7554/elife.60321,bioRxiv,role_bridge,surround,False,False,30,0,False,,,no_graph,Javier DeFelipe / Michael W. Reimann,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.60321.pdf
work_b554a7548201df2f,DIP/Dpr interactions and the evolutionary design of specificity in protein families,2020,10.1038/s41467-020-15981-8,Nature Communications,adjacent_relevant,surround,False,False,29,1,False,1.0,0.7252455534908415,only_in,Oliver Hobert / Steven J. Cook,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41467-020-15981-8.pdf
work_c6e23170a4ea8354,The Wiring Logic of an Identified Serotonergic Neuron That Spans Sensory Networks,2020,10.1101/2020.02.24.963660,Journal of Neuroscience,core_relevant,surround,False,False,29,9,False,8.0,0.8537297584284577,broker,M. Helmstaedter / Winfried Denk,10,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.02.24.963660.pdf
work_fb8fe1ff9bb623ea,"BAcTrace, a tool for retrograde tracing of neuronal circuits in Drosophila",2020,10.1038/s41592-020-00989-1,Nature Methods,adjacent_relevant,surround,False,False,28,2,False,2.0,0.83089992036103,broker,H. Sebastian Seung / G. Jefferis,10,postanalysis/pdfs/files/doi_10.1038_s41592-020-00989-1__work_fb8fe1ff9bb623ea.pdf
work_de68efd39b87d510,Geometric framework to predict structure from function in neural networks,2020,10.1103/physrevresearch.4.023255,Physical Review Research,adjacent_relevant,surround,False,False,27,5,False,5.0,0.7358640828245288,broker,M. Helmstaedter / Winfried Denk,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1103_physrevresearch.4.023255.pdf
work_f071283c3295aa52,Permeabilization-free en bloc immunohistochemistry for correlative microscopy,2020,10.7554/elife.63392,bioRxiv,core_relevant,surround,False,False,27,17,False,10.0,0.9275285372975844,broker,M. Helmstaedter / Winfried Denk,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.63392.pdf
work_20710f84520e8e6f,Ubiquitin-dependent regulation of a conserved DMRT protein controls sexually dimorphic synaptic connectivity and behavior,2020,10.7554/elife.59614,eLife,adjacent_relevant,surround,False,False,26,1,False,1.0,0.4159808866471993,only_out,Oliver Hobert / Steven J. Cook,10,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.59614.pdf
work_2cd8a8967328e13a,A perspective on C. elegans neurodevelopment: from early visionaries to a booming neuroscience research,2020,10.1080/01677063.2020.1837799,Journal of neurogenetics,adjacent_relevant,surround,False,False,26,5,False,5.0,0.730289354924343,broker,Georgia Rapti,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1080_01677063.2020.1837799.pdf
work_dba0d0b696c23844,Synaptic polarity and sign-balance prediction using gene expression data in the Caenorhabditis elegans chemical synapse neuronal connectome network,2020,10.1371/journal.pcbi.1007974,bioRxiv,core_relevant,surround,False,False,26,23,False,9.0,0.899389434563313,broker,Gábor S. Szilágyi / Zsolt Vassy,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pcbi.1007974.pdf
work_97fef5d2214981f3,Circuit reorganization shapes the developing human foveal midget connectome towards single-cone resolution,2020,10.1016/j.neuron.2020.09.014,Neuron,core_relevant,surround,False,False,25,9,False,5.0,0.9121316697637376,broker,H. Sebastian Seung / G. Jefferis,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuron.2020.09.014.pdf
work_e2add1edf5ce4563,Multilayer network analysis of C. elegans: Looking into the locomotory circuitry,2020,10.1016/j.neucom.2020.11.015,Neurocomputing,core_relevant,surround,False,False,23,14,False,6.0,0.8739049641624635,broker,Philipp Hövel / Jorge Ruiz,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neucom.2020.11.015.pdf
work_f6317afac7cb4ae0,Connectomic analysis reveals an interneuron with an integral role in the retinal circuit for night vision,2020,10.1101/2020.02.24.963868,bioRxiv,core_relevant,surround,False,False,23,3,False,3.0,0.7183435094239448,broker,M. Helmstaedter / Winfried Denk,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.02.24.963868.pdf
work_2e8cffa3e3b6ba52,Activity regulates brain development in the fly.,2020,10.1016/j.gde.2020.04.005,Current Opinion in Genetics and Development,adjacent_relevant,surround,False,False,22,3,False,3.0,0.7255110167241837,broker,James R. Anderson / Bryan William Jones,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.gde.2020.04.005.pdf
work_6acb043eb4685374,Two Stream Active Query Suggestion for Active Learning in Connectomics,2020,10.1007/978-3-030-58523-5_7,European Conference on Computer Vision,core_relevant,surround,False,False,22,8,False,8.0,0.8622245818954075,broker,J. Lichtman / Hanspeter Pfister,17,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1007_978-3-030-58523-5_7.pdf
work_6c53d7ba6dfeda13,Network topology of the marmoset connectome,2020,10.1162/netn_a_00159,Network Neuroscience,adjacent_relevant,surround,False,False,22,7,False,6.0,0.7432970533581099,broker,H. Sebastian Seung / G. Jefferis,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1162_netn_a_00159.pdf
work_b3c92e5d910843af,Automatic whole cell organelle segmentation in volumetric electron microscopy,2020,10.1101/2020.11.14.382143,bioRxiv,adjacent_relevant,surround,False,False,22,0,False,,,no_graph,J. Lichtman / Hanspeter Pfister,15,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.11.14.382143.pdf
work_acbd113b39b3e9ee,Synaptic counts approximate synaptic contact area in Drosophila,2020,10.1371/journal.pone.0266064,bioRxiv,core_relevant,surround,False,False,20,18,False,11.0,0.9235465887974516,broker,Albert Cardona / J. Vogelstein,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pone.0266064.pdf
work_cbbe61f406dbaa9a,Gap junctions: historical discoveries and new findings in the Caenorhabditis elegans nervous system,2020,10.1242/bio.053983,Biology Open,adjacent_relevant,surround,False,False,20,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1242_bio.053983.pdf
work_14ac87ba48283ac0,Neuronal Subcompartment Classification and Merge Error Correction,2020,10.1101/2020.04.16.043398,bioRxiv,core_relevant,surround,False,False,19,0,False,,,no_graph,J. Lichtman / Hanspeter Pfister,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.04.16.043398.pdf
work_199b7e289ee6a42e,Graph Properties of the Adult Drosophila Central Brain,2020,10.1101/2020.05.18.102061,bioRxiv,core_relevant,surround,False,False,18,9,False,9.0,0.936023360764534,broker,J. Lichtman / Hanspeter Pfister,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.05.18.102061.pdf
work_5154da21800bd010,The hourglass organization of the Caenorhabditis elegans connectome,2020,10.1371/journal.pcbi.1007526,PLoS Comput. Biol.,core_relevant,surround,False,False,18,13,False,7.0,0.9004512874966817,broker,Olaf Sporns / B. Mišić,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pcbi.1007526.pdf
work_9f1aee5bf41f83bb,A connectomics approach to understanding a retinal disease,2020,10.1073/pnas.2011532117,Proceedings of the National Academy of Sciences of the United States of America,core_relevant,surround,False,False,18,0,False,,,no_graph,J. Lichtman / Hanspeter Pfister,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1073_pnas.2011532117.pdf
work_0a1427cd13f43c85,Multiscale ATUM-FIB Microscopy Enables Targeted Ultrastructural Analysis at Isotropic Resolution,2020,10.1016/j.isci.2020.101290,bioRxiv,core_relevant,surround,False,False,16,4,False,4.0,0.3153703212105123,only_out,Albert Cardona / J. Vogelstein,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.isci.2020.101290.pdf
work_239dd3ff619a0a41,An anatomical substrate of credit assignment in reinforcement learning,2020,10.1101/2020.02.18.954354,bioRxiv,core_relevant,surround,False,False,16,8,False,7.0,0.8009025749933634,broker,M. Helmstaedter / Winfried Denk,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.02.18.954354.pdf
work_6d6bf1bdee0fecf9,Unsupervised learning of control signals and their encodings in Caenorhabditis elegans whole-brain recordings,2020,10.1098/rsif.2020.0459,Journal of the Royal Society Interface,core_relevant,surround,False,False,16,3,False,3.0,0.7640031855588001,broker,Oliver Hobert / Steven J. Cook,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1098_rsif.2020.0459.pdf
work_96a09e61135848a7,What would a synthetic connectome look like?,2020,10.1016/j.plrev.2019.06.005,Physics of Life Reviews,adjacent_relevant,surround,False,False,16,10,False,8.0,0.7318821343243961,broker,Oliver Hobert / Steven J. Cook,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.plrev.2019.06.005.pdf
work_b3d2f4a1d8b054ae,A recurrent neural network model of C. elegans responses to aversive stimuli,2020,10.1016/j.neucom.2020.11.067,Neurocomputing,core_relevant,surround,False,False,16,3,False,3.0,0.8401911335280063,only_in,Enrico Lanza / G. Ruocco,5,postanalysis/pdfs/files/doi_10.1016_j.neucom.2020.11.067.pdf
work_e8314ab1e0afa564,Learning the architectural features that predict functional similarity of neural networks,2020,10.1101/2020.04.27.057752,bioRxiv,adjacent_relevant,surround,False,False,16,6,False,6.0,0.7823201486594107,broker,M. Helmstaedter / Winfried Denk,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.04.27.057752.pdf
work_7e9a704c6d18622d,Flexible annotation atlas of the mouse brain: combining and dividing brain structures of the Allen Brain Atlas while maintaining anatomical hierarchy,2020,10.1101/2020.02.17.953547,Scientific Reports,role_bridge,surround,False,False,15,0,False,,,no_graph,Hideyuki Okano / Alexander Woodward,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.02.17.953547.pdf
work_2ebee200d32da75a,Raising the Connectome: The Emergence of Neuronal Activity and Behavior in Caenorhabditis elegans,2020,10.3389/fncel.2020.524791,bioRxiv,adjacent_relevant,surround,False,False,13,13,False,9.0,0.8006371117600213,broker,Bradly Alicea / Matteo Cantarelli,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fncel.2020.524791.pdf
