work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason
work_87627a205bc13b9d,286268b91f5258b73ab59ab3b3bd99a32bf177b7,core_audit,1,286268b91f5258b73ab59ab3b3bd99a32bf177b7,Connectomics of Bone to Brain—Probing Physical Renderings of Cellular Experience,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c20896c7dcc9636ff2142b75db648d151b2f4cde5280f11f4c543728e7fe8038,batch_021,out_of_scope,[],0.88,cellular connectomics studies in diverse tissue/organ environments,Bone tissue cellular connectomics via SEM; not neural connectomics.,[],True,core_noise_audit
work_87d28c8980f8ca9b,638f3a63b5210d1a3cfc6db906224fdc878cb5f0,core_audit,1,638f3a63b5210d1a3cfc6db906224fdc878cb5f0,Maggot Instructor: Semi-Automated Analysis of Learning and Memory in Drosophila Larvae,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,25a14a2836acae4611ca5ae633585e5638152398bc10e1b997a3ec8f3b7c7896,batch_021,adjacent_relevant,['biological_application'],0.82,"reconstruct the complete connectome of the larval brain featuring a total of about 10,000 neurons",Larval learning automation referencing connectome reconstruction.,[],True,low_confidence
work_87d3f094e4c39e9a,d56a31a9774daa2e3030aabc6c67fb4b77930cbc,core_audit,1,d56a31a9774daa2e3030aabc6c67fb4b77930cbc,COALIA: A Computational Model of Human EEG for Consciousness Research,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6e2081e292fe441f6f0c234308a75acfa44c27f8495148ee3df206f773cff567,batch_021,out_of_scope,[],0.91,template brain accounting for long-range connectome,EEG computational consciousness model with macroscale connectome.,[],True,core_noise_audit
work_880667ad69fd3a55,3807f11438d87a5d5cb87861fe7fe01d4c21545b,unresolved,1,3807f11438d87a5d5cb87861fe7fe01d4c21545b,Lesion correlates of auditory sentence comprehension deficits in post-stroke aphasia,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ba797dd983020120b24219fe620ed74a0e2f2cb9f764972d8055fd0dd768005d,batch_021,out_of_scope,[],0.92,Graph theoretic measures of connectome disruption were not statistically significantly associated,Stroke aphasia lesion/connectome mapping.,['diffusion_mri_or_tractography'],True,random_high_confidence_exclusion_audit
work_8848e6db059151a5,a95cb5183d547e4a12450d0a52cf48762c0fe265,core_audit,1,a95cb5183d547e4a12450d0a52cf48762c0fe265,Brain stars take the lead during critical periods of early postnatal brain development: relevance of astrocytes in health and mental disorders,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,99507919083b6b4d259462cbd7469ce2e297ee41667911557ea047e78d0b9a2c,batch_021,adjacent_relevant,['biological_application'],0.83,refining synaptic connectivity during early postnatal critical periods of brain development,Astrocyte-mediated synapse elimination review.,[],True,low_confidence
work_888928f8b2524558,68c1b1e36481d1ffd8ef4b870981efeb0a452957,unresolved,1,68c1b1e36481d1ffd8ef4b870981efeb0a452957,Tracking the Development of Functional Connectomes for Face Processing,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,aad495528afe76a14e66d6ed1d73888419d1339336f1f8836001dfa8946178f1,batch_021,out_of_scope,[],0.94,functional magnetic resonance imaging data in children... face processing,Developmental fMRI face network graph analysis.,['resting_state_or_functional_connectivity'],True,random_high_confidence_exclusion_audit
work_88ba0a670054d7b9,bd2f855b09d79e42af43fa4ccedfc460b0b7ce83,core_audit,1,bd2f855b09d79e42af43fa4ccedfc460b0b7ce83,The Fragile X Mental Retardation Protein in Circadian Rhythmicity and Memory Consolidation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,276ebbd864ecd3e6928e4ba3d336af54d174d013e994e20fbaa515b69c936fd3,batch_021,adjacent_relevant,['biological_application'],0.82,"FMRP, an RNA-binding translational regulator, is a key player mediating appropriate synaptic protein synthesis",FMRP synaptic translation review.,[],True,low_confidence
work_8921d242afca1e9b,ed2269d248e4aabcbc3824f38640f547a16d3b57,unresolved,1,ed2269d248e4aabcbc3824f38640f547a16d3b57,Modeling of Large-Scale Functional Brain Networks Based on Structural Connectivity from DTI: Comparison with EEG Derived Phase Coupling Networks and Evaluation of Alternative Methods along the Modeling Path,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,4e98f96c9fc09e7dc288687aaa96711027c2f086de63a17b6b98ce063c11e5d0,batch_021,out_of_scope,[],0.92,relationship between structural and functional coupling in a population of healthy subjects,DTI-EEG structure-function modeling.,['diffusion_mri_or_tractography'],True,random_high_confidence_exclusion_audit
work_894a7ff84d58ec7c,b4d38f2cecf31c1cb66a1c62679a28c359725b95,core_audit,1,b4d38f2cecf31c1cb66a1c62679a28c359725b95,Synaptogenic activity of the axon guidance molecule Robo2 underlies hippocampal circuit function,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f9e0d0ff5f42bef65867f4664def40b381de441af48b06449f8609d3fb9e21b8,batch_021,adjacent_relevant,"['biological_application', 'synapse_inference']",0.84,Robo2 plays a role in establishing synaptic specificity in hippocampal CA1,Robo2 hippocampal synapse formation study.,[],True,low_confidence
work_89a1c3d1c130ab2c,eb295e9bb5c17e95dc28207c5f0cc19be49c966d,core_audit,1,eb295e9bb5c17e95dc28207c5f0cc19be49c966d,Author response: Synaptic and peptidergic connectome of a neurosecretory center in the annelid brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,core_noise_audit
work_89aa64324e8ab59c,04c047322409caba942ed074f8cb104b7afe2d37,unresolved,1,04c047322409caba942ed074f8cb104b7afe2d37,"Frontal white matter abnormalities reveal the pathological basis underlying negative symptoms in antipsychotic-naïve, first-episode patients with adolescent-onset schizophrenia: Evidence from multimodal brain imaging.",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,47ae3502019b85434ce2872cbcd84ff47f05b018979b11461d7d218ad287b1e1,batch_021,out_of_scope,[],0.93,resting-state connectome-wide functional connectivity (FC) and diffusion tensor imaging tractography,Schizophrenia FWM rsfMRI+DTI.,"['resting_state_or_functional_connectivity', 'diffusion_mri_or_tractography']",True,random_high_confidence_exclusion_audit
work_89beff410724b5d3,5268d520c04a7c4ad9f35bbe1a641768734cad04,role_bridge,1,5268d520c04a7c4ad9f35bbe1a641768734cad04,"Glutamate receptor, ionotropic, N-methyl D-aspartate 2A (GRIN2A) gene as a positional candidate for attention-deficit/hyperactivity disorder in the 16p13 region",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,767530974aca6d4b47fca3efdf8eba6d3bf24e94b3b806852bee14932b4c0883,batch_021,out_of_scope,[],0.96,attention-deficit/hyperactivity disorder (ADHD)... GRIN2A gene,ADHD genetics study; no connectomics.,[],True,random_high_confidence_exclusion_audit
work_89d3c949af3748f5,356c6bfd72678675c47dbb5deb9bc94270e42549,core_audit,1,356c6bfd72678675c47dbb5deb9bc94270e42549,SAT-159 Transcriptomic Profiling Of Kiss1Arc Neurons Reveals Novel Mechanisms For Male Obesity-induced Hypogonadism,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d769a0df1d8066e1c05837cbad4f16f9e5040b59ebbbcab9fa6200e7866f2a78,batch_021,out_of_scope,[],0.94,reorganization of the Kiss1ARC neuronal connectome,Obesity hypogonadism transcriptomics; tangential connectome mention.,['generic_health_context'],True,core_noise_audit
work_89fbbf9a9745feb9,ccf9499f28f9a7b4aeb62e288eb30b4ef1fd4f65,core_audit,1,ccf9499f28f9a7b4aeb62e288eb30b4ef1fd4f65,Article Title: The Genetic Encoded Toolbox for Electron Microscopy and Connectomics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,core_noise_audit
work_8af0d9cfcf7eb2aa,0aedd832e7b241304f1eea89e008b3e43d686255,unresolved,1,0aedd832e7b241304f1eea89e008b3e43d686255,Distributed Functional Connectome of White Matter in Patients With Functional Dyspepsia,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,84674656102a7bed97c2f0aee2b53ce1536bf8ed87c32c34fa98439e1c6780c8,batch_021,out_of_scope,[],0.92,functional connectome of white matter in patients with functional dyspepsia,FD white matter functional connectome.,['resting_state_or_functional_connectivity'],True,random_high_confidence_exclusion_audit
work_8b7e42dd0db5e95b,08a3c6c8efcb5d67b86787c6deab21fa22debd3d,core_audit,1,08a3c6c8efcb5d67b86787c6deab21fa22debd3d,Surface optimization governs the local design of physical networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,87c6fa27e6afe1d211c60b8290746a4ff22a456dca38970f209dde2279856da6,batch_021,adjacent_relevant,"['network_science', 'biological_application']",0.84,brain's connectome... local branching geometry of a wide range of physical networks,Physical network surface optimization using brain connectome.,[],True,low_confidence
work_8b8134900025d035,c06190a3768c7294e0dfa2fc2a3a93ea56b9afc3,core_audit,1,c06190a3768c7294e0dfa2fc2a3a93ea56b9afc3,Cell biology of astrocyte-synapse interactions,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,20b4e6a3d58a063ea7d0936777951e644bde481e1bb434094328f22314d4c0ad,batch_021,adjacent_relevant,"['biological_application', 'synapse_inference']",0.83,critical regulators of brain development and physiology through dynamic... interactions with neuronal synapses,Astrocyte-synapse interaction cell biology review.,[],True,low_confidence
work_8b9945eaca7a0487,db5a3d9039ee6020c58249fe5e6dda0db9a77ef2,core_audit,1,db5a3d9039ee6020c58249fe5e6dda0db9a77ef2,Olfactory Bulb D2/D3 Receptor Availability after Intrastriatal Botulinum Neurotoxin-A Injection in a Unilateral 6-OHDA Rat Model of Parkinson’s Disease,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,27ec64e8fcacafcfe48838833e647a2a7d6175e33ed82b9c9c473f041a2e8ea3,batch_021,out_of_scope,[],0.9,connectome analysis. PET/CT and immunohistochemical data,Parkinson rat olfactory PET; tract-tracing meta-analysis not EM.,['generic_health_context'],True,core_noise_audit
work_8bd579742c5c36c2,02fbb0e3b1487697ac3f47174834c02eab1740d7,unresolved,1,02fbb0e3b1487697ac3f47174834c02eab1740d7,The Frontal Aslant Tract and Supplementary Motor Area Syndrome: Moving towards a Connectomic Initiation Axis,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d18471182db07d1556291161b80665cb6bc3751f73d05108f520c0ea216ca5de,batch_021,out_of_scope,[],0.92,mapping of the SMA network and Frontal Aslant Tract (FAT) using network analysis and DTI tractography,Clinical DTI tractography for glioma surgery.,['diffusion_mri_or_tractography'],True,random_high_confidence_exclusion_audit
work_8bfdfa11c8dee50e,f577e3cc15c2b351c1d0203615738e361c5e0d1e,core_audit,1,f577e3cc15c2b351c1d0203615738e361c5e0d1e,Normative pathways in the functional connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,be2686bcdcda94efc3ad962bd975af0a03e51067a3bd70c5fe0b60c870c7cfe4,batch_021,out_of_scope,[],0.93,Functional connectivity is frequently derived from fMRI data to reduce a complex image of the brain to a graph,Normative pathway analysis of rsfMRI in MDD.,['resting_state_or_functional_connectivity'],True,core_noise_audit
work_8bffa66c1a57a9aa,acea0ae162be57eb84c199b0656d9a6de0e98ddb,core_audit,1,acea0ae162be57eb84c199b0656d9a6de0e98ddb,Rapid Golgi Analysis Method for Efficient and Unbiased Classification of Dendritic Spines,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c6134727b2ec792e4cb90e743a51c045ff9cf7ba2bcb61fb671164c137d8c90f,batch_022,adjacent_relevant,['biological_application'],0.74,Golgi-Cox staining... categorize spines,Golgi spine analysis for synaptic connectivity phenotypes.,[],True,low_confidence
work_8c35e7441dc483b1,15f5af847a47028d3fa3baf99f3cf4ca51efa256,core_audit,1,15f5af847a47028d3fa3baf99f3cf4ca51efa256,Hippocampus-striatum wiring diagram revealed by directed stepwise polysynaptic tracing,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,4cf63c7619c6f97ca658fcfdd577b37d0417253bb415a4fef4f84e98a0854627,batch_022,adjacent_relevant,['biological_application'],0.73,directed stepwise polysynaptic tracing,"Viral polysynaptic tracing wiring diagram, not EM connectomics.",[],True,low_confidence
work_8c552c741c234d42,945433f998bde4305898859ce7ea9cfa706d9d29,core_audit,1,945433f998bde4305898859ce7ea9cfa706d9d29,Partners in plasticity: serotonergic glial interactions in brain circuit remodeling,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,812dd222ecd8633acf7676b27aecf9d4e7583a2d1be309216bf8612727552326,batch_022,adjacent_relevant,['biological_application'],0.7,"synapse formation, pruning, and remodeling",Review of serotonergic synaptic plasticity in circuit remodeling.,[],True,low_confidence
work_8c5ea1280e952b7a,01d6269b35e9f3a58ea744fb26f125a1da5adc52,core_audit,1,01d6269b35e9f3a58ea744fb26f125a1da5adc52,Decoding HIV-associated neurocognitive disorders: a new perspective from multimodal connectomics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,98b8bea0c28b41043b254e287d5e9b47f6a0a0e4d64e54936bc283050a0d6c23,batch_022,out_of_scope,[],0.91,diffusion tensor imaging (DTI)... resting-state functional magnetic resonance imaging,Multimodal macro connectomics review for HIV neurocognitive disorders.,"['diffusion_mri_or_tractography', 'resting_state_or_functional_connectivity', 'generic_health_context']",True,core_noise_audit
work_8c6c18d26c85913f,33e50ea542f45671d25275b82410b66ff1f321bc,core_audit,1,33e50ea542f45671d25275b82410b66ff1f321bc,Loss of an extensive ciliary connectome induces proteostasis and cell fate switching in a severe motile ciliopathy,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,fd3ff653375798b771ebf611a3c891d6438d59036e848c695e1bbe6221e1aef0,batch_022,uncertain,[],0.52,loss of a connectome of over 90 proteins,"Ciliary protein connectome in motile ciliopathy, not neural connectomics.",['ambiguous_connectome_usage'],True,core_noise_audit
work_8cca6106a84d43d6,a4854b62f789248761f87743e4fcd41add70cedb,unresolved,1,a4854b62f789248761f87743e4fcd41add70cedb,Symmetry and Network Topology in Neuronal Circuits: Complicity of Form and Function,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d56e1b063e6448fb84236c8c478f4c0a97638a9a6b3b76bbe3b91e8a0fbfd688,batch_022,adjacent_relevant,['network_science'],0.68,connectome of the nematode Caenorhabditis elegans,Theoretical symmetry/network topology review citing C. elegans connectome.,['generic_network_neuroscience'],True,low_confidence
work_8cf95a12d2abd1df,69d1187938e10872fedb7d7d739728c5869d2e79,role_bridge,1,69d1187938e10872fedb7d7d739728c5869d2e79,ASCENT: Annotation-free Self-supervised Contrastive Embeddings for 3D Neuron Tracking in Fluorescence Microscopy,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_8d04af73e3e2c144,8b1c297b8b8176795dabd9986f920441c10ffd88,core_audit,1,8b1c297b8b8176795dabd9986f920441c10ffd88,Asymmetric Presynaptic Depletion of Dopamine Neurons in a Drosophila Model of Parkinson’s Disease,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ca0a1509e094cf50cc0eea63a6e69691f4c9058eb5989b9d04e0c25708f2bc59,batch_022,adjacent_relevant,"['biological_application', 'health_translation']",0.71,asymmetric depletion of synaptic connectivity,"Fly PD model of asymmetric synaptic depletion, not EM connectomics.",['generic_health_context'],True,low_confidence
work_8d259f8c6f69999e,4b5fbb433e940121556a06bccb0dc3be1d1102b2,core_audit,1,4b5fbb433e940121556a06bccb0dc3be1d1102b2,Advanced Fluorescence Protein-Based Synapse-Detectors,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,34b77c758718b478527829ed7d1792ba2fa432996f801a80df6bb20d401a83a0,batch_022,adjacent_relevant,"['alternative_modality', 'synapse_inference']",0.76,light microscopy (LM) a potent candidate for large-scale analyses of synapses,LM synapse-detector tools for synaptic connectivity imaging.,[],True,low_confidence
work_8d44c3cd7728e331,6c8cef0a928cd963213043d93ddfa4bc6bfee449,core_audit,1,6c8cef0a928cd963213043d93ddfa4bc6bfee449,Role of BDNF in the pathophysiology and treatment of depression: activity dependent effects distinguish rapid acting antidepressants,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,09740c9bad3789482b5484d21bd4973c371acd7bedc8ffebd7e5f7735b69e85b,batch_022,out_of_scope,[],0.94,Role of BDNF in the pathophysiology and treatment of depression,BDNF/depression synaptic plasticity review.,['generic_health_context'],True,core_noise_audit
work_8d553c90fb7e2b6e,35be82c0df34b4b53cd95b55635eb615fae943ec,core_audit,1,35be82c0df34b4b53cd95b55635eb615fae943ec,LRRTM3 regulates activity-dependent synchronization of synapse properties in topographically connected hippocampal neural circuits,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,712eea015c9ef1e1431f66271bd64cba8766b3c924644ccb6e91576abca298df,batch_022,adjacent_relevant,['biological_application'],0.78,three-dimensional high-resolution electron microscopy analyses,EM-assisted hippocampal synaptic circuit study of LRRTM3.,[],True,low_confidence
work_8db502c6860e1664,a6ee9fa4dc9366af18d8a0e861ca3b2fd2b2ce42,unresolved,1,a6ee9fa4dc9366af18d8a0e861ca3b2fd2b2ce42,The Human Connectome Project’s Neuroimaging Approach,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,69b05112281b6b0e4a8c55c877570813e19c568fa5c10dcba00f9ad0583c318d,batch_022,out_of_scope,[],0.93,Human Connectome Project (HCP)... multimodal MRI,HCP macro neuroimaging approach retrospective.,"['diffusion_mri_or_tractography', 'resting_state_or_functional_connectivity', 'ambiguous_connectome_usage']",True,random_high_confidence_exclusion_audit
work_8e264dc5522ee285,5f8bc27e87f9f515802bb651b0b99b2124779a2b,core_audit,1,5f8bc27e87f9f515802bb651b0b99b2124779a2b,"Measuring Symmetry, Asymmetry and Randomness in Neural Network Connectivity",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,bf967af059d9d9453348c6f85aa3692b463bf66303d3a5f56c529ab209c88504,batch_022,out_of_scope,[],0.88,"bidirectional, symmetric motifs... synaptic connections",Theoretical symmetry measure on network connectivity.,['generic_network_neuroscience'],True,core_noise_audit
work_8e2e69eedc579ea7,52496f9dbd4eb476c7579d484cb96b5689b9d1ea,role_bridge,1,52496f9dbd4eb476c7579d484cb96b5689b9d1ea,Alpha-synuclein spreading pathology in Parkinson's disease: the influence of iron and the Rho-kinase inhibitor fasudil,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_8e8573ac5d1bbfd7,69a9bc6b8c77d2b3e61322a180c511eb6e4db446,unresolved,1,69a9bc6b8c77d2b3e61322a180c511eb6e4db446,Common Connectome Constraints: From C. elegans and Drosophila to Homo sapiens,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,3e0abdcd95f6a0b5c8923248ccef8512302b93763d99fe180469a9802ce32e9d,batch_022,adjacent_relevant,['network_science'],0.7,Common Connectome Constraints: From C. elegans and Drosophila to Homo sapiens,Theoretical connectome constraints across species.,['generic_network_neuroscience'],True,low_confidence
work_8ea1a180239c3cb3,aa11f9772ef7d8a7b3ad22d61d5cbc54015babe5,core_audit,1,aa11f9772ef7d8a7b3ad22d61d5cbc54015babe5,From Synaptic Interactions to Collective Dynamics in Random Neuronal Networks Models: Critical Role of Eigenvectors and Transient Behavior,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ec914f116b19297ba37f7798f69e8e72ba1084a6b18e0cb604cd28e48bef5c10,batch_022,out_of_scope,[],0.89,Human Connectome Project... synaptic interaction matrix,Theoretical random network dynamics citing HCP.,['generic_network_neuroscience'],True,core_noise_audit
work_8eb544cf75eb1e58,4afcc1474d4089a653cf8eb528e81a5a56030410,core_audit,1,4afcc1474d4089a653cf8eb528e81a5a56030410,Of what use is connectomics? A personal perspective on the Drosophila connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,fd365095290e5721dfd04dbcd8b9fb0b1ffe88f2eaaacee6d521ad1e62a104f8,batch_022,role_bridge,['network_science'],0.78,comprehensive compilation of synaptic circuits densely reconstructed... Drosophila,Perspective on Drosophila connectome utility.,[],True,low_confidence
work_8ece1cf2610039aa,3c0fb31520d43d89db6dd1d5d0897053a2a651e2,core_audit,1,3c0fb31520d43d89db6dd1d5d0897053a2a651e2,Vast TVB parameter space exploration: A Modular Framework for Accelerating the Multi-Scale Simulation of Human Brain Dynamics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0b9aa9c1cbffc5446250e06d647236ce820f417d2bd5518d54b8f02d2843a091,batch_022,out_of_scope,[],0.9,connected following human tractography data... The Virtual Brain (TVB),TVB macro simulation on tractography connectome.,"['diffusion_mri_or_tractography', 'generic_network_neuroscience']",True,core_noise_audit
work_8ef597d9b53d5869,6b06f13030cd03bf7862d7da7e99c9d2d10c618e,unresolved,1,6b06f13030cd03bf7862d7da7e99c9d2d10c618e,Future Directions for Chemosensory Connectomes: Best Practices and Specific Challenges,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,8f53cd4a30e1ac97fde9c457aa33eaec7c28f603990125838a0cd24f26e47869,batch_022,adjacent_relevant,['biological_application'],0.68,chemosensory connectomics... connectivity methods,Chemosensory connectome neuroimaging best practices.,['resting_state_or_functional_connectivity'],True,low_confidence
work_8f137e0a117e9c1f,59945c6ad940f69845967e9988be4b61c636aa9a,core_audit,1,59945c6ad940f69845967e9988be4b61c636aa9a,Similar local neuronal dynamics may lead to different collective behavior.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d1ee22af58565394ad85e9f947aec8aaa2889435e9dc7609e1cddd324f156b45,batch_022,out_of_scope,[],0.9,cellular automaton models... neuronal networks,Theoretical cellular automaton network dynamics.,['generic_network_neuroscience'],True,core_noise_audit
work_8f2d73f1d0e0367a,fb6af069a6b982e96ec419fafa49b6c3f5e1a6cd,core_audit,1,fb6af069a6b982e96ec419fafa49b6c3f5e1a6cd,Four neurons pattern brain-wide developmental activity through neuropeptide signaling,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,667c5022cc7e9036e689af0f1c2e82ede486c2715c143e18e1d55142bd953ccd,batch_022,adjacent_relevant,['biological_application'],0.72,Four neurons pattern brain-wide developmental activity,Drosophila developmental activity patterning via neuropeptides.,[],True,low_confidence
work_8f57fcadbe445368,e3fc8c77c278b32c7686805f2f6a6fc8a62f160b,role_bridge,1,e3fc8c77c278b32c7686805f2f6a6fc8a62f160b,Scalable automated segmentation quantifies mitochondrial proteins and morphology at the nanoscale,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ac4fb4c57f9dce45cefcfce160865eed5d498b6fb458c1f8e38e47be21e605c6,batch_022,adjacent_relevant,['alternative_modality'],0.66,pan-Expansion Microscopy (pan-ExM)... 3D electron microscopy,"Expansion microscopy mitochondrial segmentation, not connectomics core.",[],True,low_confidence
work_8fd6124f2a3e58a1,fd180c7a1001a45fe1c62ac14ec66110efb2f263,core_audit,1,fd180c7a1001a45fe1c62ac14ec66110efb2f263,A First Step for Expansion X-Ray Microscopy: Achieving Contrast in Expanded Tissues Sufficient to Reveal Cell Bodies,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,88cd617579d965d1fdb02f4aced0e586377e3b534148b539229fe6acfe9b29b6,batch_022,adjacent_relevant,"['alternative_modality', 'acquisition_preparation']",0.7,Expansion X-Ray Microscopy: Achieving Contrast,Expansion x-ray microscopy contrast development.,[],True,low_confidence
work_90122b36b9362b91,e0cf1c3f0c276ed11344940332baa7e03ba5904e,core_audit,1,e0cf1c3f0c276ed11344940332baa7e03ba5904e,ON Bipolar Cells in Macaque Retina: Type-Specific Synaptic Connectivity with Special Reference to OFF Counterparts,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2576e15628d8c0c50bb1d9b3b45cf0bc4a422c8fdfd2b03980bdc9e2be460544,batch_022,adjacent_relevant,['biological_application'],0.74,Type-Specific Synaptic Connectivity in Macaque Retina,Macaque retinal synaptic connectivity study.,[],True,low_confidence
work_90a7b61f851fbefe,dc2a53e7206265c78323e86c303cec1385eb4026,core_audit,1,dc2a53e7206265c78323e86c303cec1385eb4026,Sexually dimorphic differentiation of a C. elegans hub neuron is cell-autonomously controlled by a conserved transcription factor,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1662f02b5a09601a47c405069f7e45c8331479f9eefbb1f027d88afd2bb4cd31,batch_022,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.8,sex-specific scaling of several components of the synaptic vesicle machinery,C. elegans sex-specific PHC synaptic differentiation.,[],True,low_confidence
work_90b88435719f3720,187ce18919e488a943242cfd0b4a9fd062c365f4,core_audit,1,187ce18919e488a943242cfd0b4a9fd062c365f4,Author response: Ubiquitin-dependent regulation of a conserved DMRT protein controls sexually dimorphic synaptic connectivity and behavior,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,core_noise_audit
work_90c90eb885df4cde,c83d861cebc48ec84679da46ad65e6c5995c60aa,unresolved,1,c83d861cebc48ec84679da46ad65e6c5995c60aa,XTRACT - Standardised protocols for automated tractography in the human and macaque brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c9a556ee1c3f13f2424e57343cd9e80512913b0af1a603010d0e209e94a3d7b5,batch_022,out_of_scope,[],0.93,Standardised protocols for automated tractography in the human,XTRACT human tractography protocols.,['diffusion_mri_or_tractography'],True,random_high_confidence_exclusion_audit
work_90e33b2656540dc8,aa09fa3956a0cd2f8afe41ee5838f15644c00374,core_audit,1,aa09fa3956a0cd2f8afe41ee5838f15644c00374,'The genetic analysis of functional connectomics in Drosophila',agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b3b41229445f643a61dd0ab9d99b6c1d83631fc3c91450dd75599f0a61ee35f8,batch_022,core_relevant,"['structure_function_modeling', 'biological_application']",0.84,genetic analysis of functional connectomics in Drosophila,Genetic analysis of Drosophila functional connectomics.,[],True,low_confidence
work_90e640e22f2a6e3e,5d222cbc12ae547a3f20e69b5647d9f011f00c83,core_audit,1,5d222cbc12ae547a3f20e69b5647d9f011f00c83,Multiomics Reveals Biological Mechanisms Linking Macroscale Structural Covariance Network Dysfunction With Neuropsychiatric Symptoms Across the Alzheimer's Disease Continuum.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b32790c9d51d37a5dc79d4032cd6eb31d3c785b334f9678e16d132f89c858e1e,batch_022,out_of_scope,[],0.91,Macroscale Structural,Multi-omics macro structural connectome links.,['diffusion_mri_or_tractography'],True,core_noise_audit
work_915007274e2b4131,6234681393f402ef31b1ea166060ba13baae02d9,unresolved,1,6234681393f402ef31b1ea166060ba13baae02d9,Connectome: How the Brain's Wiring Makes Us Who We Are,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
